Freq.	V(d_3p)
3.19841000000000e+009	(-7.39522639936296e+000dB,-7.69264721638465e+001°)
3.21840000000000e+009	(-7.41003259160826e+000dB,-7.75113738161776e+001°)
3.23839000000000e+009	(-7.42533455392148e+000dB,-7.80956590000071e+001°)
3.25838000000000e+009	(-7.44113080613519e+000dB,-7.86792591328407e+001°)
3.27837000000000e+009	(-7.45741958881824e+000dB,-7.92621060024594e+001°)
3.29836000000000e+009	(-7.47419886598335e+000dB,-7.98441318291028e+001°)
3.31835000000000e+009	(-7.49146632818665e+000dB,-8.04252693266811e+001°)
3.33834000000000e+009	(-7.50921939601188e+000dB,-8.10054517628811e+001°)
3.35833000000000e+009	(-7.52745522392731e+000dB,-8.15846130180490e+001°)
3.37832000000000e+009	(-7.54617070450499e+000dB,-8.21626876427230e+001°)
3.39831000000000e+009	(-7.56536247298919e+000dB,-8.27396109137075e+001°)
3.41830000000000e+009	(-7.58502691220118e+000dB,-8.33153188885768e+001°)
3.43829000000000e+009	(-7.60516015776604e+000dB,-8.38897484585092e+001°)
3.45828000000000e+009	(-7.62575810364589e+000dB,-8.44628373993514e+001°)
3.47827000000000e+009	(-7.64681640796504e+000dB,-8.50345244208273e+001°)
3.49826000000000e+009	(-7.66833049910922e+000dB,-8.56047492138065e+001°)
3.51825000000000e+009	(-7.69029558208289e+000dB,-8.61734524955579e+001°)
3.53824000000000e+009	(-7.71270664510672e+000dB,-8.67405760529206e+001°)
3.55823000000000e+009	(-7.73555846643773e+000dB,-8.73060627833290e+001°)
3.57822000000000e+009	(-7.75884562139326e+000dB,-8.78698567336439e+001°)
3.59821000000000e+009	(-7.78256248956063e+000dB,-8.84319031367357e+001°)
3.61820000000000e+009	(-7.80670326217416e+000dB,-8.89921484457918e+001°)
3.63819000000000e+009	(-7.83126194963994e+000dB,-8.95505403663066e+001°)
3.65818000000000e+009	(-7.85623238919012e+000dB,-9.01070278857396e+001°)
3.67817000000000e+009	(-7.88160825264801e+000dB,-9.06615613008222e+001°)
3.69816000000000e+009	(-7.90738305428486e+000dB,-9.12140922425014e+001°)
3.71815000000000e+009	(-7.93355015875015e+000dB,-9.17645736985272e+001°)
3.73814000000000e+009	(-7.96010278905735e+000dB,-9.23129600336772e+001°)
3.75813000000000e+009	(-7.98703403460672e+000dB,-9.28592070076432e+001°)
3.77812000000000e+009	(-8.01433685922800e+000dB,-9.34032717905853e+001°)
3.79811000000000e+009	(-8.04200410922578e+000dB,-9.39451129763900e+001°)
3.81810000000000e+009	(-8.07002852141077e+000dB,-9.44846905936519e+001°)
3.83809000000000e+009	(-8.09840273110088e+000dB,-9.50219661144216e+001°)
3.85808000000000e+009	(-8.12711928007666e+000dB,-9.55569024607594e+001°)
3.87807000000000e+009	(-8.15617062447587e+000dB,-9.60894640091365e+001°)
3.89806000000000e+009	(-8.18554914261295e+000dB,-9.66196165927422e+001°)
3.91805000000000e+009	(-8.21524714270989e+000dB,-9.71473275017436e+001°)
3.93804000000000e+009	(-8.24525687052495e+000dB,-9.76725654815605e+001°)
3.95803000000000e+009	(-8.27557051686762e+000dB,-9.81953007292167e+001°)
3.97802000000000e+009	(-8.30618022498748e+000dB,-9.87155048878353e+001°)
3.99801000000000e+009	(-8.33707809782683e+000dB,-9.92331510393394e+001°)
4.01800000000000e+009	(-8.36825620512648e+000dB,-9.97482136954360e+001°)
4.03799000000000e+009	(-8.39970659037552e+000dB,-1.00260668786952e+002°)
4.05798000000000e+009	(-8.43142127759629e+000dB,-1.00770493651596e+002°)
4.07797000000000e+009	(-8.46339227795711e+000dB,-1.01277667020226e+002°)
4.09796000000000e+009	(-8.49561159620518e+000dB,-1.01782169001691e+002°)
4.11795000000000e+009	(-8.52807123691340e+000dB,-1.02283981066340e+002°)
4.13794000000000e+009	(-8.56076321053566e+000dB,-1.02783086028257e+002°)
4.15793000000000e+009	(-8.59367953926533e+000dB,-1.03279468026318e+002°)
4.17792000000000e+009	(-8.62681226269302e+000dB,-1.03773112504136e+002°)
4.19791000000000e+009	(-8.66015344325982e+000dB,-1.04264006188985e+002°)
4.21790000000000e+009	(-8.69369517150317e+000dB,-1.04752137069769e+002°)
4.23789000000000e+009	(-8.72742957109331e+000dB,-1.05237494374118e+002°)
4.25788000000000e+009	(-8.76134880365826e+000dB,-1.05720068544690e+002°)
4.27787000000000e+009	(-8.79544507339694e+000dB,-1.06199851214749e+002°)
4.29786000000000e+009	(-8.82971063147896e+000dB,-1.06676835183103e+002°)
4.31785000000000e+009	(-8.86413778023277e+000dB,-1.07151014388455e+002°)
4.33784000000000e+009	(-8.89871887712090e+000dB,-1.07622383883263e+002°)
4.35783000000000e+009	(-8.93344633850488e+000dB,-1.08090939807152e+002°)
4.37782000000000e+009	(-8.96831264320105e+000dB,-1.08556679359974e+002°)
4.39781000000000e+009	(-9.00331033582878e+000dB,-1.09019600774548e+002°)
4.41780000000000e+009	(-9.03843202995436e+000dB,-1.09479703289173e+002°)
4.43779000000000e+009	(-9.07367041103306e+000dB,-1.09936987119957e+002°)
4.45778000000000e+009	(-9.10901823915219e+000dB,-1.10391453433026e+002°)
4.47777000000000e+009	(-9.14446835157995e+000dB,-1.10843104316670e+002°)
4.49776000000000e+009	(-9.18001366512256e+000dB,-1.11291942753478e+002°)
4.51775000000000e+009	(-9.21564717829468e+000dB,-1.11737972592510e+002°)
4.53774000000000e+009	(-9.25136197330750e+000dB,-1.12181198521566e+002°)
4.55773000000000e+009	(-9.28715121787900e+000dB,-1.12621626039587e+002°)
4.57772000000000e+009	(-9.32300816687150e+000dB,-1.13059261429230e+002°)
4.59771000000000e+009	(-9.35892616376111e+000dB,-1.13494111729676e+002°)
4.61770000000000e+009	(-9.39489864194530e+000dB,-1.13926184709683e+002°)
4.63769000000000e+009	(-9.43091912589283e+000dB,-1.14355488840946e+002°)
4.65768000000000e+009	(-9.46698123214244e+000dB,-1.14782033271782e+002°)
4.67767000000000e+009	(-9.50307867015545e+000dB,-1.15205827801168e+002°)
4.69766000000000e+009	(-9.53920524302813e+000dB,-1.15626882853179e+002°)
4.71765000000000e+009	(-9.57535484806986e+000dB,-1.16045209451830e+002°)
4.73764000000000e+009	(-9.61152147725201e+000dB,-1.16460819196363e+002°)
4.75763000000000e+009	(-9.64769921753421e+000dB,-1.16873724236988e+002°)
4.77762000000000e+009	(-9.68388225107359e+000dB,-1.17283937251106e+002°)
4.79761000000000e+009	(-9.72006485532235e+000dB,-1.17691471420026e+002°)
4.81760000000000e+009	(-9.75624140301972e+000dB,-1.18096340406187e+002°)
4.83759000000000e+009	(-9.79240636208401e+000dB,-1.18498558330908e+002°)
4.85758000000000e+009	(-9.82855429541031e+000dB,-1.18898139752668e+002°)
4.87757000000000e+009	(-9.86467986057899e+000dB,-1.19295099645925e+002°)
4.89756000000000e+009	(-9.90077780948108e+000dB,-1.19689453380483e+002°)
4.91755000000000e+009	(-9.93684298786514e+000dB,-1.20081216701410e+002°)
4.93754000000000e+009	(-9.97287033481133e+000dB,-1.20470405709514e+002°)
4.95753000000000e+009	(-1.00088548821374e+001dB,-1.20857036842367e+002°)
4.97752000000000e+009	(-1.00447917537415e+001dB,-1.21241126855898e+002°)
4.99751000000000e+009	(-1.00806761648872e+001dB,-1.21622692806527e+002°)
5.01750000000000e+009	(-1.01165034214337e+001dB,-1.22001752033859e+002°)
5.03749000000000e+009	(-1.01522689190180e+001dB,-1.22378322143922e+002°)
5.05748000000000e+009	(-1.01879681421910e+001dB,-1.22752420992944e+002°)
5.07747000000000e+009	(-1.02235966635133e+001dB,-1.23124066671673e+002°)
5.09746000000000e+009	(-1.02591501426134e+001dB,-1.23493277490220e+002°)
5.11745000000000e+009	(-1.02946243252128e+001dB,-1.23860071963417e+002°)
5.13744000000000e+009	(-1.03300150421217e+001dB,-1.24224468796698e+002°)
5.15743000000000e+009	(-1.03653182082073e+001dB,-1.24586486872470e+002°)
5.17742000000000e+009	(-1.04005298213399e+001dB,-1.24946145236978e+002°)
5.19741000000000e+009	(-1.04356459613178e+001dB,-1.25303463087652e+002°)
5.21740000000000e+009	(-1.04706627887758e+001dB,-1.25658459760918e+002°)
5.23739000000000e+009	(-1.05055765440777e+001dB,-1.26011154720474e+002°)
5.25738000000000e+009	(-1.05403835461978e+001dB,-1.26361567545997e+002°)
5.27737000000000e+009	(-1.05750801915912e+001dB,-1.26709717922295e+002°)
5.29736000000000e+009	(-1.06096629530571e+001dB,-1.27055625628877e+002°)
5.31735000000000e+009	(-1.06441283785957e+001dB,-1.27399310529919e+002°)
5.33734000000000e+009	(-1.06784730902616e+001dB,-1.27740792564645e+002°)
5.35733000000000e+009	(-1.07126937830140e+001dB,-1.28080091738072e+002°)
5.37732000000000e+009	(-1.07467872235668e+001dB,-1.28417228112136e+002°)
5.39731000000000e+009	(-1.07807502492391e+001dB,-1.28752221797174e+002°)
5.41730000000000e+009	(-1.08145797668069e+001dB,-1.29085092943751e+002°)
5.43729000000000e+009	(-1.08482727513586e+001dB,-1.29415861734820e+002°)
5.45728000000000e+009	(-1.08818262451535e+001dB,-1.29744548378205e+002°)
5.47727000000000e+009	(-1.09152373564864e+001dB,-1.30071173099401e+002°)
5.49726000000000e+009	(-1.09485032585565e+001dB,-1.30395756134664e+002°)
5.51725000000000e+009	(-1.09816211883433e+001dB,-1.30718317724399e+002°)
5.53724000000000e+009	(-1.10145884454898e+001dB,-1.31038878106824e+002°)
5.55723000000000e+009	(-1.10474023911924e+001dB,-1.31357457511905e+002°)
5.57722000000000e+009	(-1.10800604470998e+001dB,-1.31674076155550e+002°)
5.59721000000000e+009	(-1.11125600942190e+001dB,-1.31988754234056e+002°)
5.61720000000000e+009	(-1.11448988718316e+001dB,-1.32301511918794e+002°)
5.63719000000000e+009	(-1.11770743764178e+001dB,-1.32612369351136e+002°)
5.65718000000000e+009	(-1.12090842605905e+001dB,-1.32921346637602e+002°)
5.67717000000000e+009	(-1.12409262320383e+001dB,-1.33228463845230e+002°)
5.69716000000000e+009	(-1.12725980524796e+001dB,-1.33533740997152e+002°)
5.71715000000000e+009	(-1.13040975366248e+001dB,-1.33837198068386e+002°)
5.73714000000000e+009	(-1.13354225511497e+001dB,-1.34138854981812e+002°)
5.75713000000000e+009	(-1.13665710136793e+001dB,-1.34438731604358e+002°)
5.77712000000000e+009	(-1.13975408917809e+001dB,-1.34736847743352e+002°)
5.79711000000000e+009	(-1.14283302019688e+001dB,-1.35033223143077e+002°)
5.81710000000000e+009	(-1.14589370087189e+001dB,-1.35327877481482e+002°)
5.83709000000000e+009	(-1.14893594234936e+001dB,-1.35620830367077e+002°)
5.85708000000000e+009	(-1.15195956037787e+001dB,-1.35912101335987e+002°)
5.87707000000000e+009	(-1.15496437521294e+001dB,-1.36201709849163e+002°)
5.89706000000000e+009	(-1.15795021152289e+001dB,-1.36489675289764e+002°)
5.91705000000000e+009	(-1.16091689829561e+001dB,-1.36776016960665e+002°)
5.93704000000000e+009	(-1.16386426874660e+001dB,-1.37060754082142e+002°)
5.95703000000000e+009	(-1.16679216022799e+001dB,-1.37343905789670e+002°)
5.97702000000000e+009	(-1.16970041413873e+001dB,-1.37625491131886e+002°)
5.99701000000000e+009	(-1.17258887583584e+001dB,-1.37905529068664e+002°)
6.01700000000000e+009	(-1.17545739454681e+001dB,-1.38184038469337e+002°)
6.03699000000000e+009	(-1.17830582328314e+001dB,-1.38461038111040e+002°)
6.05698000000000e+009	(-1.18113401875488e+001dB,-1.38736546677174e+002°)
6.07697000000000e+009	(-1.18394184128643e+001dB,-1.39010582755992e+002°)
6.09696000000000e+009	(-1.18672915473334e+001dB,-1.39283164839304e+002°)
6.11695000000000e+009	(-1.18949582640034e+001dB,-1.39554311321291e+002°)
6.13694000000000e+009	(-1.19224172696036e+001dB,-1.39824040497431e+002°)
6.15693000000000e+009	(-1.19496673037474e+001dB,-1.40092370563532e+002°)
6.17692000000000e+009	(-1.19767071381458e+001dB,-1.40359319614866e+002°)
6.19691000000000e+009	(-1.20035355758317e+001dB,-1.40624905645409e+002°)
6.21690000000000e+009	(-1.20301514503947e+001dB,-1.40889146547171e+002°)
6.23689000000000e+009	(-1.20565536252284e+001dB,-1.41152060109628e+002°)
6.25688000000000e+009	(-1.20827409927877e+001dB,-1.41413664019245e+002°)
6.27687000000000e+009	(-1.21087124738573e+001dB,-1.41673975859082e+002°)
6.29686000000000e+009	(-1.21344670168317e+001dB,-1.41933013108500e+002°)
6.31685000000000e+009	(-1.21600035970059e+001dB,-1.42190793142933e+002°)
6.33684000000000e+009	(-1.21853212158773e+001dB,-1.42447333233760e+002°)
6.35683000000000e+009	(-1.22104189004577e+001dB,-1.42702650548245e+002°)
6.37682000000000e+009	(-1.22352957025975e+001dB,-1.42956762149558e+002°)
6.39681000000000e+009	(-1.22599506983201e+001dB,-1.43209684996867e+002°)
6.41680000000000e+009	(-1.22843829871667e+001dB,-1.43461435945511e+002°)
6.43679000000000e+009	(-1.23085916915528e+001dB,-1.43712031747228e+002°)
6.45678000000000e+009	(-1.23325759561344e+001dB,-1.43961489050468e+002°)
6.47677000000000e+009	(-1.23563349471859e+001dB,-1.44209824400757e+002°)
6.49676000000000e+009	(-1.23798678519877e+001dB,-1.44457054241134e+002°)
6.51675000000000e+009	(-1.24031738782249e+001dB,-1.44703194912646e+002°)
6.53674000000000e+009	(-1.24262522533965e+001dB,-1.44948262654897e+002°)
6.55673000000000e+009	(-1.24491022242341e+001dB,-1.45192273606666e+002°)
6.57672000000000e+009	(-1.24717230561325e+001dB,-1.45435243806572e+002°)
6.59671000000000e+009	(-1.24941140325892e+001dB,-1.45677189193791e+002°)
6.61670000000000e+009	(-1.25162744546546e+001dB,-1.45918125608832e+002°)
6.63669000000000e+009	(-1.25382036403925e+001dB,-1.46158068794357e+002°)
6.65668000000000e+009	(-1.25599009243500e+001dB,-1.46397034396050e+002°)
6.67667000000000e+009	(-1.25813656570381e+001dB,-1.46635037963536e+002°)
6.69666000000000e+009	(-1.26025972044212e+001dB,-1.46872094951338e+002°)
6.71665000000000e+009	(-1.26235949474176e+001dB,-1.47108220719887e+002°)
6.73664000000000e+009	(-1.26443582814079e+001dB,-1.47343430536558e+002°)
6.75663000000000e+009	(-1.26648866157549e+001dB,-1.47577739576765e+002°)
6.77662000000000e+009	(-1.26851793733312e+001dB,-1.47811162925079e+002°)
6.79661000000000e+009	(-1.27052359900571e+001dB,-1.48043715576392e+002°)
6.81660000000000e+009	(-1.27250559144477e+001dB,-1.48275412437109e+002°)
6.83659000000000e+009	(-1.27446386071684e+001dB,-1.48506268326387e+002°)
6.85658000000000e+009	(-1.27639835406004e+001dB,-1.48736297977390e+002°)
6.87657000000000e+009	(-1.27830901984140e+001dB,-1.48965516038590e+002°)
6.89656000000000e+009	(-1.28019580751516e+001dB,-1.49193937075091e+002°)
6.91655000000000e+009	(-1.28205866758189e+001dB,-1.49421575569989e+002°)
6.93654000000000e+009	(-1.28389755154848e+001dB,-1.49648445925748e+002°)
6.95653000000000e+009	(-1.28571241188893e+001dB,-1.49874562465620e+002°)
