Freq.	V(d_3p)
Step Information: Ph=0  (Run: 1/7)
4.27787000000000e+009	(-5.22404949811843e+001dB,1.34756410355602e+002°)
4.29786000000000e+009	(-5.21694047857884e+001dB,1.34313395672678e+002°)
4.31785000000000e+009	(-5.20986635811016e+001dB,1.33871386209303e+002°)
4.33784000000000e+009	(-5.20282684927008e+001dB,1.33430368954939e+002°)
4.35783000000000e+009	(-5.19582166849247e+001dB,1.32990331010753e+002°)
4.37782000000000e+009	(-5.18885053611821e+001dB,1.32551259588320e+002°)
4.39781000000000e+009	(-5.18191317642471e+001dB,1.32113142008819e+002°)
4.41780000000000e+009	(-5.17500931765535e+001dB,1.31675965702769e+002°)
4.43779000000000e+009	(-5.16813869204623e+001dB,1.31239718210275e+002°)
4.45778000000000e+009	(-5.16130103585116e+001dB,1.30804387181855e+002°)
4.47777000000000e+009	(-5.15449608936248e+001dB,1.30369960379644e+002°)
4.49776000000000e+009	(-5.14772359692828e+001dB,1.29936425679169e+002°)
4.51775000000000e+009	(-5.14098330696514e+001dB,1.29503771071538e+002°)
4.53774000000000e+009	(-5.13427497196481e+001dB,1.29071984666021e+002°)
4.55773000000000e+009	(-5.12759834849567e+001dB,1.28641054693008e+002°)
4.57772000000000e+009	(-5.12095319719687e+001dB,1.28210969507350e+002°)
4.59771000000000e+009	(-5.11433928276640e+001dB,1.27781717591878e+002°)
4.61770000000000e+009	(-5.10775637394109e+001dB,1.27353287561247e+002°)
4.63769000000000e+009	(-5.10120424346855e+001dB,1.26925668165876e+002°)
4.65768000000000e+009	(-5.09468266807285e+001dB,1.26498848296099e+002°)
4.67767000000000e+009	(-5.08819142841010e+001dB,1.26072816986254e+002°)
4.69766000000000e+009	(-5.08173030901773e+001dB,1.25647563418894e+002°)
4.71765000000000e+009	(-5.07529909825452e+001dB,1.25223076928831e+002°)
4.73764000000000e+009	(-5.06889758823407e+001dB,1.24799347007179e+002°)
4.75763000000000e+009	(-5.06252557474961e+001dB,1.24376363305078e+002°)
4.77762000000000e+009	(-5.05618285719277e+001dB,1.23954115637340e+002°)
4.79761000000000e+009	(-5.04986923846508e+001dB,1.23532593985723e+002°)
4.81760000000000e+009	(-5.04358452488353e+001dB,1.23111788501926e+002°)
4.83759000000000e+009	(-5.03732852608128e+001dB,1.22691689510209e+002°)
4.85758000000000e+009	(-5.03110105490199e+001dB,1.22272287509598e+002°)
4.87757000000000e+009	(-5.02490192729257e+001dB,1.21853573175727e+002°)
4.89756000000000e+009	(-5.01873096219040e+001dB,1.21435537362153e+002°)
4.91755000000000e+009	(-5.01258798140883e+001dB,1.21018171101245e+002°)
4.93754000000000e+009	(-5.00647280952154e+001dB,1.20601465604595e+002°)
4.95753000000000e+009	(-5.00038527374553e+001dB,1.20185412262942e+002°)
4.97752000000000e+009	(-4.99432520382352e+001dB,1.19770002645604e+002°)
4.99751000000000e+009	(-4.98829243190784e+001dB,1.19355228499445e+002°)
5.01750000000000e+009	(-4.98228679244514e+001dB,1.18941081747369e+002°)
5.03749000000000e+009	(-4.97630812206342e+001dB,1.18527554486394e+002°)
5.05748000000000e+009	(-4.97035625946149e+001dB,1.18114638985248e+002°)
