time	V(d_1p)	V(d_3p)	V(d_5p)
1.051481494711170e-009	1.007101e-001	-5.309650e-003	1.084498e-001
1.051997695615166e-009	8.571687e-002	-3.828992e-003	9.374389e-002
1.052566998510495e-009	7.107958e-002	-2.042269e-003	7.932718e-002
1.053193298649384e-009	5.766131e-002	7.391017e-005	6.589583e-002
1.053669555787889e-009	4.942798e-002	1.753932e-003	5.742167e-002
1.054110245244316e-009	4.326836e-002	3.329262e-003	5.085438e-002
1.054609417446837e-009	3.779517e-002	5.098914e-003	4.473165e-002
1.055071207621592e-009	3.392078e-002	6.689093e-003	4.011914e-002
1.055588686905601e-009	3.058846e-002	8.379419e-003	3.586535e-002
1.056111330545834e-009	2.793586e-002	9.956140e-003	3.224534e-002
1.056712185622659e-009	2.530757e-002	1.157405e-002	2.853472e-002
1.057259660695982e-009	2.298837e-002	1.284912e-002	2.530316e-002
1.057882079931653e-009	2.020584e-002	1.405919e-002	2.159578e-002
1.058523825340642e-009	1.716257e-002	1.504365e-002	1.771747e-002
1.059106430039963e-009	1.442282e-002	1.571649e-002	1.429673e-002
1.059632325851814e-009	1.223531e-002	1.615489e-002	1.152672e-002
1.060138767889781e-009	1.068317e-002	1.643607e-002	9.415788e-003
1.060711862667898e-009	9.980343e-003	1.659926e-002	8.057651e-003
1.061283519437712e-009	1.079896e-002	1.660888e-002	8.182885e-003
1.061957760006323e-009	1.423444e-002	1.643705e-002	1.074744e-002
1.062056521318493e-009	1.498423e-002	1.639581e-002	1.136531e-002
1.062188203068052e-009	1.609060e-002	1.633469e-002	1.229458e-002
1.062356636500882e-009	1.768636e-002	1.624641e-002	1.366225e-002
1.062646336349912e-009	2.093577e-002	1.606757e-002	1.647357e-002
1.062804354449383e-009	2.296460e-002	1.594589e-002	1.816726e-002
1.063015045248677e-009	2.582431e-002	1.577017e-002	2.081453e-002
1.063404965043435e-009	3.207325e-002	1.543587e-002	2.678693e-002
1.063783220893020e-009	3.943984e-002	1.508503e-002	3.376281e-002
1.064108628737478e-009	4.669892e-002	1.473790e-002	4.055972e-002
1.064438011378757e-009	5.468734e-002	1.433335e-002	4.814314e-002
1.064742056893783e-009	6.271998e-002	1.392852e-002	5.570388e-002
1.065147450913818e-009	7.397907e-002	1.328522e-002	6.619505e-002
1.065544715787247e-009	8.526539e-002	1.256433e-002	7.703009e-002
1.066081869807634e-009	1.009911e-001	1.153409e-002	9.268558e-002
1.066625908682288e-009	1.176657e-001	1.047154e-002	1.096581e-001
1.067290183348857e-009	1.389958e-001	9.137611e-003	1.314045e-001
1.068003848723246e-009	1.624628e-001	7.589474e-003	1.550344e-001
1.068699900520890e-009	1.848138e-001	5.885119e-003	1.771870e-001
1.069160242748728e-009	1.987215e-001	4.625550e-003	1.908409e-001
1.069588490937265e-009	2.106561e-001	3.353316e-003	2.025417e-001
1.070082138207582e-009	2.229236e-001	1.776023e-003	2.146355e-001
1.070583654240203e-009	2.335667e-001	7.415178e-005	2.252817e-001
1.071304368239660e-009	2.455833e-001	-2.472748e-003	2.376979e-001
1.072043944307643e-009	2.542521e-001	-5.101162e-003	2.472391e-001
1.072606381316528e-009	2.588196e-001	-7.032280e-003	2.527126e-001
1.073122299857503e-009	2.619258e-001	-8.699439e-003	2.567533e-001
1.073680166448546e-009	2.645789e-001	-1.035023e-002	2.604466e-001
1.074310631714571e-009	2.672027e-001	-1.199156e-002	2.642005e-001
1.074922052414874e-009	2.697428e-001	-1.333659e-002	2.677363e-001
1.075485542795779e-009	2.722464e-001	-1.435618e-002	2.710518e-001
1.076121656706702e-009	2.752160e-001	-1.526042e-002	2.748294e-001
1.076651311493376e-009	2.776280e-001	-1.582374e-002	2.778510e-001
1.077165017720689e-009	2.796512e-001	-1.621687e-002	2.804399e-001
1.077724118476174e-009	2.811411e-001	-1.648571e-002	2.825470e-001
1.078271708606350e-009	2.815009e-001	-1.659965e-002	2.835358e-001
1.078880949351726e-009	2.801564e-001	-1.656506e-002	2.829351e-001
1.079372671283173e-009	2.774539e-001	-1.642028e-002	2.808674e-001
1.080205194129291e-009	2.690263e-001	-1.594182e-002	2.737114e-001
1.080893704083663e-009	2.585154e-001	-1.535566e-002	2.637776e-001
1.081542391877240e-009	2.448886e-001	-1.469963e-002	2.509746e-001
1.081812821005550e-009	2.381852e-001	-1.436812e-002	2.447339e-001
1.082083250133860e-009	2.312475e-001	-1.400099e-002	2.382070e-001
1.082353679262170e-009	2.240752e-001	-1.359823e-002	2.313936e-001
1.082624108390480e-009	2.166685e-001	-1.315985e-002	2.242940e-001
1.082894537518790e-009	2.090273e-001	-1.268585e-002	2.169080e-001
1.083164966647101e-009	2.011517e-001	-1.217623e-002	2.092357e-001
1.083435395775411e-009	1.930416e-001	-1.163098e-002	2.012770e-001
1.084343329581827e-009	1.648815e-001	-9.852904e-003	1.726071e-001
1.085309661980596e-009	1.331121e-001	-7.820929e-003	1.405033e-001
1.085792341150127e-009	1.173047e-001	-6.684674e-003	1.247941e-001
1.086337411727860e-009	1.002133e-001	-5.266664e-003	1.079645e-001
1.086859816238883e-009	8.510040e-002	-3.762463e-003	9.314184e-002
1.087427223285783e-009	7.059781e-002	-1.975416e-003	7.885403e-002
1.088052629971346e-009	5.729565e-002	1.426843e-004	6.552988e-002
1.088530774334551e-009	4.910457e-002	1.831595e-003	5.708886e-002
1.088972939540388e-009	4.299308e-002	3.412876e-003	5.056053e-002
1.089470775265740e-009	3.760155e-002	5.176804e-003	4.451378e-002
1.089933854064984e-009	3.376542e-002	6.768832e-003	3.993259e-002
1.090451793196080e-009	3.047082e-002	8.455968e-003	3.571251e-002
1.090977871868041e-009	2.782662e-002	1.003624e-002	3.209384e-002
1.091575561808591e-009	2.522419e-002	1.163658e-002	2.841623e-002
1.092125841625418e-009	2.289133e-002	1.290914e-002	2.516904e-002
1.092747866599365e-009	2.010315e-002	1.410749e-002	2.146005e-002
1.093396017423803e-009	1.702592e-002	1.508938e-002	1.754249e-002
1.093975040052168e-009	1.431182e-002	1.574702e-002	1.415298e-002
1.094497232093500e-009	1.216072e-002	1.617403e-002	1.142313e-002
1.095005497311369e-009	1.063835e-002	1.644891e-002	9.338534e-003
1.095577482987130e-009	9.995236e-003	1.660398e-002	8.039078e-003
1.096153247656496e-009	1.090240e-002	1.660598e-002	8.245246e-003
1.096830660287151e-009	1.448667e-002	1.642385e-002	1.095183e-002
1.096956400954986e-009	1.549215e-002	1.637404e-002	1.181805e-002
1.097082141622821e-009	1.660775e-002	1.631547e-002	1.277668e-002
1.097207882290656e-009	1.783348e-002	1.624812e-002	1.382773e-002
1.097333622958492e-009	1.916933e-002	1.617200e-002	1.497120e-002
1.097459363626326e-009	2.061530e-002	1.608711e-002	1.620709e-002
1.097585104294162e-009	2.217140e-002	1.599344e-002	1.753539e-002
1.097710844961997e-009	2.383763e-002	1.589101e-002	1.895611e-002
1.097963665081174e-009	2.742108e-002	1.567821e-002	2.233770e-002
1.098382253610631e-009	3.458352e-002	1.531295e-002	2.917559e-002
1.098763965384448e-009	4.245272e-002	1.494031e-002	3.658802e-002
1.099245803461555e-009	5.383535e-002	1.437357e-002	4.730523e-002
1.099508624230886e-009	6.066646e-002	1.403130e-002	5.380394e-002
1.100167029317726e-009	7.899272e-002	1.296614e-002	7.095696e-002
1.100587296370096e-009	9.105714e-002	1.217824e-002	8.273155e-002
1.101169584774260e-009	1.084230e-001	1.104979e-002	1.002164e-001
1.101756177635411e-009	1.268152e-001	9.893381e-003	1.189927e-001
1.102419469469251e-009	1.484425e-001	8.526006e-003	1.409535e-001
1.103144540059269e-009	1.722056e-001	6.876865e-003	1.647201e-001
1.103756941770053e-009	1.914472e-001	5.301803e-003	1.836998e-001
1.104201219027606e-009	2.044204e-001	4.037488e-003	1.964213e-001
1.104653139029955e-009	2.164189e-001	2.647212e-003	2.082061e-001
1.105137681103659e-009	2.277081e-001	1.054025e-003	2.193955e-001
1.105741645380727e-009	2.393251e-001	-1.039763e-003	2.311598e-001
1.106499150556191e-009	2.501716e-001	-3.737355e-003	2.426544e-001
1.107134385559280e-009	2.564802e-001	-5.969943e-003	2.498548e-001
1.107656047066733e-009	2.602012e-001	-7.720784e-003	2.544707e-001
1.108222809382584e-009	2.632604e-001	-9.487728e-003	2.585771e-001
1.108784094927356e-009	2.657312e-001	-1.106379e-002	2.620848e-001
1.109502039529192e-009	2.686851e-001	-1.279120e-002	2.662711e-001
1.110097459452987e-009	2.712423e-001	-1.396600e-002	2.697336e-001
1.110751791151939e-009	2.742451e-001	-1.498888e-002	2.736065e-001
1.111361666186803e-009	2.770508e-001	-1.570098e-002	2.771329e-001
1.111934376826624e-009	2.793750e-001	-1.617229e-002	2.800919e-001
1.112475923368807e-009	2.809343e-001	-1.645530e-002	2.822466e-001
1.113032807779852e-009	2.814864e-001	-1.659384e-002	2.834329e-001
1.113615962784535e-009	2.804923e-001	-1.658479e-002	2.831430e-001
1.114280397358315e-009	2.769018e-001	-1.639512e-002	2.804065e-001
1.115059880792506e-009	2.688016e-001	-1.593231e-002	2.735098e-001
1.115760984809120e-009	2.579916e-001	-1.533334e-002	2.632803e-001
1.116324105859847e-009	2.462349e-001	-1.476840e-002	2.522331e-001
1.116622000943935e-009	2.389191e-001	-1.440617e-002	2.454431e-001
1.116919896028023e-009	2.313200e-001	-1.400297e-002	2.382990e-001
1.117217791112111e-009	2.234375e-001	-1.355879e-002	2.308009e-001
1.117515686196199e-009	2.152715e-001	-1.307365e-002	2.229488e-001
1.117813581280286e-009	2.068222e-001	-1.254753e-002	2.147426e-001
1.118111476364374e-009	1.980894e-001	-1.198043e-002	2.061823e-001
1.118409371448462e-009	1.890732e-001	-1.137237e-002	1.972680e-001
1.119314852463589e-009	1.606802e-001	-9.590103e-003	1.683264e-001
1.119812503362484e-009	1.443371e-001	-8.560035e-003	1.517688e-001
1.120276390437832e-009	1.289840e-001	-7.533053e-003	1.363861e-001
1.120789661805164e-009	1.123235e-001	-6.291434e-003	1.198770e-001
1.121316713759347e-009	9.609616e-002	-4.880248e-003	1.039262e-001
1.121895996429960e-009	7.989810e-002	-3.162943e-003	8.802864e-002
1.122484707909317e-009	6.569095e-002	-1.255946e-003	7.397094e-002
1.123002271105958e-009	5.530954e-002	5.247092e-004	6.350027e-002
1.123450006410197e-009	4.794984e-002	2.112724e-003	5.586567e-002
1.123896560933876e-009	4.201965e-002	3.709058e-003	4.948215e-002
1.124388083269858e-009	3.692020e-002	5.443801e-003	4.370759e-002
1.124859799560093e-009	3.317891e-002	7.052864e-003	3.918956e-002
1.125377578374911e-009	3.001739e-002	8.719372e-003	3.509353e-002
1.125919704890257e-009	2.737076e-002	1.031948e-002	3.144483e-002
1.126503790644788e-009	2.485182e-002	1.184891e-002	2.788731e-002
1.127067192512249e-009	2.244147e-002	1.311678e-002	2.455863e-002
1.127686913925183e-009	1.962564e-002	1.427018e-002	2.084673e-002
1.128363730285230e-009	1.639912e-002	1.524786e-002	1.676318e-002
1.128947399956077e-009	1.371565e-002	1.586666e-002	1.341090e-002
1.129461259974971e-009	1.171580e-002	1.625126e-002	1.084500e-002
1.129982128703875e-009	1.036118e-002	1.649894e-002	8.911456e-003
1.130550550700848e-009	1.004956e-002	1.661720e-002	7.939728e-003
1.131147485572233e-009	1.146714e-002	1.658192e-002	8.619524e-003
1.131607541535739e-009	1.402275e-002	1.644948e-002	1.057557e-002
1.131818556866829e-009	1.566698e-002	1.635930e-002	1.193728e-002
1.132018646225213e-009	1.751760e-002	1.625726e-002	1.351717e-002
1.132328135377479e-009	2.097543e-002	1.606732e-002	1.650754e-002
1.132496947642351e-009	2.314775e-002	1.593675e-002	1.833184e-002
1.132722030662180e-009	2.623675e-002	1.574867e-002	2.120613e-002
1.133112008203539e-009	3.258584e-002	1.541352e-002	2.727676e-002
1.133562950342055e-009	4.161610e-002	1.498564e-002	3.580583e-002
1.133709473534280e-009	4.490668e-002	1.482715e-002	3.888828e-002
1.133855996726505e-009	4.832578e-002	1.465930e-002	4.209488e-002
1.134002519918731e-009	5.187340e-002	1.448208e-002	4.542563e-002
1.134149043110956e-009	5.554954e-002	1.429549e-002	4.888053e-002
1.134295566303182e-009	5.935421e-002	1.409954e-002	5.245958e-002
1.134442089495407e-009	6.328740e-002	1.389422e-002	5.616278e-002
1.134588612687633e-009	6.734911e-002	1.367953e-002	5.999012e-002
1.135000152054800e-009	7.890015e-002	1.298034e-002	7.087009e-002
1.135449791005331e-009	9.181340e-002	1.213769e-002	8.348739e-002
1.135995957975826e-009	1.081037e-001	1.107976e-002	9.990402e-002
1.136614640545642e-009	1.275009e-001	9.860799e-003	1.197040e-001
1.137298225271057e-009	1.498024e-001	8.447272e-003	1.423355e-001
1.138018309004913e-009	1.733690e-001	6.799118e-003	1.658822e-001
1.138615456960601e-009	1.920714e-001	5.254487e-003	1.843169e-001
1.139057864272619e-009	2.049386e-001	3.990113e-003	1.969302e-001
1.139511945756720e-009	2.169295e-001	2.587661e-003	2.087070e-001
1.139996212785716e-009	2.281318e-001	9.898407e-004	2.198138e-001
1.140609660797529e-009	2.398050e-001	-1.142605e-003	2.316480e-001
1.141371342969585e-009	2.505328e-001	-3.858241e-003	2.430469e-001
1.142001061057676e-009	2.566681e-001	-6.069515e-003	2.500793e-001
1.142521596991450e-009	2.603174e-001	-7.812302e-003	2.546278e-001
1.143088941030583e-009	2.633371e-001	-9.573927e-003	2.586990e-001
1.143654334260716e-009	2.658075e-001	-1.115163e-002	2.622134e-001
1.144381267663682e-009	2.688033e-001	-1.288304e-002	2.664520e-001
1.144972905293156e-009	2.713633e-001	-1.403434e-002	2.699057e-001
1.145619846367505e-009	2.743522e-001	-1.503070e-002	2.737501e-001
1.146235812035641e-009	2.771914e-001	-1.573674e-002	2.773145e-001
1.146796902098978e-009	2.794600e-001	-1.618811e-002	2.802042e-001
1.147344956287517e-009	2.810107e-001	-1.646605e-002	2.823581e-001
1.147896369617731e-009	2.815107e-001	-1.659526e-002	2.834873e-001
1.148487863469369e-009	2.804233e-001	-1.657798e-002	2.831161e-001
1.149055983882368e-009	2.774295e-001	-1.641885e-002	2.808518e-001
1.149886009979438e-009	2.690305e-001	-1.594067e-002	2.737196e-001
1.150575239875852e-009	2.585132e-001	-1.535364e-002	2.637786e-001
1.151249801248177e-009	2.442812e-001	-1.466683e-002	2.504101e-001
1.151507278213431e-009	2.378772e-001	-1.434996e-002	2.444390e-001
1.151764755178685e-009	2.312592e-001	-1.399994e-002	2.382106e-001
1.152022232143940e-009	2.244273e-001	-1.361677e-002	2.317249e-001
1.152279709109194e-009	2.173815e-001	-1.320046e-002	2.249818e-001
1.152537186074448e-009	2.101217e-001	-1.275101e-002	2.179815e-001
1.152794663039702e-009	2.026479e-001	-1.226841e-002	2.107239e-001
1.153052140004957e-009	1.949602e-001	-1.175267e-002	2.032090e-001
1.153933958037833e-009	1.677870e-001	-1.003030e-002	1.755713e-001
1.154914484492435e-009	1.356302e-001	-7.988992e-003	1.430228e-001
1.155394533779714e-009	1.198483e-001	-6.875182e-003	1.273115e-001
1.155925482663574e-009	1.030343e-001	-5.517233e-003	1.107348e-001
1.156427005414485e-009	8.824570e-002	-4.100359e-003	9.622800e-002
1.157012184784862e-009	7.288186e-002	-2.286695e-003	8.111318e-002
1.157640049499615e-009	5.908470e-002	-1.812418e-004	6.734057e-002
1.158107549036638e-009	5.073215e-002	1.461320e-003	5.878558e-002
1.158542284020581e-009	4.439945e-002	3.014229e-003	5.208355e-002
1.159047640473713e-009	3.859940e-002	4.811091e-003	4.565780e-002
1.159504742808995e-009	3.458004e-002	6.395977e-003	4.092784e-002
1.160021358962936e-009	3.109865e-002	8.102107e-003	3.653898e-002
1.160531453569229e-009	2.841398e-002	9.666257e-003	3.291155e-002
1.161073471230207e-009	2.599423e-002	1.116857e-002	2.950322e-002
1.161649747291410e-009	2.355666e-002	1.256454e-002	2.608235e-002
1.162234629547532e-009	2.098455e-002	1.375888e-002	2.261351e-002
1.162884150514231e-009	1.793738e-002	1.482327e-002	1.869179e-002
1.163509942964606e-009	1.496603e-002	1.559838e-002	1.497249e-002
1.164055832883856e-009	1.261484e-002	1.608621e-002	1.201194e-002
1.164551963120224e-009	1.096161e-002	1.638800e-002	9.812230e-003
1.165128634739294e-009	1.002031e-002	1.658170e-002	8.216796e-003
1.165684747323976e-009	1.049631e-002	1.661901e-002	8.025960e-003
1.166348403467043e-009	1.336032e-002	1.648478e-002	1.004185e-002
1.166506769808228e-009	1.445504e-002	1.642510e-002	1.092640e-002
1.166823502490598e-009	1.717126e-002	1.627525e-002	1.321632e-002
1.167171649750940e-009	2.101521e-002	1.606342e-002	1.653620e-002
1.167361548256582e-009	2.346251e-002	1.591509e-002	1.861270e-002
1.167614746264103e-009	2.700520e-002	1.570250e-002	2.193568e-002
1.168007211410178e-009	3.358040e-002	1.536265e-002	2.822167e-002
1.168391297319184e-009	4.133851e-002	1.499540e-002	3.554296e-002
1.168931070268082e-009	5.401102e-002	1.436720e-002	4.747900e-002
1.169225491876572e-009	6.171309e-002	1.398037e-002	5.478088e-002
1.169465917547573e-009	6.834009e-002	1.361904e-002	6.091231e-002
1.169905722046064e-009	8.071945e-002	1.286022e-002	7.262059e-002
1.170335050727121e-009	9.309652e-002	1.204952e-002	8.476215e-002
1.170929308729884e-009	1.109321e-001	1.089541e-002	1.027734e-001
1.171532638080513e-009	1.299748e-001	9.701244e-003	1.222175e-001
1.172182465866449e-009	1.512308e-001	8.348514e-003	1.437671e-001
1.172892897842284e-009	1.744545e-001	6.711234e-003	1.669532e-001
1.173468538396984e-009	1.924408e-001	5.215696e-003	1.846784e-001
1.173908461814637e-009	2.052087e-001	3.956145e-003	1.971973e-001
1.174365241098533e-009	2.172368e-001	2.543482e-003	2.090153e-001
1.174849991020443e-009	2.284062e-001	9.424841e-004	2.200964e-001
1.175469428768328e-009	2.401237e-001	-1.211725e-003	2.319873e-001
1.176233610729692e-009	2.507910e-001	-3.934854e-003	2.433412e-001
1.176860245918366e-009	2.568367e-001	-6.131685e-003	2.502863e-001
1.177380584481889e-009	2.604545e-001	-7.869565e-003	2.548046e-001
1.177949638125139e-009	2.634638e-001	-9.630643e-003	2.588672e-001
1.178517513523267e-009	2.659363e-001	-1.120809e-002	2.623846e-001
1.179251466534843e-009	2.689612e-001	-1.294434e-002	2.666568e-001
1.179840984321687e-009	2.715147e-001	-1.408114e-002	2.700942e-001
1.180483156556814e-009	2.744761e-001	-1.506076e-002	2.738996e-001
1.181038893739288e-009	2.770365e-001	-1.570070e-002	2.771140e-001
1.181559902115415e-009	2.791835e-001	-1.613708e-002	2.798392e-001
1.182122183621923e-009	2.808679e-001	-1.644347e-002	2.821420e-001
1.182662261827148e-009	2.814978e-001	-1.658834e-002	2.833850e-001
1.183261436350797e-009	2.806067e-001	-1.659017e-002	2.832146e-001
1.183901594470741e-009	2.773386e-001	-1.641953e-002	2.807664e-001
1.184727380082436e-009	2.689594e-001	-1.594236e-002	2.736491e-001
1.185417797363871e-009	2.584155e-001	-1.535384e-002	2.636820e-001
1.186081168983373e-009	2.444402e-001	-1.467903e-002	2.505550e-001
1.186342520594677e-009	2.379518e-001	-1.435763e-002	2.445083e-001
1.186603872205981e-009	2.312434e-001	-1.400234e-002	2.381959e-001
1.186865223817285e-009	2.243150e-001	-1.361314e-002	2.316177e-001
1.187126575428589e-009	2.171666e-001	-1.319004e-002	2.247738e-001
1.187387927039893e-009	2.097982e-001	-1.273304e-002	2.176641e-001
1.187649278651197e-009	2.022098e-001	-1.224214e-002	2.102887e-001
1.187910630262501e-009	1.944015e-001	-1.171734e-002	2.026475e-001
1.188799553009171e-009	1.669731e-001	-9.978924e-003	1.747417e-001
1.189779473398526e-009	1.348244e-001	-7.931735e-003	1.422179e-001
1.190256744337143e-009	1.191549e-001	-6.819130e-003	1.266273e-001
1.190794345551110e-009	1.021831e-001	-5.436770e-003	1.099015e-001
1.191300623909326e-009	8.734011e-002	-3.997877e-003	9.534237e-002
1.191879432246563e-009	7.226014e-002	-2.195273e-003	8.050100e-002
1.192507020331090e-009	5.859521e-002	-8.464771e-005	6.684685e-002
1.192978158000997e-009	5.027778e-002	1.573239e-003	5.831254e-002
1.193415266108243e-009	4.400562e-002	3.135075e-003	5.165635e-002
1.193918309627063e-009	3.832697e-002	4.921667e-003	4.534241e-002
1.194377180248541e-009	3.435956e-002	6.508434e-003	4.065348e-002
1.194894069010936e-009	3.093210e-002	8.208204e-003	3.631262e-002
1.195408768491547e-009	2.825722e-002	9.776579e-003	3.268512e-002
1.195951548704866e-009	2.584877e-002	1.126820e-002	2.928911e-002
1.196528763201914e-009	2.340300e-002	1.265146e-002	2.586402e-002
1.197115774791272e-009	2.080688e-002	1.383407e-002	2.237505e-002
1.197771277623587e-009	1.771898e-002	1.488913e-002	1.841237e-002
1.198389736307882e-009	1.478853e-002	1.563838e-002	1.474784e-002
1.198930051030496e-009	1.248689e-002	1.610961e-002	1.184478e-002
1.199429372744751e-009	1.086815e-002	1.640373e-002	9.675887e-003
1.200004544275906e-009	1.000887e-002	1.658643e-002	8.162613e-003
1.200565928424331e-009	1.060012e-002	1.661414e-002	8.078292e-003
1.201233198376213e-009	1.365853e-002	1.646688e-002	1.028108e-002
1.201348072864572e-009	1.447045e-002	1.642249e-002	1.094037e-002
1.201577821841291e-009	1.637098e-002	1.631765e-002	1.253237e-002
1.201980000000000e-009	2.061233e-002	1.608373e-002	1.622773e-002
1.202100653447613e-009	2.216273e-002	1.599453e-002	1.747285e-002
1.202261524711096e-009	2.426854e-002	1.586329e-002	1.935311e-002
1.202583267238064e-009	2.901242e-002	1.559100e-002	2.385656e-002
1.202963384968250e-009	3.580198e-002	1.525493e-002	3.033127e-002
1.203315699791236e-009	4.320878e-002	1.490480e-002	3.729605e-002
1.203762630020876e-009	5.381626e-002	1.437558e-002	4.728433e-002
1.204006410146135e-009	6.013089e-002	1.405985e-002	5.330796e-002
1.204661543882399e-009	7.833600e-002	1.301091e-002	7.033327e-002
1.205072099867142e-009	9.010114e-002	1.224448e-002	8.178809e-002
1.205655163561404e-009	1.074379e-001	1.111637e-002	9.921774e-002
1.206227912310428e-009	1.253330e-001	9.989567e-003	1.174850e-001
1.206880100753426e-009	1.465457e-001	8.653050e-003	1.390454e-001
1.207611579403867e-009	1.705388e-001	7.004758e-003	1.630722e-001
1.208251394275056e-009	1.907051e-001	5.371160e-003	1.829773e-001
1.208699237091417e-009	2.038305e-001	4.102053e-003	1.958484e-001
1.209147809073464e-009	2.158021e-001	2.726913e-003	2.076028e-001
1.209632539817029e-009	2.271774e-001	1.137625e-003	2.188685e-001
1.210224964330100e-009	2.387013e-001	-9.122731e-004	2.305195e-001
1.210977777323705e-009	2.496730e-001	-3.592763e-003	2.421090e-001
1.211619228372446e-009	2.561749e-001	-5.851970e-003	2.494946e-001
1.212141923039029e-009	2.599730e-001	-7.612954e-003	2.541822e-001
1.212716883227156e-009	2.631195e-001	-9.413778e-003	2.583890e-001
1.213269556545206e-009	2.655697e-001	-1.097534e-002	2.618623e-001
1.213983901074806e-009	2.685116e-001	-1.271027e-002	2.660376e-001
1.214584858493133e-009	2.710854e-001	-1.390941e-002	2.695324e-001
1.215245307254703e-009	2.741140e-001	-1.495360e-002	2.734449e-001
1.215849602193751e-009	2.769066e-001	-1.566910e-002	2.769548e-001
1.216432745754334e-009	2.792996e-001	-1.615716e-002	2.799951e-001
1.216968296560523e-009	2.808831e-001	-1.644334e-002	2.821667e-001
1.217530079468854e-009	2.815002e-001	-1.658954e-002	2.834218e-001
1.218105845120813e-009	2.806036e-001	-1.658714e-002	2.832178e-001
1.218770988248710e-009	2.771377e-001	-1.640549e-002	2.806038e-001
1.219400000000000e-009	2.711061e-001	-1.606744e-002	2.754125e-001
1.219780564408193e-009	2.659133e-001	-1.580459e-002	2.706096e-001
1.220161128816385e-009	2.597425e-001	-1.548401e-002	2.648705e-001
1.220541693224578e-009	2.525936e-001	-1.510570e-002	2.581951e-001
1.220922257632771e-009	2.444667e-001	-1.466968e-002	2.505834e-001
1.221302822040963e-009	2.353617e-001	-1.417592e-002	2.420355e-001
1.221683386449156e-009	2.252786e-001	-1.362445e-002	2.325512e-001
1.222063950857348e-009	2.142176e-001	-1.301525e-002	2.221307e-001
1.222755468361270e-009	1.942718e-001	-1.170904e-002	2.025133e-001
1.223646610458436e-009	1.667556e-001	-9.966817e-003	1.745158e-001
1.224626444854390e-009	1.345969e-001	-7.918917e-003	1.419865e-001
1.225103361231520e-009	1.189416e-001	-6.806103e-003	1.264122e-001
1.225642555170072e-009	1.019315e-001	-5.417982e-003	1.096503e-001
1.226150466343533e-009	8.706339e-002	-3.972358e-003	9.506677e-002
1.226727550505504e-009	7.206108e-002	-2.172941e-003	8.030012e-002
1.227354994719717e-009	5.843580e-002	-6.126549e-005	6.668189e-002
1.227827030986137e-009	5.013165e-002	1.600416e-003	5.815715e-002
1.228264766103667e-009	4.387804e-002	3.164593e-003	5.151593e-002
1.228767115159537e-009	3.823472e-002	4.948197e-003	4.523552e-002
1.229226501172310e-009	3.428261e-002	6.535681e-003	4.055971e-002
1.229743480666156e-009	3.087108e-002	8.233943e-003	3.623427e-002
1.230259556244435e-009	2.819943e-002	9.804031e-003	3.260833e-002
1.230802530589614e-009	2.579504e-002	1.129297e-002	2.921804e-002
1.231380027027138e-009	2.334772e-002	1.267320e-002	2.579384e-002
1.231967649020275e-009	2.074580e-002	1.385307e-002	2.230131e-002
1.232624957238792e-009	1.764733e-002	1.490628e-002	1.832885e-002
1.233241667393575e-009	1.472885e-002	1.564921e-002	1.468039e-002
1.233780590564535e-009	1.244264e-002	1.611631e-002	1.179504e-002
1.234280841208179e-009	1.083647e-002	1.640855e-002	9.637647e-003
1.234855618321869e-009	1.000423e-002	1.658844e-002	8.151178e-003
1.235418546801263e-009	1.063317e-002	1.661362e-002	8.101568e-003
1.236087037045396e-009	1.375452e-002	1.646279e-002	1.036426e-002
1.236188575239164e-009	1.447737e-002	1.642332e-002	1.095205e-002
1.236413847224927e-009	1.633835e-002	1.632081e-002	1.251033e-002
1.236547020814284e-009	1.760824e-002	1.625063e-002	1.359966e-002
1.236642435214190e-009	1.859714e-002	1.619603e-002	1.445873e-002
1.236837756478581e-009	2.084524e-002	1.607273e-002	1.640892e-002
1.236944295350067e-009	2.221107e-002	1.599319e-002	1.751382e-002
1.237086347178715e-009	2.406344e-002	1.587721e-002	1.916746e-002
1.237370450836011e-009	2.817293e-002	1.563778e-002	2.305910e-002
1.237770536404512e-009	3.516847e-002	1.528709e-002	2.973516e-002
1.238164635838621e-009	4.341278e-002	1.489709e-002	3.749258e-002
1.238601736416138e-009	5.380360e-002	1.437914e-002	4.727608e-002
1.238840154912966e-009	5.997486e-002	1.407096e-002	5.316677e-002
1.239491506402669e-009	7.806797e-002	1.303168e-002	7.007955e-002
1.239901279324716e-009	8.980508e-002	1.226785e-002	8.149640e-002
1.240481151538496e-009	1.070299e-001	1.114636e-002	9.880329e-002
1.241052013933801e-009	1.248441e-001	1.002380e-002	1.169861e-001
1.241702344112351e-009	1.459795e-001	8.693204e-003	1.384739e-001
1.242433951699758e-009	1.699840e-001	7.049243e-003	1.625217e-001
1.243083298662389e-009	1.904728e-001	5.395121e-003	1.827496e-001
1.243532460835412e-009	2.036535e-001	4.123873e-003	1.956748e-001
1.243979919987100e-009	2.156164e-001	2.753547e-003	2.074190e-001
1.244464772954349e-009	2.270219e-001	1.165130e-003	2.187114e-001
1.245053234321155e-009	2.385117e-001	-8.700519e-004	2.303210e-001
1.245804506184373e-009	2.495250e-001	-3.545286e-003	2.419413e-001
1.246448039768144e-009	2.560916e-001	-5.813776e-003	2.493882e-001
1.246971081911363e-009	2.599146e-001	-7.578472e-003	2.540986e-001
