time	V(d_1p)	V(d_3p)	V(d_5p)
8.900960015174426e-010	6.000470e-002	-2.584855e-001	3.835190e-002
8.902440827128496e-010	6.374830e-002	-2.581827e-001	3.754945e-002
8.903921639082565e-010	6.761541e-002	-2.577273e-001	3.679230e-002
8.905402451036634e-010	7.160605e-002	-2.571193e-001	3.608045e-002
8.906883262990703e-010	7.572021e-002	-2.563587e-001	3.541390e-002
8.910739194543274e-010	8.655713e-002	-2.535210e-001	3.371065e-002
8.915265293357886e-010	9.963037e-002	-2.483842e-001	3.191038e-002
8.920521625645014e-010	1.153874e-001	-2.403017e-001	2.988993e-002
8.926699284275599e-010	1.347193e-001	-2.284604e-001	2.737783e-002
8.934260587596875e-010	1.591184e-001	-2.108914e-001	2.409004e-002
8.940391595809605e-010	1.788516e-001	-1.940508e-001	2.153136e-002
8.945436640612243e-010	1.944876e-001	-1.782474e-001	1.984145e-002
8.950178546855432e-010	2.082557e-001	-1.616719e-001	1.890433e-002
8.954666008335491e-010	2.201485e-001	-1.444397e-001	1.884335e-002
8.959612305744547e-010	2.317014e-001	-1.238075e-001	1.995590e-002
8.964575615301040e-010	2.414774e-001	-1.015899e-001	2.252093e-002
8.971300000000000e-010	2.517477e-001	-6.965558e-002	2.857227e-002
8.973317315409687e-010	2.542012e-001	-5.966964e-002	3.090669e-002
8.976007069289271e-010	2.569655e-001	-4.646749e-002	3.448597e-002
8.979628596029143e-010	2.599697e-001	-2.848740e-002	4.025984e-002
8.983781448261324e-010	2.626178e-001	-7.514576e-003	4.812337e-002
8.986595176854045e-010	2.640080e-001	6.753173e-003	5.407973e-002
8.988840628255027e-010	2.649156e-001	1.804666e-002	5.913500e-002
8.989870086531886e-010	2.652613e-001	2.316902e-002	6.159131e-002
8.990899544808745e-010	2.655942e-001	2.827324e-002	6.407633e-002
8.991929003085605e-010	2.659143e-001	3.335934e-002	6.659006e-002
8.992958461362464e-010	2.662217e-001	3.842731e-002	6.913248e-002
8.993987919639323e-010	2.665164e-001	4.347715e-002	7.170362e-002
8.995017377916183e-010	2.667984e-001	4.850886e-002	7.430345e-002
8.996046836193042e-010	2.670676e-001	5.352244e-002	7.693199e-002
9.000180016206649e-010	2.679537e-001	7.277465e-002	8.767921e-002
9.005204761652743e-010	2.688780e-001	9.494582e-002	1.014026e-001
9.010767228907172e-010	2.699983e-001	1.183260e-001	1.175617e-001
9.017151834250731e-010	2.716126e-001	1.439614e-001	1.371482e-001
9.022454189018333e-010	2.731643e-001	1.641884e-001	1.538363e-001
9.027513796886749e-010	2.746008e-001	1.822946e-001	1.695995e-001
9.033094131608643e-010	2.757505e-001	2.004942e-001	1.861997e-001
9.037831957307949e-010	2.760440e-001	2.142101e-001	1.992384e-001
9.042919421305219e-010	2.753040e-001	2.269455e-001	2.118003e-001
9.047528820037643e-010	2.734433e-001	2.366191e-001	2.217129e-001
9.052539938220455e-010	2.699102e-001	2.451140e-001	2.308161e-001
9.060158018533863e-010	2.612142e-001	2.542020e-001	2.414636e-001
9.067128611799899e-010	2.497479e-001	2.582420e-001	2.480942e-001
9.073408062116383e-010	2.361069e-001	2.593635e-001	2.523971e-001
9.078104812091824e-010	2.240032e-001	2.583796e-001	2.546748e-001
9.082801562067265e-010	2.113460e-001	2.557126e-001	2.568705e-001
9.087498312042706e-010	1.981354e-001	2.513626e-001	2.589843e-001
9.092195062018146e-010	1.843714e-001	2.453295e-001	2.610161e-001
9.096891811993587e-010	1.700540e-001	2.376134e-001	2.629660e-001
9.101588561969028e-010	1.551831e-001	2.282142e-001	2.648340e-001
9.106285311944469e-010	1.397588e-001	2.171320e-001	2.666200e-001
9.111086356824449e-010	1.241260e-001	2.048360e-001	2.687319e-001
9.115975269842811e-010	1.084872e-001	1.907302e-001	2.706823e-001
9.120802289778673e-010	9.371577e-002	1.751006e-001	2.721489e-001
9.125864504330133e-010	7.935919e-002	1.568207e-001	2.728868e-001
9.132017766969193e-010	6.400277e-002	1.320829e-001	2.722384e-001
9.137766141904572e-010	5.208763e-002	1.067452e-001	2.697400e-001
9.139584407124921e-010	4.884153e-002	9.833880e-002	2.685246e-001
9.141863469559301e-010	4.513356e-002	8.758518e-002	2.666908e-001
9.145863653044070e-010	3.955855e-002	6.819446e-002	2.626280e-001
9.148045571308489e-010	3.698950e-002	5.740906e-002	2.600462e-001
9.149659298744814e-010	3.534495e-002	4.948454e-002	2.578968e-001
9.152886753617463e-010	3.254108e-002	3.347355e-002	2.529341e-001
9.156034320996431e-010	3.033023e-002	1.761445e-002	2.472894e-001
9.158829992312455e-010	2.873049e-002	3.412348e-003	2.416970e-001
9.162920000000000e-010	2.689745e-002	-1.727228e-002	2.327227e-001
9.168546549840968e-010	2.511492e-002	-4.519029e-002	2.189383e-001
9.171577595571359e-010	2.434810e-002	-5.975200e-002	2.112104e-001
9.174921294635402e-010	2.364651e-002	-7.517037e-002	2.024384e-001
9.178402021718577e-010	2.298393e-002	-9.059452e-002	1.929550e-001
9.182387061102962e-010	2.219069e-002	-1.076473e-001	1.815953e-001
9.186931312561077e-010	2.113458e-002	-1.264682e-001	1.680182e-001
9.191499013515293e-010	1.987893e-002	-1.447569e-001	1.538612e-001
9.196397460210611e-010	1.839680e-002	-1.635458e-001	1.384299e-001
9.201129041203967e-010	1.701094e-002	-1.806518e-001	1.236590e-001
9.206410642648680e-010	1.583597e-002	-1.981891e-001	1.078308e-001
9.211391505266639e-010	1.542166e-002	-2.129332e-001	9.396821e-002
9.217462294782785e-010	1.632998e-002	-2.282419e-001	7.897896e-002
9.223064971558865e-010	1.894143e-002	-2.396451e-001	6.729212e-002
9.225683090768911e-010	2.083481e-002	-2.440683e-001	6.257854e-002
9.227363761579907e-010	2.229542e-002	-2.466075e-001	5.980460e-002
9.229238658378008e-010	2.415837e-002	-2.491680e-001	5.693740e-002
9.232936134162199e-010	2.857950e-002	-2.534268e-001	5.194141e-002
9.234952939135393e-010	3.135552e-002	-2.553286e-001	4.955215e-002
9.237642012432986e-010	3.546323e-002	-2.571723e-001	4.680637e-002
9.240660129834760e-010	4.079054e-002	-2.586355e-001	4.416213e-002
9.245680376627848e-010	5.127552e-002	-2.599254e-001	4.051763e-002
9.248290706940858e-010	5.742404e-002	-2.599911e-001	3.893192e-002
9.249838004337260e-010	6.128174e-002	-2.597781e-001	3.810030e-002
9.251385301733660e-010	6.524100e-002	-2.593958e-001	3.729772e-002
9.252932599130062e-010	6.930182e-002	-2.588441e-001	3.652419e-002
9.254479896526464e-010	7.346420e-002	-2.581232e-001	3.577970e-002
9.256027193922865e-010	7.772814e-002	-2.572330e-001	3.506425e-002
9.257574491319266e-010	8.209364e-002	-2.561736e-001	3.437785e-002
9.259121788715668e-010	8.656070e-002	-2.549448e-001	3.372050e-002
9.263744287572699e-010	9.991680e-002	-2.496877e-001	3.188800e-002
9.268903216517905e-010	1.153857e-001	-2.417297e-001	2.991244e-002
9.275198798357069e-010	1.350894e-001	-2.296165e-001	2.735932e-002
9.282644483138791e-010	1.591193e-001	-2.122379e-001	2.412917e-002
9.288702972591143e-010	1.786233e-001	-1.955519e-001	2.160338e-002
9.293747206359078e-010	1.942690e-001	-1.797168e-001	1.990936e-002
9.298519882097518e-010	2.081411e-001	-1.629883e-001	1.895945e-002
9.303002492274203e-010	2.200363e-001	-1.457200e-001	1.889044e-002
9.307957835670672e-010	2.316296e-001	-1.249794e-001	1.999350e-002
9.312885318079018e-010	2.413612e-001	-1.028449e-001	2.252140e-002
9.319700000000000e-010	2.517927e-001	-7.035295e-002	2.863807e-002
9.321744404576294e-010	2.542765e-001	-6.018855e-002	3.100707e-002
9.324470277344686e-010	2.570696e-001	-4.674622e-002	3.464578e-002
9.328088344120352e-010	2.600586e-001	-2.869388e-002	4.043360e-002
9.332182561639403e-010	2.626640e-001	-7.917958e-003	4.819570e-002
9.334840300736207e-010	2.639846e-001	5.624563e-003	5.381075e-002
9.337347969926378e-010	2.649974e-001	1.828684e-002	5.945704e-002
9.340539548895685e-010	2.660314e-001	3.422165e-002	6.718542e-002
9.344000521147077e-010	2.670026e-001	5.126207e-002	7.586525e-002
9.347998765504197e-010	2.678835e-001	7.010937e-002	8.621176e-002
9.352960778672823e-010	2.687992e-001	9.227271e-002	9.966712e-002
9.358380781743192e-010	2.698586e-001	1.153181e-001	1.152847e-001
9.364886582563475e-010	2.714526e-001	1.417391e-001	1.351306e-001
9.370408378473540e-010	2.730459e-001	1.630414e-001	1.524859e-001
9.375514750072748e-010	2.745011e-001	1.815338e-001	1.684228e-001
9.381117894988300e-010	2.756911e-001	2.000616e-001	1.851621e-001
9.386428517399768e-010	2.760192e-001	2.155655e-001	1.997896e-001
9.391349620872857e-010	2.752735e-001	2.279247e-001	2.119074e-001
9.396134404076142e-010	2.733029e-001	2.379934e-001	2.221577e-001
9.401095716868028e-010	2.697428e-001	2.463974e-001	2.311080e-001
9.408511284939591e-010	2.612453e-001	2.552971e-001	2.414437e-001
9.415442033527944e-010	2.498796e-001	2.594046e-001	2.480556e-001
9.421602337376652e-010	2.365579e-001	2.605966e-001	2.522996e-001
9.426467418973937e-010	2.240351e-001	2.596193e-001	2.546534e-001
9.431332500571220e-010	2.109245e-001	2.568410e-001	2.569241e-001
9.436197582168505e-010	1.972260e-001	2.522617e-001	2.591115e-001
9.441062663765789e-010	1.829397e-001	2.458813e-001	2.612159e-001
9.445927745363074e-010	1.680655e-001	2.376998e-001	2.632370e-001
9.450792826960357e-010	1.526035e-001	2.277173e-001	2.651750e-001
9.455657908557642e-010	1.365537e-001	2.159338e-001	2.670299e-001
9.460423482135787e-010	1.210599e-001	2.033962e-001	2.690993e-001
9.465410654547200e-010	1.052163e-001	1.886095e-001	2.710072e-001
9.470892278225601e-010	8.874976e-002	1.702366e-001	2.724503e-001
9.476056531950927e-010	7.459971e-002	1.508498e-001	2.728381e-001
9.482442773594752e-010	5.949183e-002	1.242519e-001	2.715243e-001
9.488792373505174e-010	4.744085e-002	9.533601e-002	2.678495e-001
9.490493066291482e-010	4.474243e-002	8.718543e-002	2.664262e-001
9.492193759077790e-010	4.225378e-002	7.897238e-002	2.648109e-001
9.493894451864098e-010	3.997488e-002	7.069685e-002	2.630034e-001
9.495595144650406e-010	3.790574e-002	6.235885e-002	2.610038e-001
9.497295837436714e-010	3.604637e-002	5.395837e-002	2.588122e-001
9.498996530223022e-010	3.439675e-002	4.549541e-002	2.564284e-001
9.500697223009330e-010	3.295689e-002	3.696997e-002	2.538526e-001
9.503975967146874e-010	3.057062e-002	2.042258e-002	2.481055e-001
9.507790879415910e-010	2.838938e-002	9.790557e-004	2.404738e-001
9.511320000000000e-010	2.684591e-002	-1.694228e-002	2.326734e-001
9.516613680876135e-010	2.516220e-002	-4.334570e-002	2.197284e-001
9.519521611273813e-010	2.441066e-002	-5.745230e-002	2.123381e-001
9.522946283162600e-010	2.368195e-002	-7.340503e-002	2.033915e-001
9.526285851854951e-010	2.304998e-002	-8.834749e-002	1.943426e-001
9.530318218330391e-010	2.226483e-002	-1.057645e-001	1.829178e-001
9.534637990462503e-010	2.129294e-002	-1.238253e-001	1.700867e-001
9.539056766396400e-010	2.011550e-002	-1.417203e-001	1.564570e-001
9.544011940510338e-010	1.863809e-002	-1.609893e-001	1.408664e-001
9.548673926285800e-010	1.725410e-002	-1.781357e-001	1.262598e-001
9.553928432033409e-010	1.600356e-002	-1.959785e-001	1.103670e-001
9.559027940931775e-010	1.544678e-002	-2.114818e-001	9.597313e-002
9.565007856601896e-010	1.611483e-002	-2.270621e-001	8.091140e-002
9.570608612931564e-010	1.844314e-002	-2.389546e-001	6.890231e-002
9.574308321079805e-010	2.104625e-002	-2.453585e-001	6.216050e-002
9.577034677905039e-010	2.355915e-002	-2.493491e-001	5.780006e-002
9.581396532209495e-010	2.868931e-002	-2.545210e-001	5.182953e-002
9.583775725466472e-010	3.199439e-002	-2.567187e-001	4.905608e-002
9.586947983142442e-010	3.700903e-002	-2.587637e-001	4.593325e-002
9.590075865747377e-010	4.278370e-002	-2.601335e-001	4.332221e-002
9.593637520377994e-010	5.031167e-002	-2.610263e-001	4.078069e-002
9.598898247962200e-010	6.293201e-002	-2.607901e-001	3.771137e-002
9.601767735735404e-010	7.051956e-002	-2.598405e-001	3.630136e-002
9.608545399172997e-010	8.950225e-002	-2.551662e-001	3.328265e-002
9.612774540317927e-010	1.017948e-001	-2.500442e-001	3.164051e-002
9.618694868286711e-010	1.196907e-001	-2.404872e-001	2.937173e-002
9.624646378490833e-010	1.384664e-001	-2.285680e-001	2.693565e-002
9.631173320669825e-010	1.595869e-001	-2.130750e-001	2.409825e-002
9.636980238550624e-010	1.782899e-001	-1.970361e-001	2.168111e-002
9.642072810350406e-010	1.940986e-001	-1.810293e-001	1.996869e-002
9.646877635007707e-010	2.080730e-001	-1.641470e-001	1.901101e-002
9.651356156351484e-010	2.199645e-001	-1.468449e-001	1.893983e-002
9.656322271870025e-010	2.315912e-001	-1.259967e-001	2.004072e-002
9.661231427671151e-010	2.412979e-001	-1.038766e-001	2.255034e-002
9.668099999999999e-010	2.518210e-001	-7.101821e-002	2.870744e-002
9.670160571698655e-010	2.543219e-001	-6.073680e-002	3.109715e-002
9.672908000630195e-010	2.571315e-001	-4.713669e-002	3.477127e-002
9.676524679034461e-010	2.601122e-001	-2.901922e-002	4.056790e-002
9.680583916450510e-010	2.626933e-001	-8.339856e-003	4.826835e-002
9.683423200736794e-010	2.640965e-001	6.182316e-003	5.428015e-002
9.685729679926321e-010	2.650229e-001	1.787343e-002	5.948240e-002
9.688665198894810e-010	2.659794e-001	3.258882e-002	6.657577e-002
9.692020077715942e-010	2.669420e-001	4.922941e-002	7.496497e-002
9.695866474285256e-010	2.678156e-001	6.755060e-002	8.487546e-002
9.700816160206187e-010	2.687410e-001	8.990160e-002	9.821314e-002
9.706082191727190e-010	2.697504e-001	1.125248e-001	1.132766e-001
9.712838812711296e-010	2.713661e-001	1.402317e-001	1.337837e-001
9.718930283941383e-010	2.731011e-001	1.638866e-001	1.529003e-001
9.724762427567553e-010	2.747148e-001	1.849641e-001	1.710335e-001
9.730044927464677e-010	2.757531e-001	2.023036e-001	1.866952e-001
9.734527903525779e-010	2.760140e-001	2.154448e-001	1.990299e-001
9.739110083314571e-010	2.754162e-001	2.272111e-001	2.104499e-001
9.743965663334734e-010	2.735747e-001	2.377527e-001	2.210509e-001
9.749426288926143e-010	2.697562e-001	2.472249e-001	2.310239e-001
9.756932113322155e-010	2.611580e-001	2.563306e-001	2.414975e-001
9.763880663387467e-010	2.497406e-001	2.604909e-001	2.481135e-001
9.770094107499327e-010	2.362742e-001	2.617027e-001	2.523767e-001
9.774856152896105e-010	2.240169e-001	2.607616e-001	2.546781e-001
9.779618198292882e-010	2.111925e-001	2.580792e-001	2.568957e-001
9.784380243689660e-010	1.978011e-001	2.536554e-001	2.590293e-001
9.789142289086439e-010	1.838427e-001	2.474904e-001	2.610790e-001
9.793904334483217e-010	1.693172e-001	2.395840e-001	2.630447e-001
9.798666379879994e-010	1.542247e-001	2.299362e-001	2.649266e-001
9.803428425276772e-010	1.385652e-001	2.185472e-001	2.667245e-001
9.808263788288086e-010	1.228346e-001	2.059772e-001	2.688305e-001
9.813145675748420e-010	1.072613e-001	1.916738e-001	2.707397e-001
9.818071652427641e-010	9.227173e-002	1.754641e-001	2.721696e-001
9.823103016689785e-010	7.812794e-002	1.570024e-001	2.728064e-001
9.829345375527452e-010	6.275588e-002	1.315280e-001	2.719855e-001
9.835090535983649e-010	5.107596e-002	1.058552e-001	2.692999e-001
9.836495391693504e-010	4.860250e-002	9.929282e-002	2.683310e-001
9.839305103113216e-010	4.411145e-002	8.590049e-002	2.659973e-001
9.843198469066033e-010	3.883556e-002	6.677207e-002	2.619129e-001
9.845994649214355e-010	3.575071e-002	5.291444e-002	2.584256e-001
9.849191092001570e-010	3.288439e-002	3.697751e-002	2.536404e-001
9.852289564421953e-010	3.063242e-002	2.128475e-002	2.482064e-001
9.855667305923269e-010	2.866265e-002	4.008315e-003	2.415103e-001
9.859719999999999e-010	2.685077e-002	-1.664977e-002	2.326135e-001
9.865328800878060e-010	2.507652e-002	-4.471081e-002	2.188749e-001
9.868348770155961e-010	2.431374e-002	-5.934884e-002	2.111778e-001
9.871700366358796e-010	2.361284e-002	-7.494781e-002	2.023889e-001
9.875168985849396e-010	2.295638e-002	-9.046672e-002	1.929435e-001
9.879159788167635e-010	2.216773e-002	-1.077137e-001	1.815741e-001
9.883685201167323e-010	2.112405e-002	-1.266473e-001	1.680611e-001
9.888239969328972e-010	1.988097e-002	-1.450762e-001	1.539518e-001
9.893142341560230e-010	1.840643e-002	-1.640852e-001	1.385128e-001
9.897868212847456e-010	1.702817e-002	-1.813663e-001	1.237592e-001
9.903147506870661e-010	1.585613e-002	-1.991116e-001	1.079314e-001
9.908136568231018e-010	1.543980e-002	-2.140764e-001	9.403592e-002
9.914200106035479e-010	1.634011e-002	-2.295934e-001	7.904840e-002
9.919801728232165e-010	1.893925e-002	-2.411904e-001	6.734579e-002
9.922501486343319e-010	2.089221e-002	-2.458307e-001	6.248421e-002
9.924000483777694e-010	2.218973e-002	-2.481437e-001	6.000460e-002
9.926402005131250e-010	2.459712e-002	-2.514647e-001	5.635059e-002
9.929699799486874e-010	2.858415e-002	-2.552985e-001	5.193418e-002
9.931498596408124e-010	3.105012e-002	-2.570693e-001	4.978477e-002
9.933896992303125e-010	3.464282e-002	-2.588438e-001	4.728375e-002
9.936990660068664e-010	3.997391e-002	-2.604985e-001	4.450669e-002
9.941052136537221e-010	4.817446e-002	-2.618318e-001	4.143711e-002
9.944128742361731e-010	5.519306e-002	-2.621920e-001	3.947133e-002
9.947627377291481e-010	6.383714e-002	-2.617196e-001	3.756664e-002
9.950851525477118e-010	7.245794e-002	-2.606029e-001	3.598462e-002
9.954506456671116e-010	8.263893e-002	-2.584039e-001	3.431676e-002
9.958710282540300e-010	9.465774e-002	-2.542785e-001	3.260185e-002
9.963767200711296e-010	1.096004e-001	-2.472206e-001	3.067299e-002
9.969456574154821e-010	1.271330e-001	-2.370523e-001	2.844434e-002
9.976654227388616e-010	1.501718e-001	-2.213360e-001	2.539240e-002
9.983546713699282e-010	1.724751e-001	-2.033128e-001	2.244278e-002
9.988987461359198e-010	1.896138e-001	-1.868262e-001	2.044670e-002
9.994229804758370e-010	2.051594e-001	-1.688697e-001	1.919566e-002
9.998662636905152e-010	2.172184e-001	-1.520588e-001	1.891737e-002
1.000369379968956e-009	2.293754e-001	-1.312509e-001	1.974796e-002
1.000839028514261e-009	2.390703e-001	-1.103382e-001	2.182066e-002
1.000965848635340e-009	2.414002e-001	-1.044699e-001	2.261428e-002
1.001219488877498e-009	2.456863e-001	-9.249720e-002	2.452041e-002
1.001650000000000e-009	2.518475e-001	-7.157817e-002	2.875504e-002
1.001779153336751e-009	2.534629e-001	-6.508964e-002	3.021735e-002
1.001951357785751e-009	2.553829e-001	-5.653917e-002	3.234435e-002
1.002251629292829e-009	2.582188e-001	-4.159035e-002	3.664062e-002
1.002561242728848e-009	2.606004e-001	-2.594488e-002	4.185706e-002
1.002972655889713e-009	2.630828e-001	-4.887989e-003	4.986657e-002
1.003392000000000e-009	2.649525e-001	1.654296e-002	5.905925e-002
1.003685540877201e-009	2.659047e-001	3.129593e-002	6.614041e-002
1.003907303140409e-009	2.665698e-001	4.242381e-002	7.165667e-002
1.004326761534549e-009	2.675982e-001	6.276853e-002	8.236568e-002
1.004743621305562e-009	2.684058e-001	8.197159e-002	9.342974e-002
1.005312843580845e-009	2.694692e-001	1.068802e-001	1.094170e-001
1.005892021306052e-009	2.707657e-001	1.310650e-001	1.267290e-001
1.006481161403313e-009	2.723808e-001	1.545722e-001	1.450814e-001
1.006992312733317e-009	2.738846e-001	1.738715e-001	1.611454e-001
1.007505658213152e-009	2.752082e-001	1.918804e-001	1.768781e-001
1.008056139497598e-009	2.760183e-001	2.092665e-001	1.927388e-001
1.008507727866934e-009	2.759129e-001	2.218130e-001	2.046261e-001
1.009015664927713e-009	2.746336e-001	2.339092e-001	2.164883e-001
1.009685311958322e-009	2.706359e-001	2.465087e-001	2.294373e-001
1.010111061997189e-009	2.665010e-001	2.523921e-001	2.356403e-001
1.010536812036056e-009	2.610953e-001	2.569709e-001	2.410634e-001
1.010962562074924e-009	2.544189e-001	2.602450e-001	2.457065e-001
1.011388312113791e-009	2.464718e-001	2.622144e-001	2.495696e-001
1.011814062152658e-009	2.372539e-001	2.628792e-001	2.526529e-001
1.012239812191526e-009	2.267654e-001	2.622394e-001	2.549562e-001
1.012665562230393e-009	2.150061e-001	2.602949e-001	2.564796e-001
1.013302792701068e-009	1.969217e-001	2.546358e-001	2.591310e-001
1.014050757964177e-009	1.745764e-001	2.434289e-001	2.619639e-001
1.014509488240804e-009	1.602053e-001	2.346585e-001	2.638040e-001
1.015019853019241e-009	1.437709e-001	2.234203e-001	2.659946e-001
1.015493502011562e-009	1.283436e-001	2.115757e-001	2.680805e-001
1.015986802430137e-009	1.124568e-001	1.976639e-001	2.701146e-001
1.016502978491656e-009	9.647237e-002	1.812273e-001	2.718057e-001
1.017003559826384e-009	8.202737e-002	1.633568e-001	2.727065e-001
1.017617446638545e-009	6.630190e-002	1.388907e-001	2.723566e-001
1.018177490885273e-009	5.423645e-002	1.143400e-001	2.702835e-001
1.018558178290382e-009	4.739074e-002	9.660814e-002	2.677760e-001
1.018807731390983e-009	4.350898e-002	8.461870e-002	2.656093e-001
1.019148680582705e-009	3.892844e-002	6.779335e-002	2.619952e-001
1.019412378229844e-009	3.598398e-002	5.467707e-002	2.587411e-001
1.019729958636907e-009	3.308922e-002	3.881390e-002	2.540566e-001
1.020037153530239e-009	3.081757e-002	2.322930e-002	2.487364e-001
1.020440142573632e-009	2.847133e-002	2.565117e-003	2.407477e-001
1.020812000000000e-009	2.683814e-002	-1.645022e-002	2.325428e-001
1.021369786139552e-009	2.508094e-002	-4.445108e-002	2.188770e-001
1.021655292546816e-009	2.435798e-002	-5.836181e-002	2.116048e-001
1.022006653353903e-009	2.362243e-002	-7.479971e-002	2.024000e-001
1.022336921702471e-009	2.300191e-002	-8.964811e-002	1.934205e-001
1.022751075607622e-009	2.219022e-002	-1.076345e-001	1.816423e-001
1.023185129787724e-009	2.119991e-002	-1.258826e-001	1.687025e-001
1.023627337648435e-009	2.000767e-002	-1.438877e-001	1.550331e-001
1.024121602774799e-009	1.852958e-002	-1.631970e-001	1.394816e-001
1.024590139446741e-009	1.715373e-002	-1.804843e-001	1.248384e-001
1.025118997641583e-009	1.594367e-002	-1.984592e-001	1.089302e-001
1.025621404944875e-009	1.546802e-002	-2.137244e-001	9.486376e-002
1.026225699699522e-009	1.626868e-002	-2.294286e-001	7.981478e-002
1.026784666324462e-009	1.874460e-002	-2.412280e-001	6.801408e-002
1.027097970953835e-009	2.098270e-002	-2.466817e-001	6.234758e-002
1.027264230316097e-009	2.243971e-002	-2.492409e-001	5.961885e-002
1.027485909465780e-009	2.468469e-002	-2.522995e-001	5.627243e-002
1.027809409053422e-009	2.860106e-002	-2.560813e-001	5.195113e-002
1.027985863373954e-009	3.101782e-002	-2.578380e-001	4.984226e-002
1.028221135801330e-009	3.453035e-002	-2.596092e-001	4.738373e-002
1.028531895676738e-009	3.986398e-002	-2.613080e-001	4.458728e-002
1.028931578286932e-009	4.790149e-002	-2.626673e-001	4.155770e-002
1.029231399446583e-009	5.470699e-002	-2.630674e-001	3.963060e-002
1.029609180166025e-009	6.402512e-002	-2.625945e-001	3.756921e-002
1.029940641448323e-009	7.290555e-002	-2.614388e-001	3.594737e-002
1.030311402259249e-009	8.324692e-002	-2.591524e-001	3.426770e-002
1.030731999654223e-009	9.528843e-002	-2.549438e-001	3.256346e-002
1.031245206025157e-009	1.104836e-001	-2.476773e-001	3.060979e-002
1.031816285725483e-009	1.281225e-001	-2.373491e-001	2.836664e-002
1.032548032335945e-009	1.515783e-001	-2.211822e-001	2.525575e-002
1.033231791525105e-009	1.736920e-001	-2.030873e-001	2.234265e-002
1.033769888623824e-009	1.905970e-001	-1.866098e-001	2.040047e-002
1.034290434354591e-009	2.059676e-001	-1.686177e-001	1.920497e-002
1.034733773261432e-009	2.179572e-001	-1.516683e-001	1.897869e-002
1.035236580992800e-009	2.300119e-001	-1.307213e-001	1.988113e-002
1.035708143602588e-009	2.396458e-001	-1.095868e-001	2.204308e-002
1.035794870806118e-009	2.412330e-001	-1.055582e-001	2.259072e-002
1.035968325213177e-009	2.442323e-001	-9.738812e-002	2.383466e-002
1.036143091185882e-009	2.470192e-001	-8.901569e-002	2.529176e-002
1.036490000000000e-009	2.518708e-001	-7.205009e-002	2.880324e-002
1.036732836169883e-009	2.547814e-001	-5.987816e-002	3.164154e-002
1.037010363221178e-009	2.575282e-001	-4.605201e-002	3.544990e-002
1.037315428501976e-009	2.600060e-001	-3.065956e-002	4.038414e-002
1.037703482253902e-009	2.625069e-001	-1.078214e-002	4.768506e-002
1.037779833238469e-009	2.629194e-001	-6.837755e-003	4.924740e-002
1.037856184223036e-009	2.633114e-001	-2.901578e-003	5.084064e-002
1.037932535207604e-009	2.636830e-001	1.026393e-003	5.246479e-002
1.038008886192171e-009	2.640341e-001	4.946157e-003	5.411984e-002
1.038085237176738e-009	2.643647e-001	8.857713e-003	5.580579e-002
1.038161588161305e-009	2.646749e-001	1.276106e-002	5.752264e-002
1.038237939145872e-009	2.649646e-001	1.665621e-002	5.927040e-002
1.038341434429208e-009	2.653100e-001	2.188361e-002	6.173925e-002
1.038444929712545e-009	2.656432e-001	2.709434e-002	6.423729e-002
1.038548424995882e-009	2.659640e-001	3.228840e-002	6.676450e-002
1.038651920279219e-009	2.662724e-001	3.746580e-002	6.932089e-002
1.038755415562555e-009	2.665685e-001	4.262653e-002	7.190646e-002
1.038858910845892e-009	2.668523e-001	4.777060e-002	7.452120e-002
1.038962406129229e-009	2.671237e-001	5.289800e-002	7.716513e-002
1.039376695972057e-009	2.680128e-001	7.253210e-002	8.793908e-002
1.039878300851248e-009	2.689379e-001	9.507272e-002	1.016367e-001
1.040435072008438e-009	2.700624e-001	1.189252e-001	1.178045e-001
1.041073832256521e-009	2.716795e-001	1.450795e-001	1.373895e-001
1.041602976976419e-009	2.732271e-001	1.656749e-001	1.540324e-001
1.042108600948919e-009	2.746588e-001	1.841496e-001	1.697739e-001
1.042666551258694e-009	2.758010e-001	2.027484e-001	1.863590e-001
1.043141296450815e-009	2.760851e-001	2.168133e-001	1.994117e-001
1.043650671112699e-009	2.753288e-001	2.298824e-001	2.119725e-001
1.044111343005320e-009	2.734523e-001	2.398135e-001	2.218623e-001
1.044614735250008e-009	2.698792e-001	2.486024e-001	2.309835e-001
1.045375579424998e-009	2.611522e-001	2.580005e-001	2.415764e-001
1.046072414108001e-009	2.496546e-001	2.622699e-001	2.481685e-001
1.046699776743976e-009	2.359990e-001	2.635424e-001	2.524354e-001
1.047170046123462e-009	2.238611e-001	2.626342e-001	2.546915e-001
1.047640315502947e-009	2.111716e-001	2.600089e-001	2.568672e-001
1.048110584882432e-009	1.979307e-001	2.556665e-001	2.589624e-001
1.048580854261918e-009	1.841384e-001	2.496069e-001	2.609772e-001
1.049051123641403e-009	1.697945e-001	2.418302e-001	2.629115e-001
1.049521393020889e-009	1.548992e-001	2.323364e-001	2.647653e-001
1.049991662400374e-009	1.394524e-001	2.211255e-001	2.665387e-001
1.050472099782382e-009	1.238117e-001	2.086750e-001	2.686381e-001
1.050961183981022e-009	1.081752e-001	1.943844e-001	2.705751e-001
1.051444509528812e-009	9.339906e-002	1.785281e-001	2.720285e-001
1.051950098302683e-009	7.908025e-002	1.600276e-001	2.727489e-001
1.052566205638594e-009	6.373461e-002	1.349278e-001	2.720777e-001
