time	V(d_3p)
2.189407527069842e-010	6.291698e-003
2.199173152069842e-010	7.168052e-003
2.208938777069841e-010	7.948441e-003
2.218704402069841e-010	8.621126e-003
2.228470027069841e-010	9.177990e-003
2.238235652069841e-010	9.614971e-003
2.248001277069841e-010	9.932203e-003
2.257766902069841e-010	1.013387e-002
2.267532527069841e-010	1.022783e-002
2.277298152069841e-010	1.022498e-002
2.296829402069841e-010	9.983141e-003
2.326126277069841e-010	9.255575e-003
2.337286991355556e-010	8.907318e-003
2.348447705641270e-010	8.590313e-003
2.359608419926985e-010	8.304559e-003
2.370769134212699e-010	8.050058e-003
2.381929848498413e-010	7.826809e-003
2.393090562784128e-010	7.634812e-003
2.404251277069842e-010	7.474067e-003
2.423782527069843e-010	7.362186e-003
2.443313777069843e-010	7.432039e-003
2.462845027069844e-010	7.687997e-003
2.482376277069844e-010	8.117025e-003
2.511673152069845e-010	8.993817e-003
2.540970027069845e-010	9.919360e-003
2.560501277069846e-010	1.039321e-002
2.580032527069846e-010	1.063154e-002
2.589798152069847e-010	1.063648e-002
2.599563777069847e-010	1.055616e-002
2.609329402069847e-010	1.038744e-002
2.619095027069847e-010	1.013038e-002
2.628860652069847e-010	9.788250e-003
2.638626277069848e-010	9.367383e-003
2.658157527069848e-010	8.328077e-003
2.687454402069849e-010	6.468411e-003
2.716751277069849e-010	4.592032e-003
2.726516902069850e-010	4.024656e-003
2.736282527069850e-010	3.503822e-003
2.746048152069850e-010	3.037267e-003
2.755813777069850e-010	2.630767e-003
2.765579402069850e-010	2.288163e-003
2.775345027069851e-010	2.011456e-003
2.785110652069851e-010	1.800937e-003
2.794876277069851e-010	1.655344e-003
2.804641902069851e-010	1.572013e-003
2.814407527069852e-010	1.547026e-003
2.824173152069852e-010	1.575334e-003
2.833938777069852e-010	1.650859e-003
2.843704402069852e-010	1.766589e-003
2.863235652069853e-010	2.086435e-003
2.870211098498424e-010	2.227755e-003
2.877186544926996e-010	2.363685e-003
2.884161991355567e-010	2.494227e-003
2.891137437784139e-010	2.619380e-003
2.898112884212711e-010	2.739145e-003
2.905088330641282e-010	2.853521e-003
2.912063777069854e-010	2.962509e-003
2.921829402069854e-010	3.071292e-003
2.931595027069854e-010	3.136234e-003
2.941360652069854e-010	3.149912e-003
2.951126277069855e-010	3.106472e-003
2.960891902069855e-010	3.001929e-003
2.970657527069855e-010	2.834428e-003
2.980423152069855e-010	2.604403e-003
2.990188777069855e-010	2.314652e-003
2.999954402069856e-010	1.970295e-003
3.009720027069856e-010	1.578622e-003
3.019485652069856e-010	1.148833e-003
3.058548152069857e-010	-7.227451e-004
3.068313777069857e-010	-1.167067e-003
3.078079402069857e-010	-1.578320e-003
3.087845027069858e-010	-1.946520e-003
3.097610652069858e-010	-2.263346e-003
3.107376277069858e-010	-2.522395e-003
3.117141902069858e-010	-2.719338e-003
3.126907527069858e-010	-2.851972e-003
3.136673152069859e-010	-2.920181e-003
3.146438777069859e-010	-2.925808e-003
3.156204402069859e-010	-2.872461e-003
3.165970027069859e-010	-2.765272e-003
3.175735652069860e-010	-2.610624e-003
3.185501277069860e-010	-2.415864e-003
3.205032527069860e-010	-1.938557e-003
3.212007973498432e-010	-1.742557e-003
3.218983419927003e-010	-1.549560e-003
3.225958866355575e-010	-1.359566e-003
3.232934312784147e-010	-1.172575e-003
3.239909759212718e-010	-9.885861e-004
3.246885205641290e-010	-8.076002e-004
3.253860652069861e-010	-6.296171e-004
3.263626277069862e-010	-4.120578e-004
3.273391902069862e-010	-2.252467e-004
3.283157527069862e-010	-7.452981e-005
3.292923152069862e-010	3.571379e-005
3.302688777069862e-010	1.021893e-004
3.312454402069863e-010	1.228003e-004
3.322220027069863e-010	9.675331e-005
3.331985652069863e-010	2.464161e-005
3.341751277069863e-010	-9.150046e-005
3.351516902069863e-010	-2.481854e-004
3.361282527069864e-010	-4.405117e-004
3.380813777069864e-010	-9.060622e-004
3.387789223498436e-010	-1.097522e-003
3.394764669927007e-010	-1.284358e-003
3.401740116355579e-010	-1.466569e-003
3.408715562784151e-010	-1.644157e-003
3.415691009212722e-010	-1.817122e-003
3.422666455641294e-010	-1.985462e-003
3.429641902069865e-010	-2.149178e-003
3.439407527069865e-010	-2.339803e-003
3.449173152069866e-010	-2.492638e-003
3.458938777069866e-010	-2.602041e-003
3.468704402069866e-010	-2.663977e-003
3.478470027069866e-010	-2.676165e-003
3.488235652069867e-010	-2.638148e-003
3.498001277069867e-010	-2.551270e-003
3.507766902069867e-010	-2.418574e-003
3.517532527069867e-010	-2.244623e-003
3.537063777069868e-010	-1.797333e-003
3.585891902069869e-010	-4.494299e-004
3.595657527069869e-010	-2.010071e-004
3.605423152069869e-010	2.519598e-005
3.615188777069869e-010	2.243295e-004
3.624954402069870e-010	3.925337e-004
3.634720027069870e-010	5.269616e-004
3.644485652069870e-010	6.257736e-004
3.654251277069870e-010	6.881093e-004
3.664016902069870e-010	7.140478e-004
3.673782527069871e-010	7.045599e-004
3.683548152069871e-010	6.614581e-004
3.693313777069871e-010	5.873455e-004
3.703079402069871e-010	4.855624e-004
3.722610652069872e-010	2.156755e-004
3.730981187784158e-010	7.122720e-005
