Freq.	V(d_3p)
2.59871000000000e+009	(-7.05630531929855e+000dB,-5.76607793961623e+001°)
2.61870000000000e+009	(-7.05414085475170e+000dB,-5.82232432968810e+001°)
2.63869000000000e+009	(-7.05236295770524e+000dB,-5.87873237176950e+001°)
2.65868000000000e+009	(-7.05097888859738e+000dB,-5.93529754889755e+001°)
2.67867000000000e+009	(-7.04999576822179e+000dB,-5.99201519603791e+001°)
2.69866000000000e+009	(-7.04942056940903e+000dB,-6.04888050187381e+001°)
2.71865000000000e+009	(-7.04926010872852e+000dB,-6.10588851083759e+001°)
2.73864000000000e+009	(-7.04952103822733e+000dB,-6.16303412538709e+001°)
2.75863000000000e+009	(-7.05020983722703e+000dB,-6.22031210852805e+001°)
2.77862000000000e+009	(-7.05133280419697e+000dB,-6.27771708658481e+001°)
2.79861000000000e+009	(-7.05289604872327e+000dB,-6.33524355221806e+001°)
2.81860000000000e+009	(-7.05490548359397e+000dB,-6.39288586769059e+001°)
2.83859000000000e+009	(-7.05736681702075e+000dB,-6.45063826837862e+001°)
2.85858000000000e+009	(-7.06028554501646e+000dB,-6.50849486652764e+001°)
2.87857000000000e+009	(-7.06366694395015e+000dB,-6.56644965524911e+001°)
2.89856000000000e+009	(-7.06751606329848e+000dB,-6.62449651275496e+001°)
2.91855000000000e+009	(-7.07183771861482e+000dB,-6.68262920682500e+001°)
2.93854000000000e+009	(-7.07663648473544e+000dB,-6.74084139950208e+001°)
2.95853000000000e+009	(-7.08191668924208e+000dB,-6.79912665200866e+001°)
2.97852000000000e+009	(-7.08768240620128e+000dB,-6.85747842987803e+001°)
2.99851000000000e+009	(-7.09393745019732e+000dB,-6.91589010829209e+001°)
3.01850000000000e+009	(-7.10068537067941e+000dB,-6.97435497761714e+001°)
3.03849000000000e+009	(-7.10792944663860e+000dB,-7.03286624912844e+001°)
3.05848000000000e+009	(-7.11567268163206e+000dB,-7.09141706091298e+001°)
3.07847000000000e+009	(-7.12391779917094e+000dB,-7.15000048393993e+001°)
3.09846000000000e+009	(-7.13266723848590e+000dB,-7.20860952828706e+001°)
3.11845000000000e+009	(-7.14192315068601e+000dB,-7.26723714951054e+001°)
3.13844000000000e+009	(-7.15168739532172e+000dB,-7.32587625514576e+001°)
3.15843000000000e+009	(-7.16196153736637e+000dB,-7.38451971132523e+001°)
3.17842000000000e+009	(-7.17274684462432e+000dB,-7.44316034949973e+001°)
3.19841000000000e+009	(-7.18404428557733e+000dB,-7.50179097324864e+001°)
3.21840000000000e+009	(-7.19585452767563e+000dB,-7.56040436516352e+001°)
3.23839000000000e+009	(-7.20817793608177e+000dB,-7.61899329379110e+001°)
3.25838000000000e+009	(-7.22101457287094e+000dB,-7.67755052061888e+001°)
3.27837000000000e+009	(-7.23436419669358e+000dB,-7.73606880708862e+001°)
3.29836000000000e+009	(-7.24822626290154e+000dB,-7.79454092162075e+001°)
3.31835000000000e+009	(-7.26259992413845e+000dB,-7.85295964663468e+001°)
3.33834000000000e+009	(-7.27748403139499e+000dB,-7.91131778554838e+001°)
3.35833000000000e+009	(-7.29287713552646e+000dB,-7.96960816974111e+001°)
3.37832000000000e+009	(-7.30877748922872e+000dB,-8.02782366546399e+001°)
3.39831000000000e+009	(-7.32518304946872e+000dB,-8.08595718068196e+001°)
3.41830000000000e+009	(-7.34209148036188e+000dB,-8.14400167183192e+001°)
3.43829000000000e+009	(-7.35950015648999e+000dB,-8.20195015048228e+001°)
3.45828000000000e+009	(-7.37740616664955e+000dB,-8.25979568987805e+001°)
3.47827000000000e+009	(-7.39580631802025e+000dB,-8.31753143135802e+001°)
3.49826000000000e+009	(-7.41469714074243e+000dB,-8.37515059062978e+001°)
3.51825000000000e+009	(-7.43407489288944e+000dB,-8.43264646388883e+001°)
3.53824000000000e+009	(-7.45393556582226e+000dB,-8.49001243376952e+001°)
3.55823000000000e+009	(-7.47427488991012e+000dB,-8.54724197511506e+001°)
3.57822000000000e+009	(-7.49508834060151e+000dB,-8.60432866055575e+001°)
3.59821000000000e+009	(-7.51637114482803e+000dB,-8.66126616588422e+001°)
3.61820000000000e+009	(-7.53811828772326e+000dB,-8.71804827521747e+001°)
3.63819000000000e+009	(-7.56032451963887e+000dB,-8.77466888593689e+001°)
3.65818000000000e+009	(-7.58298436343684e+000dB,-8.83112201339791e+001°)
3.67817000000000e+009	(-7.60609212203891e+000dB,-8.88740179540082e+001°)
3.69816000000000e+009	(-7.62964188621321e+000dB,-8.94350249641724e+001°)
3.71815000000000e+009	(-7.65362754257587e+000dB,-8.99941851156530e+001°)
3.73814000000000e+009	(-7.67804278178760e+000dB,-9.05514437032878e+001°)
3.75813000000000e+009	(-7.70288110692315e+000dB,-9.11067474001675e+001°)
3.77812000000000e+009	(-7.72813584199259e+000dB,-9.16600442895904e+001°)
3.79811000000000e+009	(-7.75380014059230e+000dB,-9.22112838943647e+001°)
3.81810000000000e+009	(-7.77986699466479e+000dB,-9.27604172034351e+001°)
3.83809000000000e+009	(-7.80632924334494e+000dB,-9.33073966958268e+001°)
3.85808000000000e+009	(-7.83317958187289e+000dB,-9.38521763619082e+001°)
3.87807000000000e+009	(-7.86041057055126e+000dB,-9.43947117219854e+001°)
3.89806000000000e+009	(-7.88801464372663e+000dB,-9.49349598422373e+001°)
3.91805000000000e+009	(-7.91598411877602e+000dB,-9.54728793480206e+001°)
3.93804000000000e+009	(-7.94431120507669e+000dB,-9.60084304345724e+001°)
3.95803000000000e+009	(-7.97298801294263e+000dB,-9.65415748751546e+001°)
3.97802000000000e+009	(-8.00200656250709e+000dB,-9.70722760266744e+001°)
3.99801000000000e+009	(-8.03135879253460e+000dB,-9.76004988328413e+001°)
4.01800000000000e+009	(-8.06103656914500e+000dB,-9.81262098249104e+001°)
4.03799000000000e+009	(-8.09103169443304e+000dB,-9.86493771200773e+001°)
4.05798000000000e+009	(-8.12133591496757e+000dB,-9.91699704175873e+001°)
4.07797000000000e+009	(-8.15194093015639e+000dB,-9.96879609926352e+001°)
4.09796000000000e+009	(-8.18283840046237e+000dB,-1.00203321688124e+002°)
4.11795000000000e+009	(-8.21401995545653e+000dB,-1.00716026904370e+002°)
4.13794000000000e+009	(-8.24547720169863e+000dB,-1.01226052586828e+002°)
4.15793000000000e+009	(-8.27720173043103e+000dB,-1.01733376211927e+002°)
4.17792000000000e+009	(-8.30918512507683e+000dB,-1.02237976771101e+002°)
4.19791000000000e+009	(-8.34141896853231e+000dB,-1.02739834753107e+002°)
4.21790000000000e+009	(-8.37389485024595e+000dB,-1.03238932124720e+002°)
4.23789000000000e+009	(-8.40660437307401e+000dB,-1.03735252309895e+002°)
4.25788000000000e+009	(-8.43953915990837e+000dB,-1.04228780167497e+002°)
4.27787000000000e+009	(-8.47269086006889e+000dB,-1.04719501967682e+002°)
4.29786000000000e+009	(-8.50605115545542e+000dB,-1.05207405367035e+002°)
4.31785000000000e+009	(-8.53961176645566e+000dB,-1.05692479382551e+002°)
4.33784000000000e+009	(-8.57336445760497e+000dB,-1.06174714364553e+002°)
4.35783000000000e+009	(-8.60730104299465e+000dB,-1.06654101968648e+002°)
4.37782000000000e+009	(-8.64141339142896e+000dB,-1.07130635126804e+002°)
4.39781000000000e+009	(-8.67569343132662e+000dB,-1.07604308017637e+002°)
4.41780000000000e+009	(-8.71013315536880e+000dB,-1.08075116036017e+002°)
4.43779000000000e+009	(-8.74472462489285e+000dB,-1.08543055762054e+002°)
4.45778000000000e+009	(-8.77945997403185e+000dB,-1.09008124929564e+002°)
4.47777000000000e+009	(-8.81433141360327e+000dB,-1.09470322394102e+002°)
4.49776000000000e+009	(-8.84933123474726e+000dB,-1.09929648100637e+002°)
4.51775000000000e+009	(-8.88445181231748e+000dB,-1.10386103050948e+002°)
4.53774000000000e+009	(-8.91968560802856e+000dB,-1.10839689270815e+002°)
