Freq.	V(n_3p)
2.77862000000000e+009	(-1.26719411575464e+001dB,-1.57936236600250e+002°)
2.79861000000000e+009	(-1.26568640543030e+001dB,-1.61712612609797e+002°)
2.81860000000000e+009	(-1.26485649930348e+001dB,-1.65582493623039e+002°)
2.83859000000000e+009	(-1.26545735677572e+001dB,-1.69553759095974e+002°)
2.85858000000000e+009	(-1.26866867426361e+001dB,-1.73614950521782e+002°)
2.87857000000000e+009	(-1.27612886726979e+001dB,-1.77708599357261e+002°)
2.89856000000000e+009	(-1.29007586498397e+001dB,1.78292689866360e+002°)
2.91855000000000e+009	(-1.31523016141927e+001dB,1.74825261851246e+002°)
2.93854000000000e+009	(-1.34079155925481e+001dB,1.73423146521461e+002°)
2.95853000000000e+009	(-1.32228809395828e+001dB,1.72793348526871e+002°)
2.97852000000000e+009	(-1.28464376991576e+001dB,1.69998570882416e+002°)
2.99851000000000e+009	(-1.25615798829771e+001dB,1.65916126263454e+002°)
3.01850000000000e+009	(-1.23719713015872e+001dB,1.61438783519781e+002°)
3.03849000000000e+009	(-1.22434517461962e+001dB,1.56852711412772e+002°)
3.05848000000000e+009	(-1.21544041549417e+001dB,1.52230511167397e+002°)
3.07847000000000e+009	(-1.20935330627230e+001dB,1.47586083731710e+002°)
3.09846000000000e+009	(-1.20552064703341e+001dB,1.42918673770869e+002°)
3.11845000000000e+009	(-1.20368248009899e+001dB,1.38224893560874e+002°)
3.13844000000000e+009	(-1.20375371367240e+001dB,1.33501798209418e+002°)
3.15843000000000e+009	(-1.20576804113166e+001dB,1.28747588797924e+002°)
3.17842000000000e+009	(-1.20986226433762e+001dB,1.23962112324710e+002°)
3.19841000000000e+009	(-1.21628443793099e+001dB,1.19148271110712e+002°)
3.21840000000000e+009	(-1.22541133873533e+001dB,1.14315400011144e+002°)
3.23839000000000e+009	(-1.23774934358685e+001dB,1.09485759106653e+002°)
3.25838000000000e+009	(-1.25386565343557e+001dB,1.04704511310972e+002°)
3.27837000000000e+009	(-1.27416637888612e+001dB,1.00050005336740e+002°)
3.29836000000000e+009	(-1.29846900993921e+001dB,9.56333816273633e+001°)
3.31835000000000e+009	(-1.32552752266722e+001dB,9.15703143743488e+001°)
3.33834000000000e+009	(-1.35300507592810e+001dB,8.79226685353945e+001°)
3.35833000000000e+009	(-1.37829873096607e+001dB,8.46501080684619e+001°)
3.37832000000000e+009	(-1.39973452807736e+001dB,8.16252259408436e+001°)
3.39831000000000e+009	(-1.41708415772370e+001dB,7.87031136737446e+001°)
3.41830000000000e+009	(-1.43113678829488e+001dB,7.57806066266691e+001°)
3.43829000000000e+009	(-1.44297742956506e+001dB,7.28100273990743e+001°)
3.45828000000000e+009	(-1.45352942251553e+001dB,6.97832143147534e+001°)
3.47827000000000e+009	(-1.46342282061865e+001dB,6.67111811346972e+001°)
3.49826000000000e+009	(-1.47303417393254e+001dB,6.36105010736188e+001°)
3.51825000000000e+009	(-1.48257148902509e+001dB,6.04967083482928e+001°)
3.53824000000000e+009	(-1.49215061634689e+001dB,5.73819967006689e+001°)
3.55823000000000e+009	(-1.50185210745151e+001dB,5.42749285129851e+001°)
3.57822000000000e+009	(-1.51176413800031e+001dB,5.11808290862128e+001°)
3.59821000000000e+009	(-1.52202335918982e+001dB,4.81021941162570e+001°)
3.61820000000000e+009	(-1.53287338330260e+001dB,4.50388417595836e+001°)
3.63819000000000e+009	(-1.54478143388217e+001dB,4.19882419089633e+001°)
3.65818000000000e+009	(-1.55870473933764e+001dB,3.89493849056023e+001°)
3.67817000000000e+009	(-1.57668836162833e+001dB,3.59459772183278e+001°)
3.69816000000000e+009	(-1.60291402251117e+001dB,3.31311594330011e+001°)
3.71815000000000e+009	(-1.64340651340999e+001dB,3.11607926156904e+001°)
3.73814000000000e+009	(-1.69131458329284e+001dB,3.18733308376069e+001°)
3.75813000000000e+009	(-1.68524297117463e+001dB,3.60693356531805e+001°)
3.77812000000000e+009	(-1.59260106752314e+001dB,3.77335963685532e+001°)
3.79811000000000e+009	(-1.49979333049588e+001dB,3.43794439322556e+001°)
3.81810000000000e+009	(-1.44189259013416e+001dB,2.91528366125238e+001°)
3.83809000000000e+009	(-1.40826385266922e+001dB,2.37925650229655e+001°)
3.85808000000000e+009	(-1.38744025293194e+001dB,1.87119913893960e+001°)
3.87807000000000e+009	(-1.37297582903982e+001dB,1.39235047400774e+001°)
3.89806000000000e+009	(-1.36157022281111e+001dB,9.35433492693815e+000°)
3.91805000000000e+009	(-1.35156059743331e+001dB,4.92744976790749e+000°)
3.93804000000000e+009	(-1.34213194669020e+001dB,5.78648565240839e-001°)
3.95803000000000e+009	(-1.33292371238852e+001dB,-3.74241190881911e+000°)
3.97802000000000e+009	(-1.32383149213601e+001dB,-8.07460455499797e+000°)
3.99801000000000e+009	(-1.31490468644320e+001dB,-1.24478511532166e+001°)
4.01800000000000e+009	(-1.30629232574233e+001dB,-1.68850556852654e+001°)
4.03799000000000e+009	(-1.29821373931658e+001dB,-2.14034250492232e+001°)
4.05798000000000e+009	(-1.29094259076414e+001dB,-2.60153071293974e+001°)
4.07797000000000e+009	(-1.28479895304343e+001dB,-3.07286743551332e+001°)
4.09796000000000e+009	(-1.28014768287148e+001dB,-3.55473143039306e+001°)
4.11795000000000e+009	(-1.27740369998344e+001dB,-4.04706495901460e+001°)
4.13794000000000e+009	(-1.27704579565188e+001dB,-4.54928305525189e+001°)
4.15793000000000e+009	(-1.27963783306298e+001dB,-5.06002246576707e+001°)
4.17792000000000e+009	(-1.28584196849104e+001dB,-5.57656851621232e+001°)
4.19791000000000e+009	(-1.29636726082089e+001dB,-6.09378701300853e+001°)
4.21790000000000e+009	(-1.31172366125596e+001dB,-6.60279370503306e+001°)
4.23789000000000e+009	(-1.33165293440613e+001dB,-7.09104072006241e+001°)
