Freq.	V(n_3p)
3.93804000000000e+009	(-1.44703114118994e+001dB,4.79612389452185e+001°)
3.95803000000000e+009	(-1.40188194155596e+001dB,4.37431825752289e+001°)
3.97802000000000e+009	(-1.37584490505825e+001dB,3.98395550939242e+001°)
3.99801000000000e+009	(-1.36077564269253e+001dB,3.63367288526962e+001°)
4.01800000000000e+009	(-1.35212483876735e+001dB,3.31945374262855e+001°)
4.03799000000000e+009	(-1.34731009618225e+001dB,3.03510159156582e+001°)
4.05798000000000e+009	(-1.34480837235109e+001dB,2.77490043020979e+001°)
4.07797000000000e+009	(-1.34368739382671e+001dB,2.53411642893579e+001°)
4.09796000000000e+009	(-1.34335933248191e+001dB,2.30894806255782e+001°)
4.11795000000000e+009	(-1.34344546908012e+001dB,2.09636419842667e+001°)
4.13794000000000e+009	(-1.34369825382529e+001dB,1.89394433733993e+001°)
4.15793000000000e+009	(-1.34395453208564e+001dB,1.69974574277077e+001°)
4.17792000000000e+009	(-1.34410652402912e+001dB,1.51219846688763e+001°)
4.19791000000000e+009	(-1.34408334625722e+001dB,1.33002383747111e+001°)
4.21790000000000e+009	(-1.34383900730143e+001dB,1.15217148122610e+001°)
4.23789000000000e+009	(-1.34334448619583e+001dB,9.77770670054825e+000°)
4.25788000000000e+009	(-1.34258244141277e+001dB,8.06092646483369e+000°)
4.27787000000000e+009	(-1.34154364363004e+001dB,6.36521347371308e+000°)
4.29786000000000e+009	(-1.34022455446836e+001dB,4.68530556063523e+000°)
4.31785000000000e+009	(-1.33862567644199e+001dB,3.01665985958811e+000°)
4.33784000000000e+009	(-1.33675042760082e+001dB,1.35531158917479e+000°)
4.35783000000000e+009	(-1.33460437675004e+001dB,-3.02237851691665e-001°)
4.37782000000000e+009	(-1.33219472889041e+001dB,-1.95911005317568e+000°)
4.39781000000000e+009	(-1.32952998605119e+001dB,-3.61812105178661e+000°)
4.41780000000000e+009	(-1.32661973245207e+001dB,-5.28183892551833e+000°)
4.43779000000000e+009	(-1.32347450901204e+001dB,-6.95263049020822e+000°)
4.45778000000000e+009	(-1.32010575323709e+001dB,-8.63269938862886e+000°)
4.47777000000000e+009	(-1.31652578817113e+001dB,-1.03241173531777e+001°)
4.49776000000000e+009	(-1.31274784950798e+001dB,-1.20288500334042e+001°)
4.51775000000000e+009	(-1.30878614389504e+001dB,-1.37487784806679e+001°)
4.53774000000000e+009	(-1.30465593442946e+001dB,-1.54857171509645e+001°)
4.55773000000000e+009	(-1.30037365172159e+001dB,-1.72414291052802e+001°)
4.57772000000000e+009	(-1.29595703095113e+001dB,-1.90176389402569e+001°)
4.59771000000000e+009	(-1.29142527727948e+001dB,-2.08160438576620e+001°)
4.61770000000000e+009	(-1.28679926398818e+001dB,-2.26383231669563e+001°)
4.63769000000000e+009	(-1.28210176994928e+001dB,-2.44861463977351e+001°)
