Freq.	V(n_3p)
2.25888000000000e+009	(-1.20574378090782e+001dB,-9.71726960175577e+001°)
2.27887000000000e+009	(-1.20854287985320e+001dB,-1.01081926863637e+002°)
2.29886000000000e+009	(-1.21074829180641e+001dB,-1.04991462030470e+002°)
2.31885000000000e+009	(-1.21241125737759e+001dB,-1.08907220598001e+002°)
2.33884000000000e+009	(-1.21357750467523e+001dB,-1.12833397148318e+002°)
2.35883000000000e+009	(-1.21428232754375e+001dB,-1.16773245019206e+002°)
2.37882000000000e+009	(-1.21455105472851e+001dB,-1.20729682958909e+002°)
2.39881000000000e+009	(-1.21440200279090e+001dB,-1.24705687602386e+002°)
2.41880000000000e+009	(-1.21385009119307e+001dB,-1.28704508417533e+002°)
2.43879000000000e+009	(-1.21291020604643e+001dB,-1.32729759160717e+002°)
2.45878000000000e+009	(-1.21159995690740e+001dB,-1.36785433222866e+002°)
2.47877000000000e+009	(-1.20994175015103e+001dB,-1.40875878067469e+002°)
2.49876000000000e+009	(-1.20796421412428e+001dB,-1.45005753953473e+002°)
2.51875000000000e+009	(-1.20570304049879e+001dB,-1.49179996561183e+002°)
2.53874000000000e+009	(-1.20320130700211e+001dB,-1.53403802372362e+002°)
2.55873000000000e+009	(-1.20050935536557e+001dB,-1.57682659988810e+002°)
2.57872000000000e+009	(-1.19768435127645e+001dB,-1.62022461137514e+002°)
2.59871000000000e+009	(-1.19478981110291e+001dB,-1.66429744561493e+002°)
2.61870000000000e+009	(-1.19189577465622e+001dB,-1.70912159262580e+002°)
2.63869000000000e+009	(-1.18908124467871e+001dB,-1.75479288183769e+002°)
2.65868000000000e+009	(-1.18644276090252e+001dB,1.79855944006272e+002°)
2.67867000000000e+009	(-1.18411840277416e+001dB,1.75074963199988e+002°)
2.69866000000000e+009	(-1.18234957244940e+001dB,1.70150080255968e+002°)
2.71865000000000e+009	(-1.18163225169908e+001dB,1.65040611049873e+002°)
2.73864000000000e+009	(-1.18305652701166e+001dB,1.59694420619902e+002°)
2.75863000000000e+009	(-1.18887950034709e+001dB,1.54077909784572e+002°)
2.77862000000000e+009	(-1.20261143941236e+001dB,1.48273361166402e+002°)
2.79861000000000e+009	(-1.22710277123782e+001dB,1.42541670627172e+002°)
2.81860000000000e+009	(-1.26514691635997e+001dB,1.37334000654827e+002°)
2.83859000000000e+009	(-1.30827438520259e+001dB,1.33758760397629e+002°)
2.85858000000000e+009	(-1.32876263828882e+001dB,1.31237104917793e+002°)
2.87857000000000e+009	(-1.33155953941881e+001dB,1.28099274100695e+002°)
2.89856000000000e+009	(-1.33136705487718e+001dB,1.24204322542002e+002°)
2.91855000000000e+009	(-1.33335035297569e+001dB,1.19851166227473e+002°)
2.93854000000000e+009	(-1.33851147375801e+001dB,1.15229629345679e+002°)
2.95853000000000e+009	(-1.34707510491208e+001dB,1.10425353546483e+002°)
2.97852000000000e+009	(-1.35952010181924e+001dB,1.05472894379485e+002°)
2.99851000000000e+009	(-1.37697489167669e+001dB,1.00397344204806e+002°)
3.01850000000000e+009	(-1.40141578866625e+001dB,9.52640593405364e+001°)
3.03849000000000e+009	(-1.43536863879382e+001dB,9.02577338080611e+001°)
3.05848000000000e+009	(-1.48009149247713e+001dB,8.57701129066003e+001°)
3.07847000000000e+009	(-1.53157978334240e+001dB,8.23377485544946e+001°)
3.09846000000000e+009	(-1.57842846040803e+001dB,8.02124184728734e+001°)
3.11845000000000e+009	(-1.60909249767507e+001dB,7.89280486563086e+001°)
3.13844000000000e+009	(-1.62189433416112e+001dB,7.76600096823161e+001°)
3.15843000000000e+009	(-1.62317173538648e+001dB,7.59117705740261e+001°)
3.17842000000000e+009	(-1.61956618347291e+001dB,7.36190720101487e+001°)
3.19841000000000e+009	(-1.61488861583452e+001dB,7.09040066406180e+001°)
3.21840000000000e+009	(-1.61068470157159e+001dB,6.79038087401387e+001°)
3.23839000000000e+009	(-1.60735082717379e+001dB,6.47191671485684e+001°)
3.25838000000000e+009	(-1.60482845195961e+001dB,6.14132822589006e+001°)
3.27837000000000e+009	(-1.60293138577683e+001dB,5.80221245393783e+001°)
3.29836000000000e+009	(-1.60148284428257e+001dB,5.45637161498891e+001°)
3.31835000000000e+009	(-1.60037142664020e+001dB,5.10444270113462e+001°)
3.33834000000000e+009	(-1.59957989773154e+001dB,4.74627625810369e+001°)
3.35833000000000e+009	(-1.59921605816144e+001dB,4.38113379187411e+001°)
3.37832000000000e+009	(-1.59957404274515e+001dB,4.00775940956281e+001°)
3.39831000000000e+009	(-1.60127964145221e+001dB,3.62444629107322e+001°)
3.41830000000000e+009	(-1.60563782552869e+001dB,3.22967520959765e+001°)
3.43829000000000e+009	(-1.61536864451216e+001dB,2.82584950457280e+001°)
3.45828000000000e+009	(-1.63549668430389e+001dB,2.43474152546595e+001°)
3.47827000000000e+009	(-1.67065852886083e+001dB,2.14057533421554e+001°)
3.49826000000000e+009	(-1.70536707507039e+001dB,2.10969093326159e+001°)
3.51825000000000e+009	(-1.68665562079366e+001dB,2.28440440314644e+001°)
3.53824000000000e+009	(-1.61195520482442e+001dB,2.21056655227508e+001°)
3.55823000000000e+009	(-1.53808123387579e+001dB,1.79668390532906e+001°)
3.57822000000000e+009	(-1.48557606518686e+001dB,1.22701316367430e+001°)
3.59821000000000e+009	(-1.45039626108549e+001dB,6.09389523532604e+000°)
3.61820000000000e+009	(-1.42665120054102e+001dB,-2.24376960853222e-001°)
3.63819000000000e+009	(-1.41084340321630e+001dB,-6.62270337441647e+000°)
3.65818000000000e+009	(-1.40137709386404e+001dB,-1.31171539680059e+001°)
3.67817000000000e+009	(-1.39783052490925e+001dB,-1.97386545486779e+001°)
3.69816000000000e+009	(-1.40055256470579e+001dB,-2.65151199820637e+001°)
3.71815000000000e+009	(-1.41054756917811e+001dB,-3.34668109193487e+001°)
3.73814000000000e+009	(-1.42963140208033e+001dB,-4.06008223560596e+001°)
3.75813000000000e+009	(-1.46091788568606e+001dB,-4.78872993888155e+001°)
3.77812000000000e+009	(-1.50961117080100e+001dB,-5.51732508901236e+001°)
3.79811000000000e+009	(-1.58298376948848e+001dB,-6.19306464519958e+001°)
3.81810000000000e+009	(-1.68356625007648e+001dB,-6.67925799829266e+001°)
3.83809000000000e+009	(-1.78553426230698e+001dB,-6.79339396467716e+001°)
3.85808000000000e+009	(-1.83502487542896e+001dB,-6.64689845075372e+001°)
3.87807000000000e+009	(-1.83200120272846e+001dB,-6.64606350429400e+001°)
3.89806000000000e+009	(-1.82160233891456e+001dB,-6.89474045169588e+001°)
3.91805000000000e+009	(-1.82568125373469e+001dB,-7.27162935246283e+001°)
3.93804000000000e+009	(-1.84633348015796e+001dB,-7.67700229877481e+001°)
3.95803000000000e+009	(-1.88150473736031e+001dB,-8.05746185287148e+001°)
3.97802000000000e+009	(-1.93005257252878e+001dB,-8.37566485880839e+001°)
3.99801000000000e+009	(-1.99198842358093e+001dB,-8.58121299534954e+001°)
4.01800000000000e+009	(-2.06475747252678e+001dB,-8.57653411397485e+001°)
4.03799000000000e+009	(-2.12795439705573e+001dB,-8.20012775372187e+001°)
4.05798000000000e+009	(-2.11755184236963e+001dB,-7.44409692514997e+001°)
4.07797000000000e+009	(-1.99026928822827e+001dB,-6.91694989050220e+001°)
4.09796000000000e+009	(-1.82998856246857e+001dB,-7.10717285985451e+001°)
4.11795000000000e+009	(-1.70974926683869e+001dB,-7.75188610414262e+001°)
4.13794000000000e+009	(-1.63303198828190e+001dB,-8.55389576007636e+001°)
4.15793000000000e+009	(-1.58928994006283e+001dB,-9.40171811445727e+001°)
4.17792000000000e+009	(-1.57303718634388e+001dB,-1.02444721525382e+002°)
4.19791000000000e+009	(-1.57960918226183e+001dB,-1.10344454362916e+002°)
4.21790000000000e+009	(-1.60214935616009e+001dB,-1.17367010771424e+002°)
4.23789000000000e+009	(-1.63322939834033e+001dB,-1.23410438750237e+002°)
4.25788000000000e+009	(-1.66701960567063e+001dB,-1.28566195013012e+002°)
4.27787000000000e+009	(-1.69988514482474e+001dB,-1.33005205806118e+002°)
4.29786000000000e+009	(-1.72992554389814e+001dB,-1.36900600269503e+002°)
4.31785000000000e+009	(-1.75631672873268e+001dB,-1.40396917868451e+002°)
4.33784000000000e+009	(-1.77881449097024e+001dB,-1.43605437598542e+002°)
4.35783000000000e+009	(-1.79745386390477e+001dB,-1.46609241177064e+002°)
4.37782000000000e+009	(-1.81238645238672e+001dB,-1.49470166002504e+002°)
4.39781000000000e+009	(-1.82379879176730e+001dB,-1.52234902220830e+002°)
4.41780000000000e+009	(-1.83187437616607e+001dB,-1.54939660744560e+002°)
4.43779000000000e+009	(-1.83677809661063e+001dB,-1.57613566282390e+002°)
4.45778000000000e+009	(-1.83865179792985e+001dB,-1.60281087947665e+002°)
4.47777000000000e+009	(-1.83761521694482e+001dB,-1.62963794218794e+002°)
4.49776000000000e+009	(-1.83376952311756e+001dB,-1.65681652379556e+002°)
4.51775000000000e+009	(-1.82720224060442e+001dB,-1.68454030526293e+002°)
4.53774000000000e+009	(-1.81799317040270e+001dB,-1.71300512847846e+002°)
4.55773000000000e+009	(-1.80622142621837e+001dB,-1.74241605000784e+002°)
4.57772000000000e+009	(-1.79197405540314e+001dB,-1.77299382018778e+002°)
4.59771000000000e+009	(-1.77535706559603e+001dB,1.79501888237090e+002°)
4.61770000000000e+009	(-1.75651012143283e+001dB,1.76135132869598e+002°)
4.63769000000000e+009	(-1.73562682827904e+001dB,1.72569887921572e+002°)
4.65768000000000e+009	(-1.71298353843303e+001dB,1.68771805566694e+002°)
4.67767000000000e+009	(-1.68898120903492e+001dB,1.64702432357247e+002°)
4.69766000000000e+009	(-1.66420715217151e+001dB,1.60319688176552e+002°)
4.71765000000000e+009	(-1.63952589955041e+001dB,1.55580060831155e+002°)
4.73764000000000e+009	(-1.61620635539402e+001dB,1.50444854402185e+002°)
4.75763000000000e+009	(-1.59606709454892e+001dB,1.44895442010538e+002°)
4.77762000000000e+009	(-1.58151563578473e+001dB,1.38965473306001e+002°)
4.79761000000000e+009	(-1.57508312238628e+001dB,1.32791320832414e+002°)
4.81760000000000e+009	(-1.57785930245354e+001dB,1.26635094312581e+002°)
4.83759000000000e+009	(-1.58759447123524e+001dB,1.20760933507217e+002°)
4.85758000000000e+009	(-1.60017885228925e+001dB,1.15195789299091e+002°)
4.87757000000000e+009	(-1.61455670717652e+001dB,1.09769732724410e+002°)
4.89756000000000e+009	(-1.63332831434013e+001dB,1.04478517405646e+002°)
4.91755000000000e+009	(-1.65740410926434e+001dB,9.96568812296018e+001°)
4.93754000000000e+009	(-1.67973320497795e+001dB,9.57106946574643e+001°)
4.95753000000000e+009	(-1.68616853443377e+001dB,9.23267232395354e+001°)
4.97752000000000e+009	(-1.67437776812613e+001dB,8.82190016762772e+001°)
4.99751000000000e+009	(-1.66153213041219e+001dB,8.26928813145045e+001°)
5.01750000000000e+009	(-1.66220053895435e+001dB,7.62495961943155e+001°)
5.03749000000000e+009	(-1.67927252333212e+001dB,6.96398473228176e+001°)
5.05748000000000e+009	(-1.70943589595228e+001dB,6.33571985182618e+001°)
5.07747000000000e+009	(-1.74792938679898e+001dB,5.76181347902803e+001°)
5.09746000000000e+009	(-1.79067712407140e+001dB,5.24589331671872e+001°)
5.11745000000000e+009	(-1.83484859334614e+001dB,4.78296509816431e+001°)
5.13744000000000e+009	(-1.87869362873080e+001dB,4.36534718100986e+001°)
5.15743000000000e+009	(-1.92120330023180e+001dB,3.98544872101158e+001°)
5.17742000000000e+009	(-1.96182494088458e+001dB,3.63671846857159e+001°)
5.19741000000000e+009	(-2.00027260515470e+001dB,3.31378422452781e+001°)
5.21740000000000e+009	(-2.03641261286373e+001dB,3.01231212629303e+001°)
5.23739000000000e+009	(-2.07019712787816e+001dB,2.72880662028605e+001°)
5.25738000000000e+009	(-2.10162606204034e+001dB,2.46042718200222e+001°)
5.27737000000000e+009	(-2.13072517291929e+001dB,2.20484019301159e+001°)
5.29736000000000e+009	(-2.15753336152562e+001dB,1.96010466703055e+001°)
5.31735000000000e+009	(-2.18209523035767e+001dB,1.72458539630514e+001°)
5.33734000000000e+009	(-2.20445668772787e+001dB,1.49688693506464e+001°)
5.35733000000000e+009	(-2.22466234316225e+001dB,1.27580302879883e+001°)
5.37732000000000e+009	(-2.24275397181750e+001dB,1.06027740761013e+001°)
5.39731000000000e+009	(-2.25876962533221e+001dB,8.49372945176218e+000°)
5.41730000000000e+009	(-2.27274313738522e+001dB,6.42246998699411e+000°)
5.43729000000000e+009	(-2.28470387157128e+001dB,4.38131332376510e+000°)
5.45728000000000e+009	(-2.29467661820992e+001dB,2.36315443213701e+000°)
5.47727000000000e+009	(-2.30268158261700e+001dB,3.61324010126338e-001°)
5.49726000000000e+009	(-2.30873442988418e+001dB,-1.63053480269369e+000°)
5.51725000000000e+009	(-2.31284636590535e+001dB,-3.61857679540354e+000°)
5.53724000000000e+009	(-2.31502424456248e+001dB,-5.60885655568124e+000°)
5.55723000000000e+009	(-2.31527069868675e+001dB,-7.60742560430075e+000°)
5.57722000000000e+009	(-2.31358429900831e+001dB,-9.62042815925755e+000°)
5.59721000000000e+009	(-2.30995975182649e+001dB,-1.16541986943917e+001°)
5.61720000000000e+009	(-2.30438815347523e+001dB,-1.37153644235904e+001°)
5.63719000000000e+009	(-2.29685732878057e+001dB,-1.58109559535640e+001°)
5.65718000000000e+009	(-2.28735229277114e+001dB,-1.79485295920527e+001°)
5.67717000000000e+009	(-2.27585589146444e+001dB,-2.01363051611969e+001°)
5.69716000000000e+009	(-2.26234970081510e+001dB,-2.23833236267222e+001°)
5.71715000000000e+009	(-2.24681529607957e+001dB,-2.46996293684028e+001°)
5.73714000000000e+009	(-2.22923605167595e+001dB,-2.70964823904077e+001°)
5.75713000000000e+009	(-2.20959970119185e+001dB,-2.95866060009302e+001°)
5.77712000000000e+009	(-2.18790198915571e+001dB,-3.21844750687621e+001°)
5.79711000000000e+009	(-2.16415189638928e+001dB,-3.49066480648827e+001°)
5.81710000000000e+009	(-2.13837914235866e+001dB,-3.77721410723061e+001°)
5.83709000000000e+009	(-2.11064499310320e+001dB,-4.08028305150283e+001°)
5.85708000000000e+009	(-2.08105787133769e+001dB,-4.40238469808991e+001°)
5.87707000000000e+009	(-2.04979590666433e+001dB,-4.74638722300440e+001°)
5.89706000000000e+009	(-2.01713933861823e+001dB,-5.11551499722000e+001°)
5.91705000000000e+009	(-1.98351628784983e+001dB,-5.51328208757102e+001°)
5.93704000000000e+009	(-1.94956471359857e+001dB,-5.94328140421294e+001°)
5.95703000000000e+009	(-1.91620802571269e+001dB,-6.40868758683759e+001°)
5.97702000000000e+009	(-1.88472341587936e+001dB,-6.91124404014650e+001°)
5.99701000000000e+009	(-1.85673466417473e+001dB,-7.44947768305574e+001°)
6.01700000000000e+009	(-1.83397533939242e+001dB,-8.01624423983593e+001°)
6.03699000000000e+009	(-1.81762037447009e+001dB,-8.59711361629032e+001°)
6.05698000000000e+009	(-1.80728471510078e+001dB,-9.17338869288559e+001°)
6.07697000000000e+009	(-1.80066584667915e+001dB,-9.73210631448454e+001°)
6.09696000000000e+009	(-1.79490387688114e+001dB,-1.02747148902622e+002°)
6.11695000000000e+009	(-1.78823140451176e+001dB,-1.08128193959561e+002°)
6.13694000000000e+009	(-1.77993536373047e+001dB,-1.13624453472281e+002°)
6.15693000000000e+009	(-1.77114556919533e+001dB,-1.19455229938000e+002°)
6.17692000000000e+009	(-1.76609449197775e+001dB,-1.25741934783542e+002°)
6.19691000000000e+009	(-1.76928599495201e+001dB,-1.32343859456058e+002°)
6.21690000000000e+009	(-1.78239231386946e+001dB,-1.38979685296265e+002°)
6.23689000000000e+009	(-1.80445745439134e+001dB,-1.45404324471479e+002°)
6.25688000000000e+009	(-1.83335535744990e+001dB,-1.51470702221725e+002°)
6.27687000000000e+009	(-1.86683445003883e+001dB,-1.57117560828589e+002°)
6.29686000000000e+009	(-1.90297721133786e+001dB,-1.62339137381876e+002°)
6.31685000000000e+009	(-1.94030918815313e+001dB,-1.67159465285770e+002°)
6.33684000000000e+009	(-1.97775754828429e+001dB,-1.71615704721963e+002°)
6.35683000000000e+009	(-2.01456719138915e+001dB,-1.75748758129494e+002°)
6.37682000000000e+009	(-2.05021915767984e+001dB,-1.79598518468308e+002°)
6.39681000000000e+009	(-2.08436463907736e+001dB,1.76798258237901e+002°)
6.41680000000000e+009	(-2.11677545442182e+001dB,1.73408694677548e+002°)
6.43679000000000e+009	(-2.14730810718863e+001dB,1.70203844002365e+002°)
6.45678000000000e+009	(-2.17587808761516e+001dB,1.67158423681533e+002°)
6.47677000000000e+009	(-2.20244161065498e+001dB,1.64250424300298e+002°)
6.49676000000000e+009	(-2.22698266270251e+001dB,1.61460689996490e+002°)
6.51675000000000e+009	(-2.24950381480866e+001dB,1.58772516490155e+002°)
6.53674000000000e+009	(-2.27001970471765e+001dB,1.56171286225053e+002°)
6.55673000000000e+009	(-2.28855241202015e+001dB,1.53644146631654e+002°)
6.57672000000000e+009	(-2.30512817907956e+001dB,1.51179730875002e+002°)
6.59671000000000e+009	(-2.31977509106114e+001dB,1.48767917429535e+002°)
6.61670000000000e+009	(-2.33252144124522e+001dB,1.46399623689872e+002°)
6.63669000000000e+009	(-2.34339458719691e+001dB,1.44066628646511e+002°)
6.65668000000000e+009	(-2.35242015941778e+001dB,1.41761419925746e+002°)
6.67667000000000e+009	(-2.35962152388407e+001dB,1.39477060946106e+002°)
6.69666000000000e+009	(-2.36501942829642e+001dB,1.37207074439781e+002°)
6.71665000000000e+009	(-2.36863178235892e+001dB,1.34945339057349e+002°)
6.73664000000000e+009	(-2.37047353737692e+001dB,1.32685996185495e+002°)
6.75663000000000e+009	(-2.37055664162153e+001dB,1.30423364448488e+002°)
6.77662000000000e+009	(-2.36889005648740e+001dB,1.28151859632598e+002°)
6.79661000000000e+009	(-2.36547982538394e+001dB,1.25865917971025e+002°)
6.81660000000000e+009	(-2.36032919326373e+001dB,1.23559920859392e+002°)
6.83659000000000e+009	(-2.35343878029935e+001dB,1.21228119143125e+002°)
6.85658000000000e+009	(-2.34480681902363e+001dB,1.18864555132627e+002°)
6.87657000000000e+009	(-2.33442947081171e+001dB,1.16462980465309e+002°)
6.89656000000000e+009	(-2.32230124555600e+001dB,1.14016767851649e+002°)
6.91655000000000e+009	(-2.30841555857334e+001dB,1.11518814626243e+002°)
6.93654000000000e+009	(-2.29276547224891e+001dB,1.08961435892838e+002°)
6.95653000000000e+009	(-2.27534468811090e+001dB,1.06336244938623e+002°)
6.97652000000000e+009	(-2.25614887995292e+001dB,1.03634018560297e+002°)
6.99651000000000e+009	(-2.23517749308606e+001dB,1.00844545106372e+002°)
7.01650000000000e+009	(-2.21243618272817e+001dB,9.79564536034368e+001°)
7.03649000000000e+009	(-2.18794013130856e+001dB,9.49570236703743e+001°)
7.05648000000000e+009	(-2.16171857723122e+001dB,9.18319787016683e+001°)
