Freq.	V(n_3p)
2.41880000000000e+009	(-1.25916045551420e+001dB,-1.12303723153943e+002°)
2.43879000000000e+009	(-1.26285642416335e+001dB,-1.15860925610403e+002°)
2.45878000000000e+009	(-1.26588543864674e+001dB,-1.19418564048004e+002°)
2.47877000000000e+009	(-1.26829391362135e+001dB,-1.22980454702338e+002°)
2.49876000000000e+009	(-1.27011441512247e+001dB,-1.26549868687518e+002°)
2.51875000000000e+009	(-1.27136887971325e+001dB,-1.30130113745637e+002°)
2.53874000000000e+009	(-1.27207332894464e+001dB,-1.33724911024187e+002°)
2.55873000000000e+009	(-1.27224295776312e+001dB,-1.37338629441576e+002°)
2.57872000000000e+009	(-1.27189728889496e+001dB,-1.40976439799617e+002°)
2.59871000000000e+009	(-1.27106564992442e+001dB,-1.44644439466108e+002°)
2.61870000000000e+009	(-1.26979371830777e+001dB,-1.48349785881534e+002°)
2.63869000000000e+009	(-1.26815251767867e+001dB,-1.52100863374082e+002°)
2.65868000000000e+009	(-1.26625235558838e+001dB,-1.55907481891246e+002°)
2.67867000000000e+009	(-1.26426628681070e+001dB,-1.59781033007174e+002°)
2.69866000000000e+009	(-1.26247155099638e+001dB,-1.63734303073494e+002°)
2.71865000000000e+009	(-1.26132345046912e+001dB,-1.67779962695348e+002°)
2.73864000000000e+009	(-1.26157926608509e+001dB,-1.71924838116007e+002°)
2.75863000000000e+009	(-1.26445755771878e+001dB,-1.76152753529762e+002°)
2.77862000000000e+009	(-1.27166161848293e+001dB,1.79614807233070e+002°)
2.79861000000000e+009	(-1.28498749852779e+001dB,1.75583464224280e+002°)
2.81860000000000e+009	(-1.30433729676045e+001dB,1.72272164380682e+002°)
2.83859000000000e+009	(-1.31368088401014e+001dB,1.70267263116410e+002°)
2.85858000000000e+009	(-1.29627004368108e+001dB,1.68065730376005e+002°)
2.87857000000000e+009	(-1.27192761713065e+001dB,1.64562636976851e+002°)
2.89856000000000e+009	(-1.25320461707299e+001dB,1.60324343670941e+002°)
2.91855000000000e+009	(-1.24032689695055e+001dB,1.55809473309304e+002°)
2.93854000000000e+009	(-1.23162861784102e+001dB,1.51188926217479e+002°)
2.95853000000000e+009	(-1.22594009226623e+001dB,1.46517394181671e+002°)
2.97852000000000e+009	(-1.22261475892635e+001dB,1.41811655898793e+002°)
2.99851000000000e+009	(-1.22133174015806e+001dB,1.37076854863787e+002°)
3.01850000000000e+009	(-1.22196563385977e+001dB,1.32315069654928e+002°)
3.03849000000000e+009	(-1.22452058571280e+001dB,1.27528359556478e+002°)
3.05848000000000e+009	(-1.22910334629685e+001dB,1.22720454452460e+002°)
3.07847000000000e+009	(-1.23591609545084e+001dB,1.17898815357011e+002°)
3.09846000000000e+009	(-1.24525044034502e+001dB,1.13078053644509e+002°)
3.11845000000000e+009	(-1.25745565975212e+001dB,1.08285162702483e+002°)
3.13844000000000e+009	(-1.27284115707805e+001dB,1.03565648944919e+002°)
3.15843000000000e+009	(-1.29147530930215e+001dB,9.89865864556726e+001°)
3.17842000000000e+009	(-1.31290459970074e+001dB,9.46288307722836e+001°)
3.19841000000000e+009	(-1.33596130867485e+001dB,9.05619837450024e+001°)
3.21840000000000e+009	(-1.35892766433390e+001dB,8.68097504375556e+001°)
3.23839000000000e+009	(-1.38011883239740e+001dB,8.33315592196366e+001°)
3.25838000000000e+009	(-1.39850833088105e+001dB,8.00401197741637e+001°)
3.27837000000000e+009	(-1.41392930048978e+001dB,7.68413167560364e+001°)
3.29836000000000e+009	(-1.42681878637722e+001dB,7.36652452985141e+001°)
3.31835000000000e+009	(-1.43782786305752e+001dB,7.04742938711080e+001°)
3.33834000000000e+009	(-1.44755512378806e+001dB,6.72557518569691e+001°)
3.35833000000000e+009	(-1.45644654241033e+001dB,6.40108446989023e+001°)
