Freq.	V(n_3p)
3.39831000000000e+009	(-1.42269018025226e+001dB,-1.26531064056804e+001°)
3.41830000000000e+009	(-1.40966360070464e+001dB,-1.75331318742805e+001°)
3.43829000000000e+009	(-1.39711089859647e+001dB,-2.25977474788799e+001°)
3.45828000000000e+009	(-1.38558010645602e+001dB,-2.78543818804600e+001°)
3.47827000000000e+009	(-1.37568571024216e+001dB,-3.33042191505094e+001°)
3.49826000000000e+009	(-1.36810404407034e+001dB,-3.89405226226990e+001°)
3.51825000000000e+009	(-1.36356484985719e+001dB,-4.47464614534178e+001°)
3.53824000000000e+009	(-1.36283522835854e+001dB,-5.06919371907758e+001°)
3.55823000000000e+009	(-1.36667808060470e+001dB,-5.67285999321986e+001°)
3.57822000000000e+009	(-1.37573395162850e+001dB,-6.27831730919386e+001°)
3.59821000000000e+009	(-1.39024734304841e+001dB,-6.87545335031823e+001°)
3.61820000000000e+009	(-1.40967527549731e+001dB,-7.45301570125821e+001°)
3.63819000000000e+009	(-1.43260869286532e+001dB,-8.00320428727201e+001°)
3.65818000000000e+009	(-1.45750469143393e+001dB,-8.52541569732570e+001°)
3.67817000000000e+009	(-1.48365305663308e+001dB,-9.02325793204573e+001°)
3.69816000000000e+009	(-1.51125503615163e+001dB,-9.49729706906151e+001°)
3.71815000000000e+009	(-1.54064099838217e+001dB,-9.93964155254500e+001°)
3.73814000000000e+009	(-1.57066496314628e+001dB,-1.03309045243871e+002°)
3.75813000000000e+009	(-1.59519503895725e+001dB,-1.06519572384914e+002°)
3.77812000000000e+009	(-1.60369210533830e+001dB,-1.09460707957672e+002°)
3.79811000000000e+009	(-1.59928770934590e+001dB,-1.13255166212513e+002°)
3.81810000000000e+009	(-1.59910243819732e+001dB,-1.18058238632511e+002°)
3.83809000000000e+009	(-1.60990440383802e+001dB,-1.23157691551486e+002°)
3.85808000000000e+009	(-1.62888214883126e+001dB,-1.28074940427680e+002°)
3.87807000000000e+009	(-1.65208251004476e+001dB,-1.32666305586206e+002°)
3.89806000000000e+009	(-1.67680749520573e+001dB,-1.36934514475409e+002°)
3.91805000000000e+009	(-1.70149630143008e+001dB,-1.40924326312717e+002°)
3.93804000000000e+009	(-1.72529402538409e+001dB,-1.44684751708094e+002°)
3.95803000000000e+009	(-1.74774206488640e+001dB,-1.48258353691623e+002°)
3.97802000000000e+009	(-1.76859745012304e+001dB,-1.51679744343791e+002°)
3.99801000000000e+009	(-1.78773393991469e+001dB,-1.54976693584185e+002°)
