Freq.	V(n_3p)
3.61820000000000e+009	(-1.40757932560641e+001dB,-7.40778742582504e+001°)
3.63819000000000e+009	(-1.43043352869767e+001dB,-7.96329041836822e+001°)
3.65818000000000e+009	(-1.45541919446413e+001dB,-8.49085548628634e+001°)
3.67817000000000e+009	(-1.48184863937335e+001dB,-8.99420475868861e+001°)
3.69816000000000e+009	(-1.51000896982812e+001dB,-9.47375148858463e+001°)
3.71815000000000e+009	(-1.54035124197488e+001dB,-9.92092638420809e+001°)
3.73814000000000e+009	(-1.57189590582934e+001dB,-1.03145266249968e+002°)
3.75813000000000e+009	(-1.59845011516101e+001dB,-1.06301524691757e+002°)
3.77812000000000e+009	(-1.60785278452825e+001dB,-1.09059541092939e+002°)
3.79811000000000e+009	(-1.60140932821191e+001dB,-1.12691171504306e+002°)
3.81810000000000e+009	(-1.59836199717335e+001dB,-1.17503004586313e+002°)
3.83809000000000e+009	(-1.60749518125138e+001dB,-1.22710725503986e+002°)
3.85808000000000e+009	(-1.62600512709949e+001dB,-1.27750302248267e+002°)
3.87807000000000e+009	(-1.64947213600396e+001dB,-1.32446411498296e+002°)
3.89806000000000e+009	(-1.67485235634882e+001dB,-1.36796077449031e+002°)
3.91805000000000e+009	(-1.70038512680197e+001dB,-1.40846304263821e+002°)
3.93804000000000e+009	(-1.72510766363474e+001dB,-1.44649916181077e+002°)
3.95803000000000e+009	(-1.74850461124217e+001dB,-1.48252966675482e+002°)
3.97802000000000e+009	(-1.77030353958979e+001dB,-1.51692833410801e+002°)
3.99801000000000e+009	(-1.79036310003157e+001dB,-1.54999372201428e+002°)
4.01800000000000e+009	(-1.80861303007178e+001dB,-1.58196594660062e+002°)
4.03799000000000e+009	(-1.82502195634625e+001dB,-1.61304140903474e+002°)
4.05798000000000e+009	(-1.83957993711684e+001dB,-1.64338415104022e+002°)
4.07797000000000e+009	(-1.85228885551888e+001dB,-1.67313423467253e+002°)
4.09796000000000e+009	(-1.86315705125057e+001dB,-1.70241386512217e+002°)
4.11795000000000e+009	(-1.87219628633237e+001dB,-1.73133189629606e+002°)
4.13794000000000e+009	(-1.87942003001972e+001dB,-1.75998720288518e+002°)
4.15793000000000e+009	(-1.88484251520376e+001dB,-1.78847126315994e+002°)
4.17792000000000e+009	(-1.88847826778605e+001dB,1.78312980805918e+002°)
4.19791000000000e+009	(-1.89034194610390e+001dB,1.75473361058490e+002°)
4.21790000000000e+009	(-1.89044840332023e+001dB,1.72626007919343e+002°)
4.23789000000000e+009	(-1.88881292977154e+001dB,1.69763029276183e+002°)
4.25788000000000e+009	(-1.88545165937096e+001dB,1.66876541589929e+002°)
4.27787000000000e+009	(-1.88038214222678e+001dB,1.63958573394330e+002°)
4.29786000000000e+009	(-1.87362409899419e+001dB,1.61000975519785e+002°)
4.31785000000000e+009	(-1.86520038351725e+001dB,1.57995336504151e+002°)
4.33784000000000e+009	(-1.85513819031621e+001dB,1.54932902650443e+002°)
4.35783000000000e+009	(-1.84347055300058e+001dB,1.51804503234416e+002°)
4.37782000000000e+009	(-1.83023818875112e+001dB,1.48600482568913e+002°)
4.39781000000000e+009	(-1.81549175204867e+001dB,1.45310642110877e+002°)
4.41780000000000e+009	(-1.79929456656363e+001dB,1.41924197667431e+002°)
4.43779000000000e+009	(-1.78172590534263e+001dB,1.38429759132155e+002°)
4.45778000000000e+009	(-1.76288488268433e+001dB,1.34815343151633e+002°)
4.47777000000000e+009	(-1.74289500141124e+001dB,1.31068432715389e+002°)
4.49776000000000e+009	(-1.72190936006517e+001dB,1.27176101783395e+002°)
4.51775000000000e+009	(-1.70011645829611e+001dB,1.23125227397038e+002°)
4.53774000000000e+009	(-1.67774643864378e+001dB,1.18902815609593e+002°)
4.55773000000000e+009	(-1.65507746744618e+001dB,1.14496469963367e+002°)
4.57772000000000e+009	(-1.63244179828743e+001dB,1.09895030813111e+002°)
4.59771000000000e+009	(-1.61023091466161e+001dB,1.05089409712982e+002°)
4.61770000000000e+009	(-1.58889908653747e+001dB,1.00073637124535e+002°)
4.63769000000000e+009	(-1.56896479552379e+001dB,9.48461430956718e+001°)
4.65768000000000e+009	(-1.55100981221313e+001dB,8.94113251829743e+001°)
4.67767000000000e+009	(-1.53567584837993e+001dB,8.37815814184371e+001°)
4.69766000000000e+009	(-1.52365677747358e+001dB,7.79802862293451e+001°)
4.71765000000000e+009	(-1.51567444575875e+001dB,7.20466886287659e+001°)
4.73764000000000e+009	(-1.51239414189313e+001dB,6.60438211985066e+001°)
4.75763000000000e+009	(-1.51417086564985e+001dB,6.00670952219327e+001°)
