time	V(d_3p)
2.264358180945130e-010	9.196918e-003
2.272728716659415e-010	9.044658e-003
2.281099252373701e-010	8.903500e-003
2.289469788087987e-010	8.773446e-003
2.297840323802273e-010	8.654493e-003
2.306210859516558e-010	8.546643e-003
2.325742109516558e-010	8.487479e-003
2.345273359516558e-010	8.623855e-003
2.374570234516559e-010	9.086400e-003
2.392706395230845e-010	9.465812e-003
2.410842555945131e-010	9.786604e-003
2.428978716659417e-010	1.004878e-002
2.447114877373703e-010	1.025233e-002
2.465251038087990e-010	1.039726e-002
2.483387198802275e-010	1.048357e-002
2.501523359516562e-010	1.051126e-002
2.521054609516562e-010	1.038603e-002
2.540585859516563e-010	1.008600e-002
2.560117109516563e-010	9.577959e-003
2.579648359516563e-010	8.855296e-003
2.599179609516564e-010	7.948257e-003
2.607550145230850e-010	7.499264e-003
2.615920680945136e-010	7.054465e-003
2.624291216659422e-010	6.613859e-003
2.632661752373707e-010	6.177447e-003
2.641032288087993e-010	5.745228e-003
2.649402823802279e-010	5.317202e-003
2.657773359516565e-010	4.893370e-003
2.667538984516565e-010	4.457986e-003
2.677304609516566e-010	4.069827e-003
2.687070234516566e-010	3.734363e-003
2.696835859516566e-010	3.454503e-003
2.706601484516566e-010	3.230578e-003
2.716367109516566e-010	3.060487e-003
2.726132734516567e-010	2.939982e-003
2.735898359516567e-010	2.863085e-003
2.755429609516567e-010	2.810506e-003
2.765195234516568e-010	2.833431e-003
2.774960859516568e-010	2.853188e-003
2.784726484516568e-010	2.869776e-003
2.794492109516568e-010	2.883196e-003
2.804257734516568e-010	2.893448e-003
2.814023359516569e-010	2.900531e-003
2.823788984516569e-010	2.904446e-003
2.843320234516569e-010	2.832101e-003
2.862851484516570e-010	2.673520e-003
2.882382734516570e-010	2.417037e-003
2.901913984516571e-010	2.054223e-003
2.921445234516571e-010	1.582757e-003
2.940976484516571e-010	1.011955e-003
2.970273359516572e-010	3.144564e-005
2.989804609516573e-010	-6.351114e-004
3.009335859516573e-010	-1.240712e-003
3.019101484516573e-010	-1.501093e-003
3.028867109516573e-010	-1.723987e-003
3.038632734516574e-010	-1.903936e-003
3.048398359516574e-010	-2.037029e-003
3.058163984516574e-010	-2.121143e-003
3.067929609516574e-010	-2.156078e-003
3.077695234516575e-010	-2.143583e-003
3.087460859516575e-010	-2.087266e-003
3.097226484516575e-010	-1.992398e-003
3.116757734516575e-010	-1.714591e-003
3.125128270230861e-010	-1.560637e-003
3.133498805945147e-010	-1.412017e-003
3.141869341659433e-010	-1.268733e-003
3.150239877373719e-010	-1.130783e-003
3.158610413088005e-010	-9.981677e-004
3.166980948802291e-010	-8.708873e-004
3.175351484516577e-010	-7.489417e-004
3.185117109516577e-010	-6.410793e-004
3.194882734516577e-010	-5.598773e-004
3.204648359516577e-010	-5.067612e-004
3.214413984516578e-010	-4.819845e-004
3.224179609516578e-010	-4.847981e-004
3.233945234516578e-010	-5.136444e-004
3.253476484516578e-010	-6.403364e-004
3.273007734516579e-010	-8.404066e-004
3.282773359516579e-010	-9.692104e-004
3.292538984516579e-010	-1.098099e-003
3.302304609516579e-010	-1.227074e-003
3.312070234516580e-010	-1.356134e-003
3.321835859516580e-010	-1.485279e-003
3.331601484516580e-010	-1.614509e-003
3.341367109516580e-010	-1.743825e-003
3.360898359516581e-010	-1.939914e-003
3.380429609516581e-010	-2.051574e-003
3.399960859516582e-010	-2.053077e-003
3.409726484516582e-010	-2.007461e-003
3.419492109516582e-010	-1.930199e-003
3.439023359516583e-010	-1.685682e-003
3.458554609516583e-010	-1.341844e-003
3.466925145230869e-010	-1.163042e-003
3.475295680945155e-010	-9.876719e-004
3.483666216659441e-010	-8.157348e-004
3.492036752373726e-010	-6.472305e-004
3.500407288088013e-010	-4.821589e-004
3.508777823802298e-010	-3.205199e-004
3.517148359516584e-010	-1.623137e-004
