time	V(n_3p)
Step Information: Cd=100f  (Run: 1/10)
1.651042996989932e-010	-6.323504e-006
1.662827533641440e-010	-9.700107e-006
1.675152503000688e-010	-1.450720e-005
1.686695772293367e-010	-2.044005e-005
1.697868219097271e-010	-2.773243e-005
1.708926802997515e-010	-3.665883e-005
1.721122871273644e-010	-4.869077e-005
1.732450874928944e-010	-6.207382e-005
1.745318118823876e-010	-7.996561e-005
1.757681957682235e-010	-9.984179e-005
1.769733216724450e-010	-1.215905e-004
1.781338763784240e-010	-1.444362e-004
1.793644600889294e-010	-1.701100e-004
1.804814322757245e-010	-1.939744e-004
1.815618221097357e-010	-2.166292e-004
1.827433861214146e-010	-2.394799e-004
1.838576320587926e-010	-2.574522e-004
1.850426058628551e-010	-2.701733e-004
1.861782011128224e-010	-2.731334e-004
1.873763116767390e-010	-2.621186e-004
1.885497815155642e-010	-2.319933e-004
1.897605642178716e-010	-1.737783e-004
1.909132234387106e-010	-8.485013e-005
1.921162237699043e-010	5.318100e-005
1.933005494468417e-010	2.462068e-004
1.944991655520202e-010	5.140358e-004
1.957363503448425e-010	8.853645e-004
1.969310462041180e-010	1.355641e-003
1.981548474146371e-010	1.975294e-003
1.993119634957612e-010	2.713603e-003
2.005208407531418e-010	3.671672e-003
2.017160552498391e-010	4.836565e-003
2.029998156769438e-010	6.366452e-003
2.042285134804457e-010	8.138219e-003
2.053779316012555e-010	1.010177e-002
2.065294942439844e-010	1.239786e-002
2.077156170412748e-010	1.513920e-002
2.089397279928458e-010	1.840167e-002
2.100873114545534e-010	2.188711e-002
2.112511350360056e-010	2.586757e-002
2.123991019610577e-010	3.025148e-002
2.135510994304625e-010	3.512045e-002
2.147460367428152e-010	4.067484e-002
2.158599266985463e-010	4.631419e-002
2.170218006885455e-010	5.266306e-002
2.182026261583719e-010	5.958691e-002
2.193277162636481e-010	6.660283e-002
2.204694793325564e-010	7.410919e-002
2.216599356560015e-010	8.230823e-002
2.227893767949194e-010	9.039285e-002
2.239766997309142e-010	9.915555e-002
2.251450587496389e-010	1.079810e-001
2.262849892637512e-010	1.167220e-001
2.273983546197063e-010	1.253213e-001
2.285697628877022e-010	1.343666e-001
2.297260013333669e-010	1.432245e-001
2.309368634487071e-010	1.523525e-001
2.321007283739864e-010	1.609171e-001
2.332377440678204e-010	1.690278e-001
2.343686668446893e-010	1.767935e-001
2.355570736731999e-010	1.845829e-001
2.367129063332282e-010	1.917566e-001
2.379420455774612e-010	1.989177e-001
2.390792442485987e-010	2.050948e-001
2.402459511679076e-010	2.109738e-001
2.415027398334138e-010	2.167868e-001
2.426584602752675e-010	2.216644e-001
2.439163427941038e-010	2.264829e-001
2.450950485658745e-010	2.305581e-001
2.462417529661723e-010	2.341425e-001
2.473961110127090e-010	2.374032e-001
2.486294515986436e-010	2.405394e-001
2.497996889127923e-010	2.432189e-001
2.510502155634628e-010	2.458042e-001
2.521773919800377e-010	2.479194e-001
2.533119278137904e-010	2.498705e-001
2.545245734792318e-010	2.517847e-001
2.556884888854922e-010	2.534758e-001
2.569114165523058e-010	2.551152e-001
2.580686557669627e-010	2.565467e-001
2.591994109891803e-010	2.578377e-001
2.604676145444899e-010	2.591593e-001
2.616527207141311e-010	2.602696e-001
2.628868994925043e-010	2.612906e-001
2.641203645481917e-010	2.621633e-001
2.652632454370412e-010	2.628311e-001
2.665735408703698e-010	2.634198e-001
2.677651421778716e-010	2.637841e-001
2.689584761402160e-010	2.639818e-001
2.701869639227201e-010	2.640111e-001
2.713509524244013e-010	2.638808e-001
2.725328594451552e-010	2.636016e-001
2.737491254476509e-010	2.631758e-001
2.749360828152067e-010	2.626458e-001
2.761241883357244e-010	2.620277e-001
2.773790424597765e-010	2.613124e-001
2.785108929698683e-010	2.606423e-001
2.797149518647416e-010	2.599385e-001
2.809091058631152e-010	2.592838e-001
2.820990150174672e-010	2.587080e-001
2.833421037603387e-010	2.582217e-001
2.844925119305986e-010	2.579022e-001
2.856479947858647e-010	2.577281e-001
2.868459304501901e-010	2.577178e-001
2.880367421083193e-010	2.578867e-001
2.892134897509628e-010	2.582287e-001
2.904268295293390e-010	2.587543e-001
2.915583356615920e-010	2.593865e-001
2.927721882004455e-010	2.601901e-001
2.939142743563151e-010	2.610335e-001
2.951546811331498e-010	2.620004e-001
