time	V(ctle_out)	V(n_3p)
1.699591064453052e-010	-1.652814e-006	-1.769495e-005
1.700506591796802e-010	-1.728858e-006	-1.820532e-005
1.701422119140552e-010	-1.807283e-006	-1.872513e-005
1.702337646484302e-010	-1.888152e-006	-1.925445e-005
1.703253173828052e-010	-1.971527e-006	-1.979337e-005
1.704168701171802e-010	-2.057471e-006	-2.034195e-005
1.705084228515552e-010	-2.146050e-006	-2.090028e-005
1.705999755859302e-010	-2.237325e-006	-2.146843e-005
1.706915283203052e-010	-2.331361e-006	-2.204648e-005
1.707830810546802e-010	-2.428223e-006	-2.263449e-005
1.708746337890551e-010	-2.527974e-006	-2.323255e-005
1.709661865234301e-010	-2.630679e-006	-2.384072e-005
1.710577392578051e-010	-2.736402e-006	-2.445907e-005
1.711492919921801e-010	-2.845209e-006	-2.508767e-005
1.712408447265551e-010	-2.957164e-006	-2.572659e-005
1.713323974609301e-010	-3.072332e-006	-2.637590e-005
1.714239501953051e-010	-3.190778e-006	-2.703565e-005
1.715155029296801e-010	-3.312568e-006	-2.770592e-005
1.716070556640551e-010	-3.437767e-006	-2.838676e-005
1.716986083984301e-010	-3.564252e-006	-2.907824e-005
1.717901611328051e-010	-3.689553e-006	-2.978041e-005
1.718817138671801e-010	-3.815219e-006	-3.049335e-005
1.719732666015551e-010	-3.943137e-006	-3.121709e-005
1.720648193359301e-010	-4.073441e-006	-3.195169e-005
1.721563720703051e-010	-4.206417e-006	-3.269722e-005
1.722479248046801e-010	-4.342382e-006	-3.345372e-005
1.723394775390550e-010	-4.481543e-006	-3.422125e-005
1.724310302734300e-010	-4.624002e-006	-3.499984e-005
1.725225830078050e-010	-4.769833e-006	-3.578956e-005
1.726141357421800e-010	-4.919105e-006	-3.659045e-005
1.727056884765550e-010	-5.071889e-006	-3.740254e-005
1.727972412109300e-010	-5.228254e-006	-3.822588e-005
1.728887939453050e-010	-5.388270e-006	-3.906052e-005
1.729803466796800e-010	-5.552008e-006	-3.990650e-005
1.730718994140550e-010	-5.719537e-006	-4.076384e-005
1.731634521484300e-010	-5.890926e-006	-4.163259e-005
1.732550048828050e-010	-6.066246e-006	-4.251278e-005
1.733465576171800e-010	-6.245565e-006	-4.340443e-005
1.734381103515550e-010	-6.428951e-006	-4.430759e-005
1.735296630859300e-010	-6.616474e-006	-4.522228e-005
1.736212158203050e-010	-6.808201e-006	-4.614853e-005
1.737127685546800e-010	-7.004200e-006	-4.708635e-005
1.738043212890550e-010	-7.204537e-006	-4.803577e-005
1.738958740234299e-010	-7.409280e-006	-4.899681e-005
1.739874267578049e-010	-7.618493e-006	-4.996949e-005
1.740789794921799e-010	-7.832243e-006	-5.095383e-005
1.741705322265549e-010	-8.048448e-006	-5.194983e-005
1.742620849609299e-010	-8.264668e-006	-5.295751e-005
1.743536376953049e-010	-8.482380e-006	-5.397687e-005
1.744451904296799e-010	-8.703405e-006	-5.500794e-005
1.745367431640549e-010	-8.927884e-006	-5.605070e-005
1.746282958984299e-010	-9.156118e-006	-5.710516e-005
1.747198486328049e-010	-9.388443e-006	-5.817132e-005
1.748114013671799e-010	-9.625073e-006	-5.924918e-005
1.749029541015549e-010	-9.866115e-006	-6.033873e-005
1.749945068359299e-010	-1.011164e-005	-6.143998e-005
1.750860595703049e-010	-1.036172e-005	-6.255288e-005
1.751776123046799e-010	-1.061642e-005	-6.367746e-005
1.752691650390549e-010	-1.087580e-005	-6.481368e-005
1.753607177734298e-010	-1.113994e-005	-6.596153e-005
1.754522705078048e-010	-1.140889e-005	-6.712099e-005
1.755438232421798e-010	-1.168273e-005	-6.829203e-005
1.756353759765548e-010	-1.196151e-005	-6.947463e-005
1.757269287109298e-010	-1.224531e-005	-7.066876e-005
1.758184814453048e-010	-1.253417e-005	-7.187438e-005
1.759100341796798e-010	-1.282816e-005	-7.309146e-005
1.760015869140548e-010	-1.312735e-005	-7.431997e-005
1.760931396484298e-010	-1.343178e-005	-7.555986e-005
1.761846923828048e-010	-1.374153e-005	-7.681109e-005
1.762762451171798e-010	-1.405664e-005	-7.807361e-005
1.763677978515548e-010	-1.437718e-005	-7.934737e-005
1.764593505859298e-010	-1.470320e-005	-8.063231e-005
1.765509033203048e-010	-1.503474e-005	-8.192838e-005
1.766424560546798e-010	-1.536973e-005	-8.323552e-005
1.767340087890548e-010	-1.570571e-005	-8.455366e-005
1.768255615234298e-010	-1.604418e-005	-8.588274e-005
1.769171142578047e-010	-1.638694e-005	-8.722268e-005
1.770086669921797e-010	-1.673413e-005	-8.857342e-005
1.771002197265547e-010	-1.708605e-005	-8.993486e-005
1.771917724609297e-010	-1.744301e-005	-9.130694e-005
1.772833251953047e-010	-1.780522e-005	-9.268955e-005
1.773748779296797e-010	-1.817276e-005	-9.408261e-005
1.774664306640547e-010	-1.854569e-005	-9.548604e-005
1.775579833984297e-010	-1.892407e-005	-9.689973e-005
1.776495361328047e-010	-1.930795e-005	-9.832357e-005
1.777410888671797e-010	-1.969737e-005	-9.975746e-005
1.778326416015547e-010	-2.009239e-005	-1.012013e-004
1.779241943359297e-010	-2.049305e-005	-1.026549e-004
1.780157470703047e-010	-2.089940e-005	-1.041183e-004
1.781072998046797e-010	-2.131147e-005	-1.055912e-004
1.781988525390547e-010	-2.172931e-005	-1.070736e-004
1.782904052734297e-010	-2.215295e-005	-1.085653e-004
1.783819580078046e-010	-2.258244e-005	-1.100662e-004
1.784735107421796e-010	-2.301781e-005	-1.115761e-004
1.785650634765546e-010	-2.345909e-005	-1.130949e-004
1.786566162109296e-010	-2.390632e-005	-1.146224e-004
1.787481689453046e-010	-2.435951e-005	-1.161584e-004
1.788397216796796e-010	-2.481871e-005	-1.177029e-004
1.789312744140546e-010	-2.528393e-005	-1.192556e-004
1.790228271484296e-010	-2.575519e-005	-1.208164e-004
1.791143798828046e-010	-2.623252e-005	-1.223850e-004
1.792059326171796e-010	-2.671593e-005	-1.239613e-004
1.792974853515546e-010	-2.720545e-005	-1.255451e-004
1.793890380859296e-010	-2.769898e-005	-1.271362e-004
1.794805908203046e-010	-2.819419e-005	-1.287344e-004
1.795721435546796e-010	-2.869259e-005	-1.303394e-004
1.796636962890546e-010	-2.919602e-005	-1.319511e-004
1.797552490234296e-010	-2.970456e-005	-1.335692e-004
1.798468017578046e-010	-3.021845e-005	-1.351935e-004
1.799383544921795e-010	-3.073795e-005	-1.368237e-004
1.800299072265545e-010	-3.126317e-005	-1.384596e-004
1.801214599609295e-010	-3.179417e-005	-1.401010e-004
1.802130126953045e-010	-3.233096e-005	-1.417475e-004
1.803045654296795e-010	-3.287355e-005	-1.433990e-004
1.803961181640545e-010	-3.342195e-005	-1.450551e-004
1.804876708984295e-010	-3.397616e-005	-1.467155e-004
1.805792236328045e-010	-3.453618e-005	-1.483800e-004
1.806707763671795e-010	-3.510199e-005	-1.500482e-004
1.807623291015545e-010	-3.567361e-005	-1.517199e-004
1.808538818359295e-010	-3.625101e-005	-1.533946e-004
1.809454345703045e-010	-3.683418e-005	-1.550722e-004
1.810369873046795e-010	-3.742310e-005	-1.567522e-004
1.811285400390545e-010	-3.801776e-005	-1.584342e-004
1.812200927734295e-010	-3.861812e-005	-1.601181e-004
1.813116455078045e-010	-3.922415e-005	-1.618033e-004
1.814031982421794e-010	-3.983583e-005	-1.634894e-004
1.814947509765544e-010	-4.045311e-005	-1.651762e-004
1.815863037109294e-010	-4.107595e-005	-1.668632e-004
1.816778564453044e-010	-4.170431e-005	-1.685501e-004
1.817694091796794e-010	-4.233814e-005	-1.702362e-004
1.818609619140544e-010	-4.297737e-005	-1.719214e-004
1.819525146484294e-010	-4.362195e-005	-1.736050e-004
1.820440673828044e-010	-4.427182e-005	-1.752867e-004
1.821356201171794e-010	-4.492691e-005	-1.769660e-004
1.822271728515544e-010	-4.558714e-005	-1.786424e-004
1.823187255859294e-010	-4.625244e-005	-1.803154e-004
1.824102783203044e-010	-4.692272e-005	-1.819846e-004
1.825018310546794e-010	-4.759790e-005	-1.836493e-004
1.825933837890544e-010	-4.827787e-005	-1.853091e-004
1.826849365234294e-010	-4.896253e-005	-1.869635e-004
1.827764892578044e-010	-4.965178e-005	-1.886118e-004
1.828680419921794e-010	-5.034552e-005	-1.902535e-004
1.829595947265543e-010	-5.104360e-005	-1.918881e-004
1.830511474609293e-010	-5.174593e-005	-1.935148e-004
1.831427001953043e-010	-5.245236e-005	-1.951332e-004
1.832342529296793e-010	-5.316275e-005	-1.967426e-004
1.833258056640543e-010	-5.387696e-005	-1.983423e-004
1.834173583984293e-010	-5.459485e-005	-1.999316e-004
1.835089111328043e-010	-5.531625e-005	-2.015100e-004
1.836004638671793e-010	-5.604100e-005	-2.030767e-004
1.836920166015543e-010	-5.676893e-005	-2.046309e-004
1.837835693359293e-010	-5.749987e-005	-2.061721e-004
1.838751220703043e-010	-5.823361e-005	-2.076993e-004
1.839666748046793e-010	-5.896998e-005	-2.092120e-004
1.840582275390543e-010	-5.970876e-005	-2.107091e-004
1.841497802734293e-010	-6.044975e-005	-2.121901e-004
1.842413330078043e-010	-6.119273e-005	-2.136541e-004
1.843328857421793e-010	-6.194290e-005	-2.151001e-004
1.844244384765543e-010	-6.270622e-005	-2.165274e-004
1.845159912109292e-010	-6.347860e-005	-2.179352e-004
1.846075439453042e-010	-6.425526e-005	-2.193224e-004
1.846990966796792e-010	-6.503597e-005	-2.206881e-004
1.847906494140542e-010	-6.582031e-005	-2.220316e-004
1.848822021484292e-010	-6.660778e-005	-2.233516e-004
1.849737548828042e-010	-6.739800e-005	-2.246474e-004
1.850653076171792e-010	-6.819074e-005	-2.259179e-004
1.851568603515542e-010	-6.898577e-005	-2.271620e-004
1.852484130859292e-010	-6.978287e-005	-2.283787e-004
1.853399658203042e-010	-7.058179e-005	-2.295669e-004
1.854315185546792e-010	-7.138231e-005	-2.307255e-004
1.855230712890542e-010	-7.218416e-005	-2.318535e-004
1.856146240234292e-010	-7.298708e-005	-2.329496e-004
1.857061767578042e-010	-7.379080e-005	-2.340127e-004
1.857977294921792e-010	-7.459502e-005	-2.350415e-004
1.858892822265542e-010	-7.539945e-005	-2.360349e-004
1.859808349609291e-010	-7.620379e-005	-2.369916e-004
1.860723876953041e-010	-7.701033e-005	-2.379103e-004
1.861639404296791e-010	-7.782211e-005	-2.387897e-004
1.862554931640541e-010	-7.863772e-005	-2.396285e-004
1.863470458984291e-010	-7.945510e-005	-2.404252e-004
1.864385986328041e-010	-8.027391e-005	-2.411786e-004
1.865301513671791e-010	-8.109341e-005	-2.418872e-004
1.866217041015541e-010	-8.191277e-005	-2.425494e-004
1.867132568359291e-010	-8.273132e-005	-2.431640e-004
1.868048095703041e-010	-8.354862e-005	-2.437292e-004
1.868963623046791e-010	-8.436428e-005	-2.442436e-004
1.869879150390541e-010	-8.517790e-005	-2.447056e-004
1.870794677734291e-010	-8.598906e-005	-2.451137e-004
1.871710205078041e-010	-8.679734e-005	-2.454660e-004
1.872625732421791e-010	-8.760229e-005	-2.457610e-004
1.873541259765541e-010	-8.840557e-005	-2.459970e-004
1.874456787109291e-010	-8.920967e-005	-2.461721e-004
1.875372314453040e-010	-9.001377e-005	-2.462847e-004
1.876287841796790e-010	-9.081639e-005	-2.463329e-004
1.877203369140540e-010	-9.161711e-005	-2.463148e-004
1.878118896484290e-010	-9.241496e-005	-2.462285e-004
1.879034423828040e-010	-9.320880e-005	-2.460722e-004
1.879949951171790e-010	-9.399773e-005	-2.458439e-004
1.880865478515540e-010	-9.478111e-005	-2.455415e-004
1.881781005859290e-010	-9.555837e-005	-2.451630e-004
1.882696533203040e-010	-9.632895e-005	-2.447063e-004
1.883612060546790e-010	-9.709383e-005	-2.441694e-004
1.884527587890540e-010	-9.785486e-005	-2.435499e-004
1.885443115234290e-010	-9.861172e-005	-2.428459e-004
1.886358642578040e-010	-9.936342e-005	-2.420549e-004
1.887274169921790e-010	-1.001095e-004	-2.411747e-004
1.888189697265540e-010	-1.008487e-004	-2.402029e-004
1.889105224609290e-010	-1.015798e-004	-2.391373e-004
1.890020751953039e-010	-1.023016e-004	-2.379753e-004
1.890936279296789e-010	-1.030133e-004	-2.367145e-004
1.891851806640539e-010	-1.037141e-004	-2.353525e-004
1.892767333984289e-010	-1.044049e-004	-2.338866e-004
1.893682861328039e-010	-1.050875e-004	-2.323142e-004
1.894598388671789e-010	-1.057617e-004	-2.306328e-004
1.895513916015539e-010	-1.064267e-004	-2.288395e-004
1.896429443359289e-010	-1.070818e-004	-2.269317e-004
1.897344970703039e-010	-1.077257e-004	-2.249067e-004
1.898260498046789e-010	-1.083565e-004	-2.227614e-004
1.899176025390539e-010	-1.089731e-004	-2.204931e-004
1.900091552734289e-010	-1.095742e-004	-2.180988e-004
1.901007080078039e-010	-1.101605e-004	-2.155755e-004
1.901922607421789e-010	-1.107336e-004	-2.129203e-004
1.902838134765539e-010	-1.112935e-004	-2.101299e-004
1.903753662109289e-010	-1.118394e-004	-2.072012e-004
1.904669189453039e-010	-1.123706e-004	-2.041311e-004
1.905584716796788e-010	-1.128856e-004	-2.009163e-004
1.906500244140538e-010	-1.133822e-004	-1.975536e-004
1.907415771484288e-010	-1.138589e-004	-1.940394e-004
1.908331298828038e-010	-1.143156e-004	-1.903705e-004
1.909246826171788e-010	-1.147537e-004	-1.865433e-004
1.910162353515538e-010	-1.151731e-004	-1.825543e-004
1.911077880859288e-010	-1.155735e-004	-1.784000e-004
1.911993408203038e-010	-1.159539e-004	-1.740767e-004
1.912908935546788e-010	-1.163127e-004	-1.695807e-004
1.913824462890538e-010	-1.166475e-004	-1.649082e-004
1.914739990234288e-010	-1.169573e-004	-1.600555e-004
1.915655517578038e-010	-1.172428e-004	-1.550187e-004
1.916571044921788e-010	-1.175041e-004	-1.497937e-004
1.917486572265538e-010	-1.177409e-004	-1.443767e-004
1.918402099609288e-010	-1.179524e-004	-1.387635e-004
1.919317626953038e-010	-1.181367e-004	-1.329501e-004
1.920233154296787e-010	-1.182918e-004	-1.269323e-004
1.921148681640537e-010	-1.184172e-004	-1.207058e-004
1.922064208984287e-010	-1.185129e-004	-1.142663e-004
1.922979736328037e-010	-1.185786e-004	-1.076095e-004
1.923895263671787e-010	-1.186137e-004	-1.007309e-004
1.924810791015537e-010	-1.186160e-004	-9.362605e-005
1.925726318359287e-010	-1.185836e-004	-8.629033e-005
1.926641845703037e-010	-1.185160e-004	-7.871913e-005
1.927557373046787e-010	-1.184130e-004	-7.090777e-005
1.928472900390537e-010	-1.182746e-004	-6.285148e-005
1.929388427734287e-010	-1.180999e-004	-5.454544e-005
1.930303955078037e-010	-1.178869e-004	-4.598474e-005
1.931219482421787e-010	-1.176338e-004	-3.716444e-005
1.932135009765537e-010	-1.173399e-004	-2.807948e-005
1.933050537109287e-010	-1.170047e-004	-1.872478e-005
1.933966064453037e-010	-1.166275e-004	-9.095165e-006
1.934881591796787e-010	-1.162063e-004	8.146062e-007
1.935797119140536e-010	-1.157393e-004	1.100984e-005
1.936712646484286e-010	-1.152257e-004	2.149592e-005
1.937628173828036e-010	-1.146653e-004	3.227829e-005
1.938543701171786e-010	-1.140570e-004	4.336247e-005
1.939459228515536e-010	-1.133988e-004	5.475406e-005
1.940374755859286e-010	-1.126887e-004	6.645872e-005
1.941290283203036e-010	-1.119259e-004	7.848218e-005
1.942205810546786e-010	-1.111100e-004	9.083026e-005
1.943121337890536e-010	-1.102400e-004	1.035088e-004
1.944036865234286e-010	-1.093135e-004	1.165239e-004
1.944952392578036e-010	-1.083285e-004	1.298814e-004
1.945867919921786e-010	-1.072841e-004	1.435875e-004
1.946783447265536e-010	-1.061798e-004	1.576483e-004
1.947698974609286e-010	-1.050146e-004	1.720702e-004
1.948614501953036e-010	-1.037859e-004	1.868593e-004
1.949530029296786e-010	-1.024914e-004	2.020222e-004
1.950445556640535e-010	-1.011301e-004	2.175654e-004
1.951361083984285e-010	-9.970165e-005	2.334952e-004
1.952276611328035e-010	-9.820479e-005	2.498185e-004
1.953192138671785e-010	-9.663682e-005	2.665418e-004
1.954107666015535e-010	-9.499523e-005	2.836720e-004
1.955023193359285e-010	-9.327889e-005	3.012160e-004
1.955938720703035e-010	-9.148744e-005	3.191805e-004
1.956854248046785e-010	-8.961953e-005	3.375727e-004
1.957769775390535e-010	-8.767222e-005	3.563997e-004
1.958685302734285e-010	-8.564279e-005	3.756685e-004
1.959600830078035e-010	-8.353002e-005	3.953864e-004
1.960516357421785e-010	-8.133354e-005	4.155608e-004
1.961431884765535e-010	-7.905188e-005	4.361990e-004
1.962347412109285e-010	-7.668187e-005	4.573086e-004
1.963262939453035e-010	-7.422055e-005	4.788969e-004
1.964178466796785e-010	-7.166663e-005	5.009717e-004
1.965093994140535e-010	-6.901970e-005	5.235407e-004
1.966009521484284e-010	-6.627819e-005	5.466116e-004
1.966925048828034e-010	-6.343867e-005	5.701924e-004
1.967840576171784e-010	-6.049797e-005	5.942907e-004
1.968756103515534e-010	-5.745468e-005	6.189149e-004
1.969671630859284e-010	-5.430837e-005	6.440728e-004
1.970587158203034e-010	-5.105738e-005	6.697728e-004
1.971502685546784e-010	-4.769799e-005	6.960229e-004
1.972418212890534e-010	-4.422679e-005	7.228316e-004
1.973333740234284e-010	-4.064227e-005	7.502072e-004
1.974249267578034e-010	-3.694400e-005	7.781581e-004
1.975164794921784e-010	-3.313016e-005	8.066930e-004
1.976080322265534e-010	-2.919678e-005	8.358205e-004
1.976995849609284e-010	-2.514019e-005	8.655492e-004
1.977911376953034e-010	-2.095878e-005	8.958879e-004
1.978826904296784e-010	-1.665207e-005	9.268455e-004
1.979742431640534e-010	-1.221816e-005	9.584309e-004
1.980657958984283e-010	-7.652779e-006	9.906531e-004
1.981573486328033e-010	-2.951974e-006	1.023521e-003
1.982489013671783e-010	1.885964e-006	1.057044e-003
1.983404541015533e-010	6.861511e-006	1.091232e-003
1.984320068359283e-010	1.197672e-005	1.126092e-003
1.985235595703033e-010	1.723615e-005	1.161636e-003
1.986151123046783e-010	2.264404e-005	1.197872e-003
1.987066650390533e-010	2.820220e-005	1.234810e-003
1.987982177734283e-010	3.391112e-005	1.272460e-003
1.988897705078033e-010	3.977300e-005	1.310831e-003
1.989813232421783e-010	4.579271e-005	1.349932e-003
1.990728759765533e-010	5.197475e-005	1.389774e-003
1.991644287109283e-010	5.832107e-005	1.430367e-003
1.992559814453033e-010	6.483218e-005	1.471720e-003
1.993475341796783e-010	7.151040e-005	1.513844e-003
1.994390869140533e-010	7.836090e-005	1.556748e-003
1.995306396484283e-010	8.538853e-005	1.600444e-003
1.996221923828032e-010	9.259531e-005	1.644940e-003
1.997137451171782e-010	9.998177e-005	1.690247e-003
1.998052978515532e-010	1.075504e-004	1.736376e-003
1.998968505859282e-010	1.153066e-004	1.783337e-003
1.999884033203032e-010	1.232130e-004	1.831141e-003
2.000000000000000e-010	1.242276e-004	1.837257e-003
2.000091552734375e-010	1.250367e-004	1.842099e-003
2.000274658203125e-010	1.266617e-004	1.851800e-003
2.000640869140625e-010	1.299409e-004	1.871306e-003
2.001373291015625e-010	1.365931e-004	1.910732e-003
2.002288818359375e-010	1.450658e-004	1.960800e-003
2.003204345703125e-010	1.537300e-004	2.011748e-003
2.004119873046875e-010	1.626011e-004	2.063588e-003
2.005035400390625e-010	1.716827e-004	2.116331e-003
2.005950927734375e-010	1.809759e-004	2.169988e-003
2.006866455078125e-010	1.904835e-004	2.224570e-003
2.007781982421875e-010	2.002114e-004	2.280087e-003
2.008697509765625e-010	2.101650e-004	2.336551e-003
2.009613037109374e-010	2.203466e-004	2.393973e-003
2.010528564453124e-010	2.307567e-004	2.452363e-003
2.011444091796874e-010	2.413982e-004	2.511735e-003
2.012359619140624e-010	2.522777e-004	2.572098e-003
2.013275146484374e-010	2.634012e-004	2.633464e-003
2.014190673828124e-010	2.747711e-004	2.695845e-003
2.015106201171874e-010	2.863882e-004	2.759252e-003
2.016021728515624e-010	2.982553e-004	2.823696e-003
2.016937255859374e-010	3.103794e-004	2.889189e-003
2.017852783203124e-010	3.227669e-004	2.955743e-003
2.018768310546874e-010	3.354204e-004	3.023369e-003
2.019683837890624e-010	3.483405e-004	3.092080e-003
2.020599365234374e-010	3.615304e-004	3.161886e-003
2.021514892578124e-010	3.749973e-004	3.232800e-003
2.022430419921874e-010	3.887479e-004	3.304834e-003
2.023345947265624e-010	4.027851e-004	3.377999e-003
2.024261474609374e-010	4.171093e-004	3.452307e-003
2.025177001953123e-010	4.317239e-004	3.527771e-003
2.026092529296873e-010	4.466365e-004	3.604403e-003
2.027008056640623e-010	4.618542e-004	3.682213e-003
2.027923583984373e-010	4.773799e-004	3.761216e-003
2.028839111328123e-010	4.932142e-004	3.841422e-003
2.029754638671873e-010	5.093605e-004	3.922844e-003
2.030670166015623e-010	5.258266e-004	4.005494e-003
2.031585693359373e-010	5.426203e-004	4.089384e-003
2.032501220703123e-010	5.597444e-004	4.174527e-003
2.033416748046873e-010	5.771995e-004	4.260935e-003
2.034332275390623e-010	5.949892e-004	4.348620e-003
2.035247802734373e-010	6.131218e-004	4.437595e-003
2.036163330078123e-010	6.316051e-004	4.527872e-003
2.037078857421873e-010	6.504423e-004	4.619463e-003
2.037994384765623e-010	6.696340e-004	4.712381e-003
2.038909912109373e-010	6.891838e-004	4.806638e-003
2.039825439453122e-010	7.091005e-004	4.902247e-003
2.040740966796872e-010	7.293922e-004	4.999220e-003
2.041656494140622e-010	7.500622e-004	5.097570e-003
2.042572021484372e-010	7.711110e-004	5.197309e-003
2.043487548828122e-010	7.925425e-004	5.298451e-003
2.044403076171872e-010	8.143657e-004	5.401006e-003
2.045318603515622e-010	8.365892e-004	5.504988e-003
2.046234130859372e-010	8.592164e-004	5.610410e-003
2.047149658203122e-010	8.822478e-004	5.717284e-003
2.048065185546872e-010	9.056872e-004	5.825622e-003
2.048980712890622e-010	9.295467e-004	5.935438e-003
2.049896240234372e-010	9.538373e-004	6.046744e-003
2.050811767578122e-010	9.785615e-004	6.159551e-003
2.051727294921872e-010	1.003718e-003	6.273875e-003
2.052642822265622e-010	1.029306e-003	6.389725e-003
2.053558349609372e-010	1.055331e-003	6.507117e-003
2.054473876953122e-010	1.081807e-003	6.626061e-003
2.055389404296871e-010	1.108746e-003	6.746570e-003
2.056304931640621e-010	1.136151e-003	6.868657e-003
2.057220458984371e-010	1.164022e-003	6.992335e-003
2.058135986328121e-010	1.192357e-003	7.117616e-003
2.059051513671871e-010	1.221162e-003	7.244513e-003
2.059967041015621e-010	1.250450e-003	7.373038e-003
2.060882568359371e-010	1.280237e-003	7.503205e-003
2.061798095703121e-010	1.310524e-003	7.635023e-003
2.062713623046871e-010	1.341310e-003	7.768509e-003
2.063629150390621e-010	1.372595e-003	7.903672e-003
2.064544677734371e-010	1.404384e-003	8.040526e-003
2.065460205078121e-010	1.436692e-003	8.179083e-003
2.066375732421871e-010	1.469533e-003	8.319356e-003
2.067291259765621e-010	1.502910e-003	8.461356e-003
2.068206787109371e-010	1.536821e-003	8.605096e-003
2.069122314453121e-010	1.571267e-003	8.750590e-003
2.070037841796870e-010	1.606252e-003	8.897847e-003
2.070953369140620e-010	1.641791e-003	9.046883e-003
2.071868896484370e-010	1.677901e-003	9.197707e-003
2.072784423828120e-010	1.714583e-003	9.350333e-003
2.073699951171870e-010	1.751836e-003	9.504773e-003
2.074615478515620e-010	1.789660e-003	9.661037e-003
2.075531005859370e-010	1.828060e-003	9.819141e-003
2.076446533203120e-010	1.867052e-003	9.979093e-003
2.077362060546870e-010	1.906651e-003	1.014091e-002
2.078277587890620e-010	1.946861e-003	1.030460e-002
2.079193115234370e-010	1.987679e-003	1.047017e-002
2.080108642578120e-010	2.029106e-003	1.063764e-002
2.081024169921870e-010	2.071146e-003	1.080702e-002
2.081939697265620e-010	2.113816e-003	1.097832e-002
2.082855224609370e-010	2.157139e-003	1.115155e-002
2.083770751953120e-010	2.201121e-003	1.132673e-002
2.084686279296870e-010	2.245755e-003	1.150386e-002
2.085601806640619e-010	2.291036e-003	1.168296e-002
2.086517333984369e-010	2.336965e-003	1.186404e-002
2.087432861328119e-010	2.383549e-003	1.204710e-002
2.088348388671869e-010	2.430806e-003	1.223217e-002
2.089263916015619e-010	2.478761e-003	1.241925e-002
2.090179443359369e-010	2.527423e-003	1.260835e-002
2.091094970703119e-010	2.576782e-003	1.279949e-002
2.092010498046869e-010	2.626834e-003	1.299268e-002
2.092926025390619e-010	2.677580e-003	1.318792e-002
2.093841552734369e-010	2.729028e-003	1.338522e-002
2.094757080078119e-010	2.781196e-003	1.358461e-002
2.095672607421869e-010	2.834109e-003	1.378608e-002
2.096588134765619e-010	2.887777e-003	1.398965e-002
2.097503662109369e-010	2.942190e-003	1.419533e-002
2.098419189453119e-010	2.997343e-003	1.440313e-002
2.099334716796869e-010	3.053237e-003	1.461307e-002
2.100250244140619e-010	3.109880e-003	1.482514e-002
2.101165771484368e-010	3.167291e-003	1.503936e-002
2.102081298828118e-010	3.225496e-003	1.525575e-002
2.102996826171868e-010	3.284504e-003	1.547430e-002
2.103912353515618e-010	3.344306e-003	1.569504e-002
2.104827880859368e-010	3.404896e-003	1.591796e-002
2.105743408203118e-010	3.466276e-003	1.614309e-002
2.106658935546868e-010	3.528452e-003	1.637043e-002
2.107574462890618e-010	3.591444e-003	1.659998e-002
2.108489990234368e-010	3.655280e-003	1.683176e-002
2.109405517578118e-010	3.719970e-003	1.706578e-002
2.110321044921868e-010	3.785501e-003	1.730205e-002
2.111236572265618e-010	3.851870e-003	1.754058e-002
2.112152099609368e-010	3.919077e-003	1.778137e-002
2.113067626953118e-010	3.987129e-003	1.802443e-002
2.113983154296868e-010	4.056047e-003	1.826978e-002
2.114898681640618e-010	4.125858e-003	1.851741e-002
2.115814208984367e-010	4.196585e-003	1.876735e-002
2.116729736328117e-010	4.268224e-003	1.901959e-002
2.117645263671867e-010	4.340752e-003	1.927416e-002
2.118560791015617e-010	4.414164e-003	1.953104e-002
2.119476318359367e-010	4.488463e-003	1.979026e-002
2.120391845703117e-010	4.563658e-003	2.005182e-002
2.121307373046867e-010	4.639774e-003	2.031572e-002
2.122222900390617e-010	4.716839e-003	2.058199e-002
2.123138427734367e-010	4.794878e-003	2.085061e-002
2.124053955078117e-010	4.873886e-003	2.112161e-002
2.124969482421867e-010	4.953839e-003	2.139498e-002
2.125885009765617e-010	5.034733e-003	2.167074e-002
2.126800537109367e-010	5.116571e-003	2.194889e-002
2.127716064453117e-010	5.199361e-003	2.222944e-002
2.128631591796867e-010	5.283128e-003	2.251240e-002
2.129547119140617e-010	5.367903e-003	2.279777e-002
2.130462646484367e-010	5.453709e-003	2.308556e-002
2.131378173828116e-010	5.540541e-003	2.337577e-002
2.132293701171866e-010	5.628377e-003	2.366841e-002
2.133209228515616e-010	5.717208e-003	2.396349e-002
2.134124755859366e-010	5.807040e-003	2.426102e-002
2.135040283203116e-010	5.897881e-003	2.456099e-002
2.135955810546866e-010	5.989756e-003	2.486342e-002
2.136871337890616e-010	6.082695e-003	2.516831e-002
2.137786865234366e-010	6.176722e-003	2.547566e-002
2.138702392578116e-010	6.271856e-003	2.578549e-002
2.139617919921866e-010	6.368078e-003	2.609779e-002
2.140533447265616e-010	6.465351e-003	2.641257e-002
2.141448974609366e-010	6.563670e-003	2.672983e-002
2.142364501953116e-010	6.663047e-003	2.704959e-002
2.143280029296866e-010	6.763491e-003	2.737184e-002
2.144195556640616e-010	6.865027e-003	2.769659e-002
2.145111083984366e-010	6.967691e-003	2.802385e-002
2.146026611328115e-010	7.071507e-003	2.835361e-002
2.146942138671865e-010	7.176491e-003	2.868588e-002
2.147857666015615e-010	7.282629e-003	2.902066e-002
2.148773193359365e-010	7.389879e-003	2.935797e-002
2.149688720703115e-010	7.498237e-003	2.969779e-002
