time	V(n_3p)	V(sum)
2.116249999999999e-010	3.803201e-002	3.803987e-002
2.118749999999999e-010	3.939150e-002	3.939940e-002
2.121249999999999e-010	4.078258e-002	4.079052e-002
2.123749999999999e-010	4.220541e-002	4.221337e-002
2.126249999999999e-010	4.366009e-002	4.366808e-002
2.128749999999999e-010	4.514674e-002	4.515475e-002
2.131249999999999e-010	4.666543e-002	4.667345e-002
2.133749999999999e-010	4.821620e-002	4.822423e-002
2.136249999999999e-010	4.979910e-002	4.980714e-002
2.138749999999999e-010	5.141414e-002	5.142217e-002
2.141249999999999e-010	5.306130e-002	5.306932e-002
2.143749999999999e-010	5.474053e-002	5.474853e-002
2.146249999999999e-010	5.645178e-002	5.645976e-002
2.148749999999999e-010	5.819496e-002	5.820291e-002
2.151249999999999e-010	5.996995e-002	5.997787e-002
2.153749999999999e-010	6.177663e-002	6.178451e-002
2.156249999999999e-010	6.361482e-002	6.362265e-002
2.158749999999999e-010	6.548433e-002	6.549211e-002
2.161249999999999e-010	6.738495e-002	6.739267e-002
2.163749999999999e-010	6.931645e-002	6.932410e-002
2.166249999999999e-010	7.127854e-002	7.128612e-002
2.168749999999999e-010	7.327095e-002	7.327845e-002
2.171249999999999e-010	7.529335e-002	7.530076e-002
2.173749999999999e-010	7.734539e-002	7.735270e-002
2.176249999999999e-010	7.942670e-002	7.943392e-002
2.178749999999999e-010	8.153689e-002	8.154400e-002
2.181249999999999e-010	8.367553e-002	8.368252e-002
2.183749999999999e-010	8.584216e-002	8.584905e-002
2.186249999999999e-010	8.803634e-002	8.804309e-002
2.188749999999999e-010	9.025753e-002	9.026416e-002
2.191249999999999e-010	9.250522e-002	9.251171e-002
2.193749999999999e-010	9.477887e-002	9.478521e-002
2.196249999999999e-010	9.707789e-002	9.708409e-002
2.198749999999999e-010	9.940170e-002	9.940773e-002
2.201249999999999e-010	1.017497e-001	1.017555e-001
2.203749999999999e-010	1.041211e-001	1.041268e-001
2.206249999999999e-010	1.065154e-001	1.065210e-001
2.208749999999999e-010	1.089319e-001	1.089372e-001
2.211249999999999e-010	1.113698e-001	1.113750e-001
2.213749999999999e-010	1.138284e-001	1.138334e-001
2.216249999999999e-010	1.163070e-001	1.163118e-001
2.218749999999999e-010	1.188047e-001	1.188093e-001
2.221249999999999e-010	1.213208e-001	1.213252e-001
2.223749999999999e-010	1.238545e-001	1.238587e-001
2.226249999999999e-010	1.264050e-001	1.264090e-001
2.228749999999999e-010	1.289714e-001	1.289752e-001
2.231249999999999e-010	1.315528e-001	1.315563e-001
2.233749999999999e-010	1.341484e-001	1.341517e-001
2.236249999999999e-010	1.367573e-001	1.367604e-001
2.238749999999999e-010	1.393785e-001	1.393814e-001
2.241249999999999e-010	1.420112e-001	1.420139e-001
2.243749999999999e-010	1.446545e-001	1.446569e-001
2.246249999999999e-010	1.473074e-001	1.473095e-001
2.248749999999999e-010	1.499689e-001	1.499708e-001
2.251249999999999e-010	1.526381e-001	1.526398e-001
2.253749999999999e-010	1.553140e-001	1.553155e-001
2.256249999999999e-010	1.579957e-001	1.579970e-001
2.258749999999999e-010	1.606823e-001	1.606832e-001
2.261249999999999e-010	1.633726e-001	1.633733e-001
2.263749999999999e-010	1.660658e-001	1.660662e-001
2.266249999999999e-010	1.687608e-001	1.687610e-001
2.268749999999999e-010	1.714567e-001	1.714566e-001
2.271249999999999e-010	1.741524e-001	1.741522e-001
2.273749999999999e-010	1.768471e-001	1.768466e-001
2.276249999999999e-010	1.795397e-001	1.795389e-001
2.278749999999999e-010	1.822292e-001	1.822282e-001
2.281249999999999e-010	1.849147e-001	1.849134e-001
2.283749999999999e-010	1.875952e-001	1.875937e-001
2.286249999999999e-010	1.902697e-001	1.902680e-001
2.288749999999999e-010	1.929373e-001	1.929353e-001
2.291249999999999e-010	1.955970e-001	1.955948e-001
2.293749999999999e-010	1.982479e-001	1.982455e-001
2.296249999999999e-010	2.008892e-001	2.008865e-001
2.298749999999999e-010	2.035197e-001	2.035168e-001
2.301249999999999e-010	2.061387e-001	2.061356e-001
2.303749999999999e-010	2.087453e-001	2.087420e-001
2.306249999999999e-010	2.113386e-001	2.113351e-001
2.308749999999999e-010	2.139178e-001	2.139140e-001
2.311249999999999e-010	2.164819e-001	2.164780e-001
2.313749999999999e-010	2.190302e-001	2.190261e-001
2.316249999999999e-010	2.215619e-001	2.215576e-001
2.318749999999999e-010	2.240762e-001	2.240717e-001
2.321249999999999e-010	2.265723e-001	2.265676e-001
2.323749999999999e-010	2.290495e-001	2.290446e-001
2.326249999999999e-010	2.315071e-001	2.315020e-001
2.328749999999999e-010	2.339443e-001	2.339390e-001
2.331249999999999e-010	2.363604e-001	2.363550e-001
2.333749999999999e-010	2.387549e-001	2.387494e-001
2.336250000000000e-010	2.411271e-001	2.411214e-001
2.338750000000000e-010	2.434764e-001	2.434705e-001
2.341250000000000e-010	2.458021e-001	2.457961e-001
2.343750000000000e-010	2.481038e-001	2.480977e-001
2.346250000000001e-010	2.503809e-001	2.503747e-001
2.348750000000001e-010	2.526330e-001	2.526266e-001
2.351250000000001e-010	2.548594e-001	2.548529e-001
2.353750000000001e-010	2.570599e-001	2.570533e-001
2.356250000000002e-010	2.592339e-001	2.592272e-001
2.358750000000002e-010	2.613810e-001	2.613742e-001
2.361250000000002e-010	2.635010e-001	2.634941e-001
2.363750000000002e-010	2.655934e-001	2.655864e-001
2.366250000000003e-010	2.676579e-001	2.676509e-001
2.368750000000003e-010	2.696943e-001	2.696872e-001
2.371250000000003e-010	2.717023e-001	2.716952e-001
2.373750000000003e-010	2.736817e-001	2.736745e-001
2.376250000000004e-010	2.756323e-001	2.756251e-001
2.378750000000004e-010	2.775539e-001	2.775466e-001
2.381250000000004e-010	2.794463e-001	2.794390e-001
2.383750000000004e-010	2.813095e-001	2.813022e-001
2.386250000000005e-010	2.831433e-001	2.831360e-001
2.388750000000005e-010	2.849477e-001	2.849403e-001
2.391250000000005e-010	2.867227e-001	2.867153e-001
2.393750000000005e-010	2.884682e-001	2.884608e-001
2.396250000000006e-010	2.901842e-001	2.901768e-001
2.398750000000006e-010	2.918708e-001	2.918635e-001
2.401250000000006e-010	2.935281e-001	2.935208e-001
2.403750000000006e-010	2.951562e-001	2.951489e-001
2.406250000000007e-010	2.967551e-001	2.967478e-001
2.408750000000007e-010	2.983250e-001	2.983178e-001
2.411250000000007e-010	2.998660e-001	2.998589e-001
2.413750000000007e-010	3.013784e-001	3.013713e-001
2.416250000000008e-010	3.028623e-001	3.028553e-001
2.418750000000008e-010	3.043180e-001	3.043110e-001
2.421250000000008e-010	3.057457e-001	3.057387e-001
2.423750000000008e-010	3.071456e-001	3.071387e-001
2.426250000000009e-010	3.085180e-001	3.085112e-001
2.428750000000009e-010	3.098633e-001	3.098566e-001
2.431250000000009e-010	3.111817e-001	3.111750e-001
2.433750000000009e-010	3.124735e-001	3.124670e-001
2.436250000000010e-010	3.137392e-001	3.137327e-001
2.438750000000010e-010	3.149790e-001	3.149727e-001
2.441250000000010e-010	3.161934e-001	3.161871e-001
2.443750000000010e-010	3.173827e-001	3.173765e-001
2.446250000000011e-010	3.185472e-001	3.185411e-001
2.448750000000011e-010	3.196875e-001	3.196815e-001
2.451250000000011e-010	3.208039e-001	3.207980e-001
2.453750000000011e-010	3.218967e-001	3.218910e-001
2.456250000000012e-010	3.229666e-001	3.229609e-001
2.458750000000012e-010	3.240138e-001	3.240083e-001
2.461250000000012e-010	3.250389e-001	3.250335e-001
2.463750000000012e-010	3.260422e-001	3.260369e-001
2.466250000000013e-010	3.270243e-001	3.270190e-001
2.468750000000013e-010	3.279854e-001	3.279803e-001
2.471250000000013e-010	3.289262e-001	3.289213e-001
2.473750000000013e-010	3.298471e-001	3.298422e-001
2.476250000000014e-010	3.307485e-001	3.307437e-001
2.478750000000014e-010	3.316309e-001	3.316262e-001
2.481250000000014e-010	3.324946e-001	3.324901e-001
2.483750000000014e-010	3.333402e-001	3.333358e-001
2.486250000000015e-010	3.341681e-001	3.341638e-001
2.488750000000015e-010	3.349788e-001	3.349746e-001
2.491250000000015e-010	3.357726e-001	3.357685e-001
2.493750000000015e-010	3.365500e-001	3.365460e-001
2.496250000000016e-010	3.373114e-001	3.373076e-001
2.498750000000016e-010	3.380573e-001	3.380535e-001
2.501250000000016e-010	3.387880e-001	3.387843e-001
2.503750000000016e-010	3.395040e-001	3.395004e-001
2.506250000000017e-010	3.402056e-001	3.402038e-001
2.507500000000000e-010	3.405511e-001	3.405493e-001
2.510000000000000e-010	3.412318e-001	3.412318e-001
2.510249999999997e-010	3.412990e-001	3.412990e-001
2.510749999999990e-010	3.414333e-001	3.414330e-001
2.511749999999977e-010	3.417002e-001	3.416991e-001
2.513749999999950e-010	3.422276e-001	3.422251e-001
2.516249999999950e-010	3.428754e-001	3.428738e-001
2.517500000000000e-010	3.431945e-001	3.431930e-001
2.520000000000000e-010	3.438235e-001	3.438235e-001
2.520250000000000e-010	3.438857e-001	3.438856e-001
2.520750000000000e-010	3.440098e-001	3.440095e-001
2.521750000000000e-010	3.442565e-001	3.442555e-001
2.523750000000000e-010	3.447443e-001	3.447419e-001
2.526250000000001e-010	3.453435e-001	3.453407e-001
2.528750000000001e-010	3.459314e-001	3.459286e-001
2.531250000000001e-010	3.465081e-001	3.465054e-001
2.533750000000001e-010	3.470740e-001	3.470714e-001
2.536250000000002e-010	3.476293e-001	3.476267e-001
2.538750000000002e-010	3.481742e-001	3.481717e-001
2.541250000000002e-010	3.487089e-001	3.487064e-001
2.543750000000002e-010	3.492336e-001	3.492312e-001
2.546250000000003e-010	3.497486e-001	3.497462e-001
2.548750000000003e-010	3.502539e-001	3.502515e-001
2.551250000000003e-010	3.507497e-001	3.507474e-001
2.553750000000003e-010	3.512362e-001	3.512339e-001
2.556250000000004e-010	3.517135e-001	3.517113e-001
2.558750000000004e-010	3.521818e-001	3.521795e-001
2.561250000000004e-010	3.526410e-001	3.526388e-001
2.563750000000004e-010	3.530913e-001	3.530891e-001
2.566250000000005e-010	3.535328e-001	3.535306e-001
2.568750000000005e-010	3.539655e-001	3.539633e-001
2.571250000000005e-010	3.543894e-001	3.543873e-001
2.573750000000005e-010	3.548047e-001	3.548025e-001
2.576250000000006e-010	3.552113e-001	3.552091e-001
2.578750000000006e-010	3.556092e-001	3.556070e-001
2.581250000000006e-010	3.559984e-001	3.559962e-001
2.583750000000006e-010	3.563789e-001	3.563767e-001
2.586250000000006e-010	3.567507e-001	3.567486e-001
2.588750000000007e-010	3.571138e-001	3.571116e-001
2.591250000000007e-010	3.574680e-001	3.574658e-001
2.593750000000007e-010	3.578134e-001	3.578112e-001
2.596250000000007e-010	3.581499e-001	3.581477e-001
2.598750000000008e-010	3.584775e-001	3.584752e-001
2.601250000000008e-010	3.587959e-001	3.587936e-001
2.603750000000008e-010	3.591052e-001	3.591029e-001
2.606250000000008e-010	3.594053e-001	3.594030e-001
2.608750000000009e-010	3.596960e-001	3.596937e-001
2.611250000000009e-010	3.599773e-001	3.599750e-001
2.613750000000009e-010	3.602491e-001	3.602467e-001
2.616250000000009e-010	3.605112e-001	3.605088e-001
2.618750000000010e-010	3.607636e-001	3.607611e-001
2.621250000000010e-010	3.610061e-001	3.610036e-001
2.623750000000010e-010	3.612387e-001	3.612362e-001
2.626250000000010e-010	3.614611e-001	3.614586e-001
2.628750000000011e-010	3.616734e-001	3.616708e-001
2.631250000000011e-010	3.618753e-001	3.618727e-001
2.633750000000011e-010	3.620668e-001	3.620642e-001
2.636250000000011e-010	3.622478e-001	3.622451e-001
2.638750000000012e-010	3.624181e-001	3.624155e-001
2.641250000000012e-010	3.625777e-001	3.625750e-001
2.643750000000012e-010	3.627265e-001	3.627238e-001
2.646250000000012e-010	3.628643e-001	3.628615e-001
2.648750000000013e-010	3.629911e-001	3.629883e-001
2.651250000000013e-010	3.631068e-001	3.631040e-001
2.653750000000013e-010	3.632113e-001	3.632085e-001
2.656250000000013e-010	3.633046e-001	3.633017e-001
2.658750000000014e-010	3.633865e-001	3.633837e-001
2.661250000000014e-010	3.634571e-001	3.634542e-001
2.663750000000014e-010	3.635162e-001	3.635134e-001
2.666250000000014e-010	3.635640e-001	3.635611e-001
2.668750000000015e-010	3.636003e-001	3.635974e-001
2.671250000000015e-010	3.636251e-001	3.636222e-001
2.673750000000015e-010	3.636384e-001	3.636355e-001
2.676250000000015e-010	3.636403e-001	3.636374e-001
2.678750000000016e-010	3.636307e-001	3.636279e-001
2.681250000000016e-010	3.636097e-001	3.636068e-001
2.683750000000016e-010	3.635773e-001	3.635745e-001
2.686250000000016e-010	3.635336e-001	3.635308e-001
2.688750000000017e-010	3.634787e-001	3.634759e-001
2.691250000000017e-010	3.634126e-001	3.634098e-001
2.693750000000017e-010	3.633354e-001	3.633327e-001
2.696250000000017e-010	3.632473e-001	3.632446e-001
2.698750000000018e-010	3.631483e-001	3.631456e-001
2.701250000000018e-010	3.630386e-001	3.630360e-001
2.703750000000018e-010	3.629184e-001	3.629158e-001
2.706250000000018e-010	3.627878e-001	3.627852e-001
2.708750000000019e-010	3.626470e-001	3.626445e-001
2.711250000000019e-010	3.624961e-001	3.624937e-001
2.713750000000019e-010	3.623355e-001	3.623331e-001
2.716250000000019e-010	3.621652e-001	3.621629e-001
2.718750000000020e-010	3.619856e-001	3.619833e-001
2.721250000000020e-010	3.617968e-001	3.617946e-001
2.723750000000020e-010	3.615991e-001	3.615970e-001
2.726250000000020e-010	3.613929e-001	3.613908e-001
2.728750000000021e-010	3.611783e-001	3.611763e-001
2.731250000000021e-010	3.609557e-001	3.609538e-001
2.733750000000021e-010	3.607254e-001	3.607236e-001
2.736250000000021e-010	3.604877e-001	3.604859e-001
2.738750000000022e-010	3.602429e-001	3.602412e-001
2.741250000000022e-010	3.599913e-001	3.599897e-001
2.743750000000022e-010	3.597333e-001	3.597319e-001
2.746250000000022e-010	3.594694e-001	3.594679e-001
2.748750000000023e-010	3.591997e-001	3.591984e-001
2.751250000000023e-010	3.589247e-001	3.589235e-001
2.753750000000023e-010	3.586448e-001	3.586437e-001
2.756250000000023e-010	3.583604e-001	3.583594e-001
2.758750000000024e-010	3.580719e-001	3.580709e-001
2.761250000000024e-010	3.577796e-001	3.577788e-001
2.763750000000024e-010	3.574840e-001	3.574833e-001
2.766250000000024e-010	3.571855e-001	3.571849e-001
2.768750000000025e-010	3.568845e-001	3.568840e-001
2.771250000000025e-010	3.565815e-001	3.565811e-001
2.773750000000025e-010	3.562768e-001	3.562765e-001
2.776250000000025e-010	3.559709e-001	3.559707e-001
2.778750000000026e-010	3.556642e-001	3.556641e-001
2.781250000000026e-010	3.553571e-001	3.553572e-001
2.783750000000026e-010	3.550501e-001	3.550503e-001
2.786250000000026e-010	3.547436e-001	3.547439e-001
2.788750000000027e-010	3.544381e-001	3.544384e-001
2.791250000000027e-010	3.541338e-001	3.541343e-001
2.793750000000027e-010	3.538314e-001	3.538319e-001
2.796250000000027e-010	3.535311e-001	3.535317e-001
2.798750000000028e-010	3.532334e-001	3.532341e-001
2.801250000000028e-010	3.529387e-001	3.529395e-001
2.803750000000028e-010	3.526473e-001	3.526483e-001
2.806250000000028e-010	3.523598e-001	3.523609e-001
2.808750000000029e-010	3.520765e-001	3.520776e-001
2.811250000000029e-010	3.517977e-001	3.517990e-001
2.813750000000029e-010	3.515238e-001	3.515252e-001
2.816250000000029e-010	3.512552e-001	3.512567e-001
2.818750000000030e-010	3.509923e-001	3.509938e-001
2.821250000000030e-010	3.507353e-001	3.507369e-001
2.823750000000030e-010	3.504846e-001	3.504862e-001
2.826250000000030e-010	3.502405e-001	3.502422e-001
2.828750000000031e-010	3.500033e-001	3.500051e-001
2.831250000000031e-010	3.497733e-001	3.497751e-001
2.833750000000031e-010	3.495507e-001	3.495526e-001
2.836250000000031e-010	3.493358e-001	3.493378e-001
2.838750000000032e-010	3.491289e-001	3.491310e-001
2.841250000000032e-010	3.489302e-001	3.489323e-001
2.843750000000032e-010	3.487399e-001	3.487420e-001
2.846250000000032e-010	3.485581e-001	3.485603e-001
2.848750000000033e-010	3.483850e-001	3.483873e-001
2.851250000000033e-010	3.482209e-001	3.482232e-001
2.853750000000033e-010	3.480658e-001	3.480681e-001
2.856250000000033e-010	3.479199e-001	3.479222e-001
2.858750000000034e-010	3.477832e-001	3.477855e-001
2.861250000000034e-010	3.476558e-001	3.476582e-001
2.863750000000034e-010	3.475378e-001	3.475402e-001
2.866250000000034e-010	3.474293e-001	3.474317e-001
2.868750000000035e-010	3.473302e-001	3.473325e-001
2.871250000000035e-010	3.472405e-001	3.472429e-001
2.873750000000035e-010	3.471603e-001	3.471626e-001
2.876250000000035e-010	3.470894e-001	3.470917e-001
2.878750000000036e-010	3.470278e-001	3.470302e-001
2.881250000000036e-010	3.469755e-001	3.469778e-001
2.883750000000036e-010	3.469323e-001	3.469345e-001
2.886250000000036e-010	3.468980e-001	3.469002e-001
2.888750000000037e-010	3.468726e-001	3.468748e-001
2.891250000000037e-010	3.468558e-001	3.468580e-001
2.893750000000037e-010	3.468476e-001	3.468497e-001
2.896250000000037e-010	3.468476e-001	3.468496e-001
2.898750000000038e-010	3.468556e-001	3.468575e-001
2.901250000000038e-010	3.468713e-001	3.468732e-001
2.903750000000038e-010	3.468946e-001	3.468964e-001
2.906250000000038e-010	3.469251e-001	3.469268e-001
2.908750000000039e-010	3.469624e-001	3.469641e-001
2.911250000000039e-010	3.470063e-001	3.470078e-001
2.913750000000039e-010	3.470564e-001	3.470578e-001
2.916250000000039e-010	3.471123e-001	3.471136e-001
2.918750000000040e-010	3.471736e-001	3.471749e-001
2.921250000000040e-010	3.472399e-001	3.472411e-001
2.923750000000040e-010	3.473108e-001	3.473119e-001
2.926250000000040e-010	3.473859e-001	3.473868e-001
2.928750000000041e-010	3.474646e-001	3.474654e-001
2.931250000000041e-010	3.475465e-001	3.475472e-001
2.933750000000041e-010	3.476311e-001	3.476317e-001
2.936250000000041e-010	3.477179e-001	3.477183e-001
2.938750000000042e-010	3.478063e-001	3.478066e-001
2.941250000000042e-010	3.478959e-001	3.478960e-001
2.943750000000042e-010	3.479860e-001	3.479860e-001
2.946250000000042e-010	3.480761e-001	3.480760e-001
2.948750000000043e-010	3.481657e-001	3.481654e-001
2.951250000000043e-010	3.482540e-001	3.482535e-001
2.953750000000043e-010	3.483406e-001	3.483400e-001
2.956250000000043e-010	3.484247e-001	3.484240e-001
2.958750000000044e-010	3.485059e-001	3.485050e-001
2.961250000000044e-010	3.485834e-001	3.485823e-001
2.963750000000044e-010	3.486566e-001	3.486553e-001
2.966250000000044e-010	3.487248e-001	3.487234e-001
2.968750000000045e-010	3.487875e-001	3.487859e-001
2.971250000000045e-010	3.488439e-001	3.488422e-001
2.973750000000045e-010	3.488934e-001	3.488915e-001
2.976250000000045e-010	3.489353e-001	3.489332e-001
2.978750000000046e-010	3.489689e-001	3.489667e-001
2.981250000000046e-010	3.489936e-001	3.489912e-001
2.983750000000046e-010	3.490086e-001	3.490061e-001
2.986250000000046e-010	3.490134e-001	3.490107e-001
2.988750000000047e-010	3.490072e-001	3.490043e-001
2.991250000000047e-010	3.489893e-001	3.489862e-001
2.993750000000047e-010	3.489591e-001	3.489558e-001
2.996250000000047e-010	3.489158e-001	3.489141e-001
2.997500000000000e-010	3.488892e-001	3.488874e-001
3.000000000000000e-010	3.488251e-001	3.488251e-001
3.000249999999991e-010	3.488179e-001	3.488178e-001
3.000749999999972e-010	3.488030e-001	3.488027e-001
3.001749999999934e-010	3.487716e-001	3.487704e-001
3.003749999999858e-010	3.487013e-001	3.426459e-001
3.006249999999858e-010	3.485993e-001	3.259014e-001
3.007500000000000e-010	3.485422e-001	3.213051e-001
3.010000000000000e-010	3.484154e-001	3.211804e-001
3.010250000000000e-010	3.484017e-001	3.211666e-001
3.010750000000000e-010	3.483739e-001	3.211386e-001
3.011750000000000e-010	3.483163e-001	3.210799e-001
3.013750000000000e-010	3.481925e-001	3.209538e-001
3.016250000000000e-010	3.480212e-001	3.207815e-001
3.018750000000001e-010	3.478311e-001	3.205912e-001
3.021250000000001e-010	3.476214e-001	3.203814e-001
3.023750000000001e-010	3.473916e-001	3.201514e-001
3.026250000000001e-010	3.471411e-001	3.199008e-001
3.028750000000002e-010	3.468694e-001	3.196290e-001
3.031250000000002e-010	3.465758e-001	3.193352e-001
3.033750000000002e-010	3.462598e-001	3.190190e-001
3.036250000000002e-010	3.459208e-001	3.186800e-001
3.038750000000003e-010	3.455584e-001	3.183174e-001
3.041250000000003e-010	3.451720e-001	3.179309e-001
3.043750000000003e-010	3.447611e-001	3.175199e-001
3.046250000000003e-010	3.443253e-001	3.170839e-001
3.048750000000004e-010	3.438640e-001	3.166226e-001
3.051250000000004e-010	3.433769e-001	3.161353e-001
3.053750000000004e-010	3.428635e-001	3.156219e-001
3.056250000000004e-010	3.423235e-001	3.150817e-001
3.058750000000005e-010	3.417563e-001	3.145144e-001
3.061250000000005e-010	3.411617e-001	3.139198e-001
3.063750000000005e-010	3.405393e-001	3.132973e-001
3.066250000000005e-010	3.398888e-001	3.126467e-001
3.068750000000006e-010	3.392099e-001	3.119677e-001
3.071250000000006e-010	3.385022e-001	3.112600e-001
3.073750000000006e-010	3.377656e-001	3.105233e-001
3.076250000000006e-010	3.369997e-001	3.097574e-001
3.078750000000007e-010	3.362045e-001	3.089620e-001
3.081250000000007e-010	3.353796e-001	3.081371e-001
3.083750000000007e-010	3.345249e-001	3.072824e-001
3.086250000000007e-010	3.336402e-001	3.063977e-001
3.088750000000008e-010	3.327255e-001	3.054830e-001
3.091250000000008e-010	3.317806e-001	3.045380e-001
3.093750000000008e-010	3.308054e-001	3.035628e-001
3.096250000000008e-010	3.297999e-001	3.025573e-001
3.098750000000009e-010	3.287641e-001	3.015215e-001
3.101250000000009e-010	3.276979e-001	3.004553e-001
3.103750000000009e-010	3.266014e-001	2.993588e-001
3.106250000000009e-010	3.254746e-001	2.982320e-001
3.108750000000010e-010	3.243175e-001	2.970750e-001
3.111250000000010e-010	3.231303e-001	2.958878e-001
3.113750000000010e-010	3.219131e-001	2.946706e-001
3.116250000000010e-010	3.206660e-001	2.934236e-001
3.118750000000011e-010	3.193892e-001	2.921468e-001
3.121250000000011e-010	3.180828e-001	2.908404e-001
3.123750000000011e-010	3.167471e-001	2.895048e-001
3.126250000000011e-010	3.153823e-001	2.881401e-001
3.128750000000012e-010	3.139886e-001	2.867464e-001
3.131250000000012e-010	3.125664e-001	2.853243e-001
3.133750000000012e-010	3.111159e-001	2.838739e-001
3.136250000000012e-010	3.096374e-001	2.823955e-001
3.138750000000013e-010	3.081314e-001	2.808896e-001
3.141250000000013e-010	3.065981e-001	2.793564e-001
3.143750000000013e-010	3.050380e-001	2.777964e-001
3.146250000000013e-010	3.034515e-001	2.762100e-001
3.148750000000014e-010	3.018389e-001	2.745976e-001
3.151250000000014e-010	3.002008e-001	2.729596e-001
3.153750000000014e-010	2.985377e-001	2.712965e-001
3.156250000000014e-010	2.968499e-001	2.696089e-001
3.158750000000015e-010	2.951381e-001	2.678972e-001
3.161250000000015e-010	2.934026e-001	2.661619e-001
3.163750000000015e-010	2.916442e-001	2.644036e-001
3.166250000000015e-010	2.898633e-001	2.626228e-001
3.168750000000016e-010	2.880605e-001	2.608202e-001
3.171250000000016e-010	2.862365e-001	2.589963e-001
3.173750000000016e-010	2.843918e-001	2.571518e-001
3.176250000000016e-010	2.825270e-001	2.552871e-001
3.178750000000017e-010	2.806428e-001	2.534031e-001
3.181250000000017e-010	2.787398e-001	2.515003e-001
3.183750000000017e-010	2.768187e-001	2.495794e-001
3.186250000000017e-010	2.748802e-001	2.476410e-001
3.188750000000018e-010	2.729249e-001	2.456859e-001
3.191250000000018e-010	2.709536e-001	2.437148e-001
3.193750000000018e-010	2.689669e-001	2.417283e-001
3.196250000000018e-010	2.669656e-001	2.397271e-001
3.198750000000019e-010	2.649504e-001	2.377121e-001
3.201250000000019e-010	2.629220e-001	2.356838e-001
3.203750000000019e-010	2.608811e-001	2.336431e-001
3.206250000000019e-010	2.588285e-001	2.315907e-001
3.208750000000020e-010	2.567649e-001	2.295274e-001
3.211250000000020e-010	2.546912e-001	2.274538e-001
3.213750000000020e-010	2.526079e-001	2.253707e-001
3.216250000000020e-010	2.505159e-001	2.232790e-001
3.218750000000021e-010	2.484160e-001	2.211792e-001
3.221250000000021e-010	2.463089e-001	2.190723e-001
3.223750000000021e-010	2.441954e-001	2.169590e-001
3.226250000000021e-010	2.420761e-001	2.148399e-001
3.228750000000022e-010	2.399520e-001	2.127160e-001
3.231250000000022e-010	2.378237e-001	2.105878e-001
3.233750000000022e-010	2.356919e-001	2.084562e-001
3.236250000000022e-010	2.335575e-001	2.063220e-001
3.238750000000023e-010	2.314211e-001	2.041858e-001
3.241250000000023e-010	2.292835e-001	2.020484e-001
3.243750000000023e-010	2.271455e-001	1.999106e-001
3.246250000000023e-010	2.250077e-001	1.977729e-001
3.248750000000024e-010	2.228709e-001	1.956363e-001
3.251250000000024e-010	2.207357e-001	1.935013e-001
3.253750000000024e-010	2.186029e-001	1.913687e-001
3.256250000000024e-010	2.164731e-001	1.892391e-001
3.258750000000025e-010	2.143471e-001	1.871132e-001
3.261250000000025e-010	2.122255e-001	1.849917e-001
3.263750000000025e-010	2.101089e-001	1.828753e-001
3.266250000000025e-010	2.079980e-001	1.807646e-001
3.268750000000026e-010	2.058934e-001	1.786602e-001
3.271250000000026e-010	2.037958e-001	1.765627e-001
3.273750000000026e-010	2.017056e-001	1.744727e-001
3.276250000000026e-010	1.996236e-001	1.723908e-001
3.278750000000027e-010	1.975503e-001	1.703176e-001
3.281250000000027e-010	1.954862e-001	1.682536e-001
3.283750000000027e-010	1.934319e-001	1.661994e-001
3.286250000000027e-010	1.913878e-001	1.641555e-001
3.288750000000028e-010	1.893546e-001	1.621224e-001
3.291250000000028e-010	1.873326e-001	1.601005e-001
3.293750000000028e-010	1.853224e-001	1.580904e-001
3.296250000000028e-010	1.833244e-001	1.560925e-001
3.298750000000029e-010	1.813390e-001	1.541073e-001
3.301250000000029e-010	1.793666e-001	1.521350e-001
3.303750000000029e-010	1.774077e-001	1.501762e-001
3.306250000000029e-010	1.754626e-001	1.482312e-001
3.308750000000030e-010	1.735317e-001	1.463003e-001
3.311250000000030e-010	1.716153e-001	1.443840e-001
3.313750000000030e-010	1.697137e-001	1.424824e-001
3.316250000000030e-010	1.678271e-001	1.405960e-001
3.318750000000031e-010	1.659560e-001	1.387249e-001
3.321250000000031e-010	1.641006e-001	1.368695e-001
3.323750000000031e-010	1.622610e-001	1.350300e-001
3.326250000000031e-010	1.604375e-001	1.332065e-001
3.328750000000032e-010	1.586303e-001	1.313994e-001
3.331250000000032e-010	1.568395e-001	1.296087e-001
3.333750000000032e-010	1.550654e-001	1.278346e-001
3.336250000000032e-010	1.533081e-001	1.260773e-001
3.338750000000033e-010	1.515676e-001	1.243369e-001
3.341250000000033e-010	1.498442e-001	1.226134e-001
3.343750000000033e-010	1.481377e-001	1.209070e-001
3.346250000000033e-010	1.464485e-001	1.192178e-001
3.348750000000034e-010	1.447764e-001	1.175457e-001
3.351250000000034e-010	1.431215e-001	1.158908e-001
3.353750000000034e-010	1.414838e-001	1.142531e-001
3.356250000000034e-010	1.398633e-001	1.126326e-001
3.358750000000035e-010	1.382600e-001	1.110293e-001
3.361250000000035e-010	1.366738e-001	1.094431e-001
3.363750000000035e-010	1.351047e-001	1.078740e-001
3.366250000000035e-010	1.335527e-001	1.063219e-001
3.368750000000036e-010	1.320175e-001	1.047867e-001
3.371250000000036e-010	1.304992e-001	1.032683e-001
3.373750000000036e-010	1.289975e-001	1.017667e-001
3.376250000000036e-010	1.275124e-001	1.002815e-001
