time	V(ctle_out)	V(n_3p)
7.356616210936819e-010	3.916986e-003	-1.433169e-003
7.357836914061818e-010	3.861943e-003	-1.387224e-003
7.359057617186818e-010	3.807660e-003	-1.340338e-003
7.360278320311817e-010	3.754136e-003	-1.292526e-003
7.361499023436817e-010	3.701371e-003	-1.243806e-003
7.362719726561817e-010	3.649368e-003	-1.194192e-003
7.363940429686816e-010	3.598131e-003	-1.143703e-003
7.365161132811816e-010	3.547658e-003	-1.092354e-003
7.366381835936815e-010	3.497948e-003	-1.040162e-003
7.367602539061815e-010	3.449005e-003	-9.871431e-004
7.368823242186814e-010	3.400831e-003	-9.333141e-004
7.370043945311814e-010	3.353424e-003	-8.786915e-004
7.371264648436814e-010	3.306784e-003	-8.232917e-004
7.372485351561813e-010	3.260912e-003	-7.671312e-004
7.373706054686813e-010	3.215809e-003	-7.102266e-004
7.374926757811812e-010	3.171476e-003	-6.525943e-004
7.376147460936812e-010	3.127910e-003	-5.942509e-004
7.377368164061812e-010	3.085112e-003	-5.352126e-004
7.378588867186811e-010	3.043083e-003	-4.754960e-004
7.379809570311811e-010	3.001822e-003	-4.151174e-004
7.381030273436810e-010	2.961327e-003	-3.540932e-004
7.383471679686809e-010	2.882636e-003	-2.301732e-004
7.385913085936809e-010	2.807005e-003	-1.038658e-004
7.388354492186808e-010	2.734425e-003	2.469980e-005
7.390795898436807e-010	2.664884e-003	1.553954e-004
7.394458007811806e-010	2.566242e-003	3.551549e-004
7.398120117186804e-010	2.474372e-003	5.589970e-004
7.400561523436803e-010	2.416857e-003	6.969534e-004
7.403002929686803e-010	2.362312e-003	8.364167e-004
7.404223632811802e-010	2.336144e-003	9.066758e-004
7.405444335936802e-010	2.310708e-003	9.772665e-004
7.406665039061801e-010	2.286003e-003	1.048174e-003
7.407885742186801e-010	2.262027e-003	1.119384e-003
7.409106445311800e-010	2.238779e-003	1.190882e-003
7.410327148436800e-010	2.216252e-003	1.262653e-003
7.411547851561800e-010	2.194441e-003	1.334682e-003
7.412768554686799e-010	2.173344e-003	1.406957e-003
7.413989257811799e-010	2.152958e-003	1.479462e-003
7.415209960936798e-010	2.133284e-003	1.552183e-003
7.416430664061798e-010	2.114319e-003	1.625107e-003
7.417651367186797e-010	2.096060e-003	1.698220e-003
7.418872070311797e-010	2.078497e-003	1.771508e-003
7.420092773436797e-010	2.061626e-003	1.844958e-003
7.421313476561796e-010	2.045442e-003	1.918557e-003
7.422534179686796e-010	2.029942e-003	1.992290e-003
7.423754882811795e-010	2.015124e-003	2.066146e-003
7.424975585936795e-010	2.000986e-003	2.140111e-003
7.426196289061795e-010	1.987525e-003	2.214172e-003
7.427416992186794e-010	1.974738e-003	2.288317e-003
7.428637695311794e-010	1.962621e-003	2.362532e-003
7.429858398436793e-010	1.951168e-003	2.436807e-003
7.431079101561793e-010	1.940376e-003	2.511127e-003
7.432299804686792e-010	1.930239e-003	2.585482e-003
7.434741210936792e-010	1.911915e-003	2.734245e-003
7.437182617186791e-010	1.896154e-003	2.883003e-003
7.439624023436790e-010	1.882911e-003	3.031662e-003
7.442065429686789e-010	1.872128e-003	3.180133e-003
7.444506835936788e-010	1.863778e-003	3.328329e-003
7.446948242186787e-010	1.857828e-003	3.476162e-003
7.448168945311787e-010	1.855741e-003	3.549918e-003
7.449389648436786e-010	1.854237e-003	3.623551e-003
7.450610351561786e-010	1.853313e-003	3.697054e-003
7.451831054686786e-010	1.852960e-003	3.770415e-003
7.453051757811785e-010	1.853175e-003	3.843624e-003
7.454272460936785e-010	1.853949e-003	3.916673e-003
7.455493164061784e-010	1.855278e-003	3.989552e-003
7.456713867186784e-010	1.857155e-003	4.062251e-003
7.457934570311783e-010	1.859573e-003	4.134761e-003
7.459155273436783e-010	1.862526e-003	4.207073e-003
7.460375976561783e-010	1.866022e-003	4.279178e-003
7.461596679686782e-010	1.870071e-003	4.351067e-003
7.462817382811782e-010	1.874662e-003	4.422732e-003
7.464038085936781e-010	1.879783e-003	4.494163e-003
7.465258789061781e-010	1.885426e-003	4.565354e-003
7.466479492186780e-010	1.891583e-003	4.636294e-003
7.467700195311780e-010	1.898244e-003	4.706976e-003
7.468920898436780e-010	1.905401e-003	4.777391e-003
7.470141601561779e-010	1.913046e-003	4.847534e-003
7.471362304686779e-010	1.921172e-003	4.917393e-003
7.472583007811778e-010	1.929773e-003	4.986964e-003
7.475024414061777e-010	1.948372e-003	5.125205e-003
7.477465820311777e-010	1.968842e-003	5.262199e-003
7.479907226561776e-010	1.991186e-003	5.397887e-003
7.483569335936775e-010	2.028048e-003	5.598851e-003
7.487231445311773e-010	2.068693e-003	5.796570e-003
7.490893554686772e-010	2.112924e-003	5.990873e-003
7.492114257811772e-010	2.128470e-003	6.054853e-003
7.493334960936771e-010	2.144416e-003	6.118429e-003
7.494555664061771e-010	2.160751e-003	6.181594e-003
7.495776367186770e-010	2.177469e-003	6.244345e-003
7.496997070311770e-010	2.194557e-003	6.306674e-003
7.499438476561769e-010	2.229799e-003	6.430046e-003
7.501879882811768e-010	2.266400e-003	6.551666e-003
7.505541992186767e-010	2.323774e-003	6.730718e-003
7.506937081472481e-010	2.346467e-003	6.797855e-003
7.508332170758194e-010	2.369545e-003	6.864360e-003
7.509727260043908e-010	2.393009e-003	6.930233e-003
7.511122349329622e-010	2.416858e-003	6.995473e-003
7.512517438615336e-010	2.441093e-003	7.060081e-003
7.513912527901049e-010	2.465713e-003	7.124057e-003
7.515307617186763e-010	2.490719e-003	7.187400e-003
7.516528320311763e-010	2.512844e-003	7.242271e-003
7.518969726561762e-010	2.557905e-003	7.350484e-003
7.522631835936761e-010	2.627521e-003	7.508914e-003
7.526293945311760e-010	2.699323e-003	7.662569e-003
7.528560965401044e-010	2.744806e-003	7.755311e-003
7.530827985490330e-010	2.790942e-003	7.846081e-003
7.533095005579615e-010	2.837732e-003	7.934879e-003
7.535362025668899e-010	2.885174e-003	8.021704e-003
7.537629045758184e-010	2.933269e-003	8.106557e-003
7.539896065847469e-010	2.982017e-003	8.189438e-003
7.542163085936754e-010	3.031419e-003	8.270347e-003
7.545825195311753e-010	3.112013e-003	8.396557e-003
7.547045898436752e-010	3.139185e-003	8.437408e-003
7.549487304686752e-010	3.193947e-003	8.517258e-003
7.551928710936751e-010	3.249195e-003	8.594610e-003
7.553149414061750e-010	3.276966e-003	8.632339e-003
7.554370117186750e-010	3.304823e-003	8.669429e-003
7.555590820311749e-010	3.332757e-003	8.705880e-003
7.556811523436749e-010	3.360761e-003	8.741683e-003
7.558032226561749e-010	3.388845e-003	8.776837e-003
7.559252929686748e-010	3.417031e-003	8.811336e-003
7.560473632811748e-010	3.445312e-003	8.845177e-003
7.562915039061747e-010	3.502118e-003	8.910866e-003
7.565356445311746e-010	3.559172e-003	8.973869e-003
7.569018554686745e-010	3.644994e-003	9.063260e-003
7.572680664061743e-010	3.731070e-003	9.146411e-003
7.575122070311743e-010	3.788613e-003	9.198319e-003
7.577563476561742e-010	3.846189e-003	9.247364e-003
7.578784179686741e-010	3.874954e-003	9.270802e-003
7.580004882811741e-010	3.903691e-003	9.293512e-003
7.581225585936740e-010	3.932391e-003	9.315486e-003
7.582446289061740e-010	3.961063e-003	9.336723e-003
7.583666992186740e-010	3.989725e-003	9.357218e-003
7.584887695311739e-010	4.018374e-003	9.376964e-003
7.586108398436739e-010	4.047000e-003	9.395958e-003
7.587329101561738e-010	4.075597e-003	9.414196e-003
7.589770507811738e-010	4.132648e-003	9.448383e-003
7.590991210936737e-010	4.161071e-003	9.464323e-003
7.593432617186736e-010	4.217665e-003	9.493872e-003
7.597094726561735e-010	4.301996e-003	9.532297e-003
7.600756835936734e-010	4.385668e-003	9.563534e-003
7.601977539061733e-010	4.413359e-003	9.572326e-003
7.603198242186733e-010	4.440926e-003	9.580300e-003
7.605639648436732e-010	4.495649e-003	9.593776e-003
7.606860351561732e-010	4.522808e-003	9.599269e-003
7.608081054686731e-010	4.549857e-003	9.603925e-003
7.609301757811731e-010	4.576792e-003	9.607740e-003
7.611743164061730e-010	4.630288e-003	9.612825e-003
7.615405273436729e-010	4.709406e-003	9.614024e-003
7.616625976561728e-010	4.735422e-003	9.612691e-003
7.617846679686728e-010	4.761258e-003	9.610482e-003
7.620288085936727e-010	4.812440e-003	9.603426e-003
7.623950195311726e-010	4.887913e-003	9.586168e-003
7.627612304686724e-010	4.961530e-003	9.560795e-003
7.631274414061723e-010	5.033162e-003	9.527186e-003
7.634936523436722e-010	5.102852e-003	9.485224e-003
7.638598632811721e-010	5.170282e-003	9.434796e-003
7.639819335936720e-010	5.192215e-003	9.416087e-003
7.641040039061720e-010	5.213895e-003	9.396420e-003
7.642260742186719e-010	5.235325e-003	9.375793e-003
7.643481445311719e-010	5.256496e-003	9.354201e-003
7.644702148436718e-010	5.277403e-003	9.331641e-003
7.645922851561718e-010	5.298032e-003	9.308109e-003
7.647143554686718e-010	5.318363e-003	9.283601e-003
7.648364257811717e-010	5.338382e-003	9.258115e-003
7.649584960936717e-010	5.358080e-003	9.231646e-003
7.652026367186716e-010	5.396551e-003	9.175746e-003
7.655688476561715e-010	5.452025e-003	9.084444e-003
7.659001813615285e-010	5.499881e-003	8.994176e-003
7.662315150668855e-010	5.545016e-003	8.896363e-003
7.665628487722426e-010	5.587429e-003	8.791007e-003
7.668941824775995e-010	5.627120e-003	8.678106e-003
7.672255161829566e-010	5.664090e-003	8.557661e-003
7.675568498883136e-010	5.698339e-003	8.429673e-003
7.678881835936706e-010	5.729865e-003	8.294140e-003
7.682020786829563e-010	5.756851e-003	8.158587e-003
7.685159737722419e-010	5.780854e-003	8.016174e-003
7.688298688615275e-010	5.801872e-003	7.866902e-003
7.691437639508130e-010	5.819907e-003	7.710771e-003
7.694576590400986e-010	5.834959e-003	7.547780e-003
7.697715541293843e-010	5.847027e-003	7.377930e-003
7.700854492186699e-010	5.856111e-003	7.201220e-003
7.702075195311698e-010	5.858688e-003	7.130677e-003
7.704690987722412e-010	5.862695e-003	6.975984e-003
7.707306780133125e-010	5.864322e-003	6.816690e-003
7.709922572543838e-010	5.863568e-003	6.652796e-003
7.712538364954552e-010	5.860433e-003	6.484301e-003
7.715154157365266e-010	5.854918e-003	6.311206e-003
7.717769949775978e-010	5.847023e-003	6.133510e-003
7.720385742186692e-010	5.836748e-003	5.951214e-003
7.724047851561691e-010	5.818085e-003	5.688650e-003
7.727709960936689e-010	5.794410e-003	5.417491e-003
7.730151367186689e-010	5.775840e-003	5.232020e-003
7.732592773436688e-010	5.755036e-003	5.042849e-003
7.733813476561687e-010	5.743770e-003	4.946893e-003
7.735034179686687e-010	5.731920e-003	4.850031e-003
7.736254882811686e-010	5.719492e-003	4.752272e-003
7.737475585936686e-010	5.706492e-003	4.653622e-003
7.738696289061686e-010	5.692921e-003	4.554091e-003
7.739916992186685e-010	5.678776e-003	4.453683e-003
7.741137695311685e-010	5.664048e-003	4.352409e-003
7.742358398436684e-010	5.648725e-003	4.250276e-003
7.743579101561684e-010	5.632802e-003	4.147292e-003
7.744799804686684e-010	5.616288e-003	4.043465e-003
7.747241210936683e-010	5.581501e-003	3.833322e-003
7.749682617186682e-010	5.544359e-003	3.619916e-003
7.752124023436681e-010	5.504810e-003	3.403322e-003
7.753344726561681e-010	5.484133e-003	3.293854e-003
7.754565429686680e-010	5.462858e-003	3.183619e-003
7.755786132811680e-010	5.440985e-003	3.072627e-003
7.757006835936679e-010	5.418507e-003	2.960888e-003
7.759448242186678e-010	5.371718e-003	2.735210e-003
7.763110351561677e-010	5.296984e-003	2.391363e-003
7.766772460936676e-010	5.216761e-003	2.041388e-003
7.769213867186675e-010	5.160220e-003	1.804824e-003
7.772875976561674e-010	5.070836e-003	1.445350e-003
7.775317382811673e-010	5.008175e-003	1.202764e-003
7.778979492186672e-010	4.909618e-003	8.347384e-004
7.781072126115243e-010	4.850820e-003	6.221446e-004
7.783164760043813e-010	4.790244e-003	4.082812e-004
7.785257393972384e-010	4.727891e-003	1.931482e-004
7.787350027900954e-010	4.663760e-003	-2.325432e-005
7.789442661829525e-010	4.597852e-003	-2.409265e-004
7.791535295758095e-010	4.530166e-003	-4.598682e-004
7.793627929686666e-010	4.460703e-003	-6.800795e-004
7.797290039061665e-010	4.334948e-003	-1.067506e-003
7.800952148436664e-010	4.203864e-003	-1.457602e-003
7.804614257811663e-010	4.067501e-003	-1.849941e-003
7.808276367186661e-010	3.925914e-003	-2.244087e-003
7.810717773436661e-010	3.828682e-003	-2.507637e-003
7.813159179686660e-010	3.729196e-003	-2.771661e-003
7.816821289061658e-010	3.575770e-003	-3.168292e-003
7.819785853793800e-010	3.447740e-003	-3.490243e-003
7.822750418525942e-010	3.316710e-003	-3.811528e-003
7.825714983258083e-010	3.182680e-003	-4.132146e-003
7.828679547990226e-010	3.045649e-003	-4.452097e-003
7.831644112722368e-010	2.905619e-003	-4.771382e-003
7.834608677454510e-010	2.762588e-003	-5.090000e-003
7.837573242186651e-010	2.616557e-003	-5.407952e-003
7.838793945311651e-010	2.555700e-003	-5.538180e-003
7.840014648436650e-010	2.494334e-003	-5.668129e-003
7.841235351561650e-010	2.432476e-003	-5.797780e-003
7.844897460936649e-010	2.244134e-003	-6.184774e-003
7.846641322543791e-010	2.153013e-003	-6.368050e-003
7.848385184150933e-010	2.061053e-003	-6.550397e-003
7.850129045758075e-010	1.968253e-003	-6.731814e-003
7.851872907365218e-010	1.874613e-003	-6.912302e-003
7.853616768972360e-010	1.780134e-003	-7.091861e-003
7.855360630579502e-010	1.684814e-003	-7.270491e-003
7.857104492186644e-010	1.588656e-003	-7.448192e-003
7.860766601561643e-010	1.384182e-003	-7.817437e-003
7.863208007811642e-010	1.246078e-003	-8.060662e-003
7.864428710936642e-010	1.176521e-003	-8.181342e-003
7.865649414061641e-010	1.106640e-003	-8.301377e-003
7.866870117186641e-010	1.036427e-003	-8.420752e-003
7.868090820311641e-010	9.658649e-004	-8.539449e-003
7.869311523436640e-010	8.949608e-004	-8.657452e-003
7.870532226561640e-010	8.237282e-004	-8.774743e-003
7.871752929686639e-010	7.521755e-004	-8.891309e-003
7.872973632811639e-010	6.803180e-004	-9.007130e-003
7.874194335936638e-010	6.081739e-004	-9.122191e-003
7.875415039061638e-010	5.357582e-004	-9.236476e-003
7.876635742186638e-010	4.630826e-004	-9.349970e-003
7.879077148436637e-010	3.169774e-004	-9.574518e-003
7.881518554686636e-010	1.698038e-004	-9.795707e-003
7.883959960936635e-010	2.160623e-005	-1.001341e-002
7.886401367186634e-010	-1.275034e-004	-1.022752e-002
7.888842773436633e-010	-2.773817e-004	-1.043790e-002
7.891284179686632e-010	-4.279969e-004	-1.064443e-002
7.893725585936632e-010	-5.793761e-004	-1.084701e-002
7.894946289061631e-010	-6.553306e-004	-1.094678e-002
7.896166992186631e-010	-7.314402e-004	-1.104552e-002
7.897387695311630e-010	-8.076828e-004	-1.114321e-002
7.899829101561629e-010	-9.604978e-004	-1.133541e-002
7.902270507811629e-010	-1.113746e-003	-1.152326e-002
7.904711914061628e-010	-1.267465e-003	-1.170667e-002
7.907153320311627e-010	-1.421571e-003	-1.188552e-002
7.909594726561626e-010	-1.575902e-003	-1.205973e-002
7.912036132811625e-010	-1.730334e-003	-1.222920e-002
7.914477539061624e-010	-1.884929e-003	-1.239383e-002
7.915698242186624e-010	-1.962280e-003	-1.247431e-002
7.916918945311624e-010	-2.039654e-003	-1.255354e-002
7.918139648436623e-010	-2.117030e-003	-1.263152e-002
7.919360351561623e-010	-2.194380e-003	-1.270824e-002
7.920581054686622e-010	-2.271684e-003	-1.278369e-002
7.921801757811622e-010	-2.348927e-003	-1.285785e-002
7.923022460936621e-010	-2.426115e-003	-1.293072e-002
7.924243164061621e-010	-2.503271e-003	-1.300228e-002
7.925463867186621e-010	-2.580392e-003	-1.307254e-002
7.926684570311620e-010	-2.657468e-003	-1.314147e-002
7.927905273436620e-010	-2.734488e-003	-1.320908e-002
7.929125976561619e-010	-2.811430e-003	-1.327534e-002
7.930346679686619e-010	-2.888266e-003	-1.334026e-002
7.931567382811618e-010	-2.964973e-003	-1.340382e-002
7.932788085936618e-010	-3.041537e-003	-1.346602e-002
7.934008789061618e-010	-3.117965e-003	-1.352685e-002
7.935229492186617e-010	-3.194281e-003	-1.358630e-002
7.936450195311617e-010	-3.270485e-003	-1.364436e-002
7.937670898436616e-010	-3.346564e-003	-1.370103e-002
7.938891601561616e-010	-3.422508e-003	-1.375630e-002
7.940112304686615e-010	-3.498295e-003	-1.381016e-002
7.941333007811615e-010	-3.573895e-003	-1.386261e-002
7.942553710936615e-010	-3.649286e-003	-1.391364e-002
7.943774414061614e-010	-3.724451e-003	-1.396324e-002
7.944995117186614e-010	-3.799399e-003	-1.401141e-002
7.946215820311613e-010	-3.874157e-003	-1.405815e-002
7.947436523436613e-010	-3.948724e-003	-1.410344e-002
7.948657226561612e-010	-4.023089e-003	-1.414729e-002
7.949877929686612e-010	-4.097240e-003	-1.418969e-002
7.951098632811612e-010	-4.171154e-003	-1.423063e-002
7.952319335936611e-010	-4.244803e-003	-1.427011e-002
7.953540039061611e-010	-4.318163e-003	-1.430813e-002
7.954760742186610e-010	-4.391218e-003	-1.434468e-002
7.957202148436610e-010	-4.536469e-003	-1.441336e-002
7.959643554686609e-010	-4.680638e-003	-1.447613e-002
7.962084960936608e-010	-4.823635e-003	-1.453298e-002
7.964526367186607e-010	-4.965268e-003	-1.458388e-002
7.966967773436606e-010	-5.105400e-003	-1.462882e-002
7.969409179686605e-010	-5.244135e-003	-1.466779e-002
7.971850585936604e-010	-5.381459e-003	-1.470080e-002
7.974291992186604e-010	-5.517231e-003	-1.472783e-002
7.976733398436603e-010	-5.651257e-003	-1.474890e-002
7.979174804686602e-010	-5.783530e-003	-1.476401e-002
7.981616210936601e-010	-5.914141e-003	-1.477317e-002
7.984057617186600e-010	-6.043010e-003	-1.477640e-002
7.986499023436599e-010	-6.169949e-003	-1.477372e-002
7.988940429686598e-010	-6.294831e-003	-1.476515e-002
7.991381835936598e-010	-6.417767e-003	-1.475073e-002
7.992602539061597e-010	-6.478507e-003	-1.474133e-002
7.993823242186597e-010	-6.538751e-003	-1.473048e-002
7.995043945311596e-010	-6.598476e-003	-1.471819e-002
7.996264648436596e-010	-6.657655e-003	-1.470445e-002
7.997485351561595e-010	-6.716266e-003	-1.468927e-002
7.998706054686595e-010	-6.774296e-003	-1.467266e-002
7.999926757811595e-010	-6.831756e-003	-1.465463e-002
8.001147460936594e-010	-6.888676e-003	-1.463517e-002
8.002368164061594e-010	-6.945057e-003	-1.461431e-002
8.003588867186593e-010	-7.000892e-003	-1.459203e-002
8.004809570311593e-010	-7.056172e-003	-1.456835e-002
8.006030273436592e-010	-7.110876e-003	-1.454328e-002
8.007250976561592e-010	-7.164977e-003	-1.451682e-002
8.008471679686592e-010	-7.218456e-003	-1.448898e-002
8.009692382811591e-010	-7.271301e-003	-1.445977e-002
8.010913085936591e-010	-7.323523e-003	-1.442919e-002
8.012133789061590e-010	-7.375150e-003	-1.439726e-002
8.014575195311590e-010	-7.476623e-003	-1.432935e-002
8.017016601561589e-010	-7.575658e-003	-1.425612e-002
8.019458007811588e-010	-7.672098e-003	-1.417764e-002
8.023120117186587e-010	-7.811734e-003	-1.405024e-002
8.026782226561585e-010	-7.945572e-003	-1.391146e-002
8.030444335936584e-010	-8.073374e-003	-1.376158e-002
8.034106445311583e-010	-8.194830e-003	-1.360092e-002
8.037768554686581e-010	-8.310150e-003	-1.342979e-002
8.040209960936581e-010	-8.383539e-003	-1.331006e-002
8.041430664061580e-010	-8.419135e-003	-1.324853e-002
8.042651367186580e-010	-8.453987e-003	-1.318592e-002
8.043872070311579e-010	-8.488088e-003	-1.312223e-002
8.045092773436579e-010	-8.521456e-003	-1.305749e-002
8.046313476561578e-010	-8.554124e-003	-1.299170e-002
8.047534179686578e-010	-8.586095e-003	-1.292487e-002
8.049975585936577e-010	-8.647909e-003	-1.278818e-002
8.051196289061577e-010	-8.677734e-003	-1.271834e-002
8.052416992186576e-010	-8.706815e-003	-1.264752e-002
8.053637695311576e-010	-8.735138e-003	-1.257574e-002
8.054858398436575e-010	-8.762697e-003	-1.250302e-002
8.056079101561575e-010	-8.789487e-003	-1.242937e-002
8.057299804686575e-010	-8.815525e-003	-1.235480e-002
8.058520507811574e-010	-8.840842e-003	-1.227932e-002
8.059741210936574e-010	-8.865438e-003	-1.220297e-002
8.060961914061573e-010	-8.889308e-003	-1.212574e-002
8.062182617186573e-010	-8.912448e-003	-1.204766e-002
8.063403320311573e-010	-8.934846e-003	-1.196873e-002
8.064624023436572e-010	-8.956488e-003	-1.188899e-002
8.065844726561572e-010	-8.977363e-003	-1.180844e-002
8.067065429686571e-010	-8.997466e-003	-1.172710e-002
8.068286132811571e-010	-9.016796e-003	-1.164498e-002
8.069506835936570e-010	-9.035349e-003	-1.156211e-002
8.070727539061570e-010	-9.053146e-003	-1.147850e-002
8.071948242186570e-010	-9.070219e-003	-1.139416e-002
8.073168945311569e-010	-9.086569e-003	-1.130911e-002
8.074389648436569e-010	-9.102186e-003	-1.122338e-002
8.075610351561568e-010	-9.117070e-003	-1.113697e-002
8.076831054686568e-010	-9.131210e-003	-1.104990e-002
8.078051757811567e-010	-9.144595e-003	-1.096219e-002
8.079272460936567e-010	-9.157217e-003	-1.087386e-002
8.080493164061567e-010	-9.169074e-003	-1.078493e-002
8.081713867186566e-010	-9.180165e-003	-1.069541e-002
8.082934570311566e-010	-9.190490e-003	-1.060531e-002
8.084155273436565e-010	-9.200048e-003	-1.051467e-002
8.085375976561565e-010	-9.208862e-003	-1.042349e-002
8.086596679686564e-010	-9.216961e-003	-1.033180e-002
8.087817382811564e-010	-9.224346e-003	-1.023961e-002
8.090258789061563e-010	-9.236946e-003	-1.005380e-002
8.092700195311562e-010	-9.246625e-003	-9.866214e-003
8.095141601561561e-010	-9.253342e-003	-9.676998e-003
8.097583007811561e-010	-9.257097e-003	-9.486296e-003
8.100024414061560e-010	-9.257907e-003	-9.294257e-003
8.102465820311559e-010	-9.255809e-003	-9.101029e-003
8.104907226561558e-010	-9.250954e-003	-8.906763e-003
8.107348632811557e-010	-9.243337e-003	-8.711606e-003
8.109790039061556e-010	-9.232948e-003	-8.515710e-003
8.111010742186556e-010	-9.226710e-003	-8.417532e-003
8.112231445311555e-010	-9.219779e-003	-8.319225e-003
8.113452148436555e-010	-9.212159e-003	-8.220810e-003
8.114672851561555e-010	-9.203853e-003	-8.122303e-003
8.115893554686554e-010	-9.194868e-003	-8.023724e-003
8.117114257811554e-010	-9.185206e-003	-7.925093e-003
8.118334960936553e-010	-9.174874e-003	-7.826428e-003
8.119555664061553e-010	-9.163876e-003	-7.727748e-003
8.120776367186553e-010	-9.152217e-003	-7.629071e-003
8.121997070311552e-010	-9.139904e-003	-7.530418e-003
8.123217773436552e-010	-9.126941e-003	-7.431807e-003
8.124438476561551e-010	-9.113335e-003	-7.333256e-003
8.125659179686551e-010	-9.099092e-003	-7.234784e-003
8.126879882811550e-010	-9.084219e-003	-7.136411e-003
8.128100585936550e-010	-9.068723e-003	-7.038156e-003
8.129321289061550e-010	-9.052610e-003	-6.940036e-003
8.130541992186549e-010	-9.035886e-003	-6.842072e-003
8.131762695311549e-010	-9.018561e-003	-6.744280e-003
8.132983398436548e-010	-9.000640e-003	-6.646682e-003
8.134204101561548e-010	-8.982133e-003	-6.549295e-003
8.135424804686547e-010	-8.963045e-003	-6.452137e-003
8.136645507811547e-010	-8.943386e-003	-6.355227e-003
8.137866210936547e-010	-8.923164e-003	-6.258585e-003
8.139086914061546e-010	-8.902387e-003	-6.162229e-003
8.140307617186546e-010	-8.881064e-003	-6.066177e-003
8.141528320311545e-010	-8.859158e-003	-5.970447e-003
8.142749023436545e-010	-8.836620e-003	-5.875058e-003
8.143969726561544e-010	-8.813484e-003	-5.780030e-003
8.145190429686544e-010	-8.789789e-003	-5.685378e-003
8.146411132811544e-010	-8.765545e-003	-5.591123e-003
8.147631835936543e-010	-8.740762e-003	-5.497282e-003
8.148852539061543e-010	-8.715454e-003	-5.403873e-003
8.150073242186542e-010	-8.689631e-003	-5.310914e-003
8.151293945311542e-010	-8.663304e-003	-5.218425e-003
8.152514648436541e-010	-8.636481e-003	-5.126421e-003
8.153735351561541e-010	-8.609172e-003	-5.034922e-003
8.154956054686541e-010	-8.581373e-003	-4.943945e-003
8.156176757811540e-010	-8.553072e-003	-4.853507e-003
8.157397460936540e-010	-8.524276e-003	-4.763626e-003
8.158618164061539e-010	-8.494998e-003	-4.674321e-003
8.159838867186539e-010	-8.465246e-003	-4.585607e-003
8.161059570311538e-010	-8.435034e-003	-4.497503e-003
8.162280273436538e-010	-8.404378e-003	-4.410027e-003
8.163500976561538e-010	-8.373290e-003	-4.323193e-003
8.164721679686537e-010	-8.341778e-003	-4.237022e-003
8.165942382811537e-010	-8.309835e-003	-4.151528e-003
8.167163085936536e-010	-8.277467e-003	-4.066729e-003
8.168383789061536e-010	-8.244678e-003	-3.982643e-003
8.169604492186536e-010	-8.211480e-003	-3.899284e-003
8.170825195311535e-010	-8.177886e-003	-3.816671e-003
8.172045898436535e-010	-8.143913e-003	-3.734818e-003
8.173266601561534e-010	-8.109570e-003	-3.653744e-003
8.174487304686534e-010	-8.074856e-003	-3.573464e-003
8.175708007811533e-010	-8.039777e-003	-3.493993e-003
8.176928710936533e-010	-8.004338e-003	-3.415349e-003
8.178149414061533e-010	-7.968544e-003	-3.337547e-003
8.179370117186532e-010	-7.932413e-003	-3.260602e-003
8.180590820311532e-010	-7.895960e-003	-3.184530e-003
8.181811523436531e-010	-7.859190e-003	-3.109348e-003
8.183032226561531e-010	-7.822108e-003	-3.035069e-003
8.184252929686530e-010	-7.784717e-003	-2.961709e-003
8.185473632811530e-010	-7.747027e-003	-2.889284e-003
8.186694335936530e-010	-7.709051e-003	-2.817808e-003
8.187915039061529e-010	-7.670799e-003	-2.747297e-003
8.189135742186529e-010	-7.632282e-003	-2.677764e-003
8.190356445311528e-010	-7.593503e-003	-2.609224e-003
8.191577148436528e-010	-7.554471e-003	-2.541692e-003
8.192797851561527e-010	-7.515198e-003	-2.475182e-003
8.194018554686527e-010	-7.475696e-003	-2.409707e-003
8.195239257811527e-010	-7.435972e-003	-2.345283e-003
8.196459960936526e-010	-7.396032e-003	-2.281922e-003
8.197680664061526e-010	-7.355883e-003	-2.219638e-003
8.198901367186525e-010	-7.315538e-003	-2.158444e-003
8.200122070311525e-010	-7.275010e-003	-2.098355e-003
8.201342773436524e-010	-7.234307e-003	-2.039382e-003
8.202563476561524e-010	-7.193433e-003	-1.981540e-003
8.203784179686524e-010	-7.152394e-003	-1.924840e-003
8.205004882811523e-010	-7.111204e-003	-1.869295e-003
8.206225585936523e-010	-7.069874e-003	-1.814918e-003
8.207446289061522e-010	-7.028412e-003	-1.761722e-003
8.209887695311521e-010	-6.945129e-003	-1.658916e-003
8.212329101561521e-010	-6.861435e-003	-1.560973e-003
8.215991210936519e-010	-6.735282e-003	-1.423376e-003
8.219653320311518e-010	-6.608619e-003	-1.297222e-003
8.223315429686517e-010	-6.481699e-003	-1.182792e-003
8.225756835936516e-010	-6.397073e-003	-1.113150e-003
8.228198242186515e-010	-6.312526e-003	-1.048912e-003
8.230639648436514e-010	-6.228135e-003	-9.901490e-004
8.231860351561514e-010	-6.186022e-003	-9.628417e-004
8.233081054686513e-010	-6.143977e-003	-9.369284e-004
8.234301757811513e-010	-6.102008e-003	-9.124169e-004
8.236743164061512e-010	-6.018340e-003	-8.676301e-004
8.239184570311511e-010	-5.935092e-003	-8.285407e-004
8.242846679686510e-010	-5.811176e-003	-7.807100e-004
8.245288085936509e-010	-5.729312e-003	-7.561000e-004
8.248252650668651e-010	-5.630507e-003	-7.339836e-004
