time	V(n_3p)
8.130151628243097e-010	1.111838e-002
8.144386768101945e-010	1.090400e-002
8.158621907960795e-010	1.070266e-002
8.172857047819644e-010	1.051436e-002
8.187092187678493e-010	1.033908e-002
8.201327327537342e-010	1.017685e-002
8.215562467396192e-010	1.002764e-002
8.237634160074892e-010	9.789838e-003
8.259872018731364e-010	9.529988e-003
8.292895744271933e-010	9.009461e-003
8.314941258287542e-010	8.483829e-003
8.326063329825643e-010	8.138526e-003
8.337360470455878e-010	7.721123e-003
8.348175224836480e-010	7.251422e-003
8.359243533031380e-010	6.693590e-003
8.370112052282823e-010	6.065727e-003
8.381136037838717e-010	5.345463e-003
8.392114300687260e-010	4.544614e-003
8.403412199235174e-010	3.635835e-003
8.414304207800459e-010	2.683192e-003
8.425502044691691e-010	1.633014e-003
8.436443540157382e-010	5.469454e-004
8.447430032609386e-010	-5.917443e-004
8.469542795420881e-010	-2.976075e-003
8.502983680664208e-010	-6.588071e-003
8.525184326650982e-010	-8.813741e-003
8.536229306221919e-010	-9.830025e-003
8.547335293024601e-010	-1.077674e-002
8.558403901852923e-010	-1.163700e-002
8.569428648317431e-010	-1.240492e-002
8.580540165993493e-010	-1.308468e-002
8.591924867167814e-010	-1.368037e-002
8.602831633668453e-010	-1.415449e-002
8.613908293671377e-010	-1.453984e-002
8.635687512187688e-010	-1.502251e-002
8.657860456233582e-010	-1.516047e-002
8.679823252184214e-010	-1.497746e-002
8.702003529768273e-010	-1.450670e-002
8.723951970878766e-010	-1.379778e-002
8.757285342105238e-010	-1.236086e-002
8.790535991321148e-010	-1.066599e-002
8.812785822076171e-010	-9.500619e-003
8.834788980876041e-010	-8.409462e-003
8.846295001066893e-010	-7.886715e-003
8.857236747262764e-010	-7.430440e-003
8.868337463729223e-010	-7.014663e-003
8.879419275802851e-010	-6.651697e-003
8.890358994722530e-010	-6.347409e-003
8.901334808372290e-010	-6.097141e-003
8.912520573148620e-010	-5.897884e-003
8.923787289582270e-010	-5.751132e-003
8.945797496089457e-010	-5.600081e-003
8.968114759168640e-010	-5.580157e-003
8.977547144424533e-010	-5.607412e-003
8.986979529680426e-010	-5.626485e-003
8.996411914936319e-010	-5.637374e-003
9.005844300192212e-010	-5.640081e-003
9.015276685448105e-010	-5.634604e-003
9.024709070703998e-010	-5.620945e-003
9.034141455959891e-010	-5.599102e-003
9.045080110278026e-010	-5.532782e-003
9.056138054790030e-010	-5.432858e-003
9.067190218534373e-010	-5.298648e-003
9.078153402873149e-010	-5.131820e-003
9.089153884011608e-010	-4.932239e-003
9.100179555274501e-010	-4.702478e-003
9.122149910367311e-010	-4.169774e-003
9.154952366509993e-010	-3.243454e-003
9.187961458435697e-010	-2.214662e-003
9.210131820884064e-010	-1.473704e-003
9.232335370327227e-010	-6.727151e-004
9.243496461106825e-010	-2.400642e-004
9.254545512966423e-010	2.120065e-004
9.265552501054130e-010	6.881244e-004
9.276569489658023e-010	1.191705e-003
9.287701288860824e-010	1.728002e-003
9.298609546117680e-010	2.278856e-003
9.309665386147287e-010	2.859602e-003
9.320601775097026e-010	3.451582e-003
