time	V(n_3p)	V(sum)
1.149375000000015e-009	3.404001e-003	3.255610e-003
1.149625000000015e-009	3.330108e-003	3.181724e-003
1.149875000000015e-009	3.256575e-003	3.108197e-003
1.150125000000015e-009	3.183426e-003	3.035054e-003
1.150375000000015e-009	3.110684e-003	2.962318e-003
1.150625000000015e-009	3.038375e-003	2.890014e-003
1.150875000000015e-009	2.966519e-003	2.818163e-003
1.151125000000015e-009	2.895138e-003	2.746788e-003
1.151375000000015e-009	2.824254e-003	2.675909e-003
1.151625000000015e-009	2.753886e-003	2.605546e-003
1.151875000000015e-009	2.684053e-003	2.535718e-003
1.152125000000015e-009	2.614775e-003	2.466443e-003
1.152375000000016e-009	2.546066e-003	2.397739e-003
1.152625000000016e-009	2.477945e-003	2.329621e-003
1.152875000000016e-009	2.410426e-003	2.262106e-003
1.153125000000016e-009	2.343524e-003	2.195207e-003
1.153375000000016e-009	2.277252e-003	2.128939e-003
1.153625000000016e-009	2.211624e-003	2.063314e-003
1.153875000000016e-009	2.146651e-003	1.998343e-003
1.154125000000016e-009	2.082343e-003	1.934038e-003
1.154375000000016e-009	2.018710e-003	1.870407e-003
1.154625000000016e-009	1.955762e-003	1.807461e-003
1.154875000000016e-009	1.893505e-003	1.745206e-003
1.155125000000016e-009	1.831948e-003	1.683650e-003
1.155375000000016e-009	1.771095e-003	1.622799e-003
1.155625000000017e-009	1.710953e-003	1.562658e-003
1.155875000000017e-009	1.651525e-003	1.503231e-003
1.156125000000017e-009	1.592815e-003	1.444521e-003
1.156375000000017e-009	1.534825e-003	1.386531e-003
1.156625000000017e-009	1.477556e-003	1.329263e-003
1.156875000000017e-009	1.421009e-003	1.272716e-003
1.157125000000017e-009	1.365184e-003	1.216890e-003
1.157375000000017e-009	1.310080e-003	1.161786e-003
1.157625000000017e-009	1.255694e-003	1.107399e-003
1.157875000000017e-009	1.202025e-003	1.053729e-003
1.158125000000017e-009	1.149068e-003	1.000771e-003
1.158375000000017e-009	1.096819e-003	9.485206e-004
1.158625000000017e-009	1.045273e-003	8.969733e-004
1.158875000000018e-009	9.944243e-004	8.461230e-004
1.159125000000018e-009	9.442663e-004	7.959632e-004
1.159375000000018e-009	8.947919e-004	7.464868e-004
1.159625000000018e-009	8.459930e-004	6.976858e-004
1.159875000000018e-009	7.978611e-004	6.495516e-004
1.160125000000018e-009	7.503872e-004	6.020752e-004
1.160375000000018e-009	7.035614e-004	5.552469e-004
1.160625000000018e-009	6.573735e-004	5.090563e-004
1.160875000000018e-009	6.118126e-004	4.634926e-004
1.161125000000018e-009	5.668675e-004	4.185444e-004
1.161375000000018e-009	5.225261e-004	3.742000e-004
1.161625000000018e-009	4.787763e-004	3.304470e-004
1.161875000000018e-009	4.356054e-004	2.872728e-004
1.162125000000019e-009	3.930002e-004	2.446643e-004
1.162375000000019e-009	3.509473e-004	2.026079e-004
1.162625000000019e-009	3.094329e-004	1.610900e-004
1.162875000000019e-009	2.684429e-004	1.200964e-004
1.163125000000019e-009	2.279629e-004	7.961271e-005
1.163375000000019e-009	1.879782e-004	3.962437e-005
1.163625000000019e-009	1.484742e-004	1.165358e-007
1.163875000000019e-009	1.094356e-004	-3.892582e-005
1.164125000000019e-009	7.084737e-005	-7.751786e-005
1.164375000000019e-009	3.269419e-005	-1.156749e-004
1.164625000000019e-009	-5.039356e-006	-1.534123e-004
1.164875000000019e-009	-4.236873e-005	-1.907456e-004
1.165125000000019e-009	-7.930944e-005	-2.276902e-004
1.165375000000020e-009	-1.158770e-004	-2.642616e-004
1.165625000000020e-009	-1.520869e-004	-3.004753e-004
1.165875000000020e-009	-1.879545e-004	-3.363469e-004
1.166125000000020e-009	-2.234954e-004	-3.718915e-004
1.166375000000020e-009	-2.587246e-004	-4.071245e-004
1.166625000000020e-009	-2.936575e-004	-4.420611e-004
1.166875000000020e-009	-3.283089e-004	-4.767163e-004
1.167125000000020e-009	-3.626937e-004	-5.111047e-004
1.167375000000020e-009	-3.968265e-004	-5.452412e-004
1.167625000000020e-009	-4.307218e-004	-5.791399e-004
1.167875000000020e-009	-4.643935e-004	-6.128151e-004
1.168125000000020e-009	-4.978557e-004	-6.462807e-004
1.168375000000020e-009	-5.311219e-004	-6.795502e-004
1.168625000000021e-009	-5.642054e-004	-7.126370e-004
1.168875000000021e-009	-5.971191e-004	-7.455538e-004
1.169125000000021e-009	-6.298756e-004	-7.783134e-004
1.169375000000021e-009	-6.624873e-004	-8.109280e-004
1.169625000000021e-009	-6.949658e-004	-8.434094e-004
1.169875000000021e-009	-7.273228e-004	-8.757691e-004
1.170125000000021e-009	-7.595691e-004	-9.080181e-004
1.170375000000021e-009	-7.917155e-004	-9.401670e-004
1.170625000000021e-009	-8.237720e-004	-9.722260e-004
1.170875000000021e-009	-8.557485e-004	-1.004205e-003
1.171125000000021e-009	-8.876543e-004	-1.036113e-003
1.171375000000021e-009	-9.194980e-004	-1.067959e-003
1.171625000000021e-009	-9.512879e-004	-1.099750e-003
1.171875000000022e-009	-9.830320e-004	-1.131496e-003
1.172125000000022e-009	-1.014738e-003	-1.163204e-003
1.172375000000022e-009	-1.046411e-003	-1.194879e-003
1.172625000000022e-009	-1.078060e-003	-1.226529e-003
1.172875000000022e-009	-1.109688e-003	-1.258159e-003
1.173125000000022e-009	-1.141303e-003	-1.289774e-003
1.173375000000022e-009	-1.172907e-003	-1.321380e-003
1.173625000000022e-009	-1.204507e-003	-1.352980e-003
1.173875000000022e-009	-1.236104e-003	-1.384579e-003
1.174125000000022e-009	-1.267703e-003	-1.416179e-003
1.174375000000022e-009	-1.299307e-003	-1.447783e-003
1.174625000000022e-009	-1.330917e-003	-1.479393e-003
1.174875000000022e-009	-1.362535e-003	-1.511011e-003
1.175125000000023e-009	-1.394162e-003	-1.542639e-003
1.175375000000023e-009	-1.425799e-003	-1.574276e-003
1.175625000000023e-009	-1.457446e-003	-1.605923e-003
1.175875000000023e-009	-1.489103e-003	-1.637579e-003
1.176125000000023e-009	-1.520769e-003	-1.669245e-003
1.176375000000023e-009	-1.552442e-003	-1.700917e-003
1.176625000000023e-009	-1.584120e-003	-1.732595e-003
1.176875000000023e-009	-1.615803e-003	-1.764277e-003
1.177125000000023e-009	-1.647485e-003	-1.795959e-003
1.177375000000023e-009	-1.679166e-003	-1.827638e-003
1.177625000000023e-009	-1.710840e-003	-1.859312e-003
1.177875000000023e-009	-1.742504e-003	-1.890975e-003
1.178125000000023e-009	-1.774154e-003	-1.922623e-003
1.178375000000023e-009	-1.805785e-003	-1.954252e-003
1.178625000000024e-009	-1.837391e-003	-1.985857e-003
1.178875000000024e-009	-1.868966e-003	-2.017431e-003
1.179125000000024e-009	-1.900506e-003	-2.048970e-003
1.179375000000024e-009	-1.932004e-003	-2.080465e-003
1.179625000000024e-009	-1.963452e-003	-2.111912e-003
1.179875000000024e-009	-1.994844e-003	-2.143302e-003
1.180125000000024e-009	-2.026174e-003	-2.174630e-003
1.180375000000024e-009	-2.057432e-003	-2.205886e-003
1.180625000000024e-009	-2.088611e-003	-2.237064e-003
1.180875000000024e-009	-2.119705e-003	-2.268155e-003
1.181125000000024e-009	-2.150703e-003	-2.299151e-003
1.181375000000024e-009	-2.181597e-003	-2.330043e-003
1.181625000000024e-009	-2.212379e-003	-2.360823e-003
1.181875000000025e-009	-2.243039e-003	-2.391481e-003
1.182125000000025e-009	-2.273569e-003	-2.422008e-003
1.182375000000025e-009	-2.303959e-003	-2.452396e-003
1.182625000000025e-009	-2.334200e-003	-2.482634e-003
1.182875000000025e-009	-2.364281e-003	-2.512713e-003
1.183125000000025e-009	-2.394194e-003	-2.542623e-003
1.183375000000025e-009	-2.423927e-003	-2.572354e-003
1.183625000000025e-009	-2.453472e-003	-2.601897e-003
1.183875000000025e-009	-2.482819e-003	-2.631241e-003
1.184125000000025e-009	-2.511956e-003	-2.660375e-003
1.184375000000025e-009	-2.540874e-003	-2.689291e-003
1.184625000000025e-009	-2.569563e-003	-2.717977e-003
1.184875000000025e-009	-2.598012e-003	-2.746424e-003
1.185125000000026e-009	-2.626212e-003	-2.774621e-003
1.185375000000026e-009	-2.654151e-003	-2.802558e-003
1.185625000000026e-009	-2.681820e-003	-2.830224e-003
1.185875000000026e-009	-2.709209e-003	-2.857610e-003
1.186125000000026e-009	-2.736307e-003	-2.884705e-003
1.186375000000026e-009	-2.763104e-003	-2.911500e-003
1.186625000000026e-009	-2.789590e-003	-2.937984e-003
1.186875000000026e-009	-2.815756e-003	-2.964147e-003
1.187125000000026e-009	-2.841590e-003	-2.989979e-003
1.187375000000026e-009	-2.867085e-003	-3.015471e-003
1.187625000000026e-009	-2.892229e-003	-3.040613e-003
1.187875000000026e-009	-2.917014e-003	-3.065396e-003
1.188125000000026e-009	-2.941429e-003	-3.089809e-003
1.188375000000027e-009	-2.965467e-003	-3.113844e-003
1.188625000000027e-009	-2.989117e-003	-3.137492e-003
1.188875000000027e-009	-3.012370e-003	-3.160743e-003
1.189125000000027e-009	-3.035218e-003	-3.183589e-003
1.189375000000027e-009	-3.057653e-003	-3.206021e-003
1.189625000000027e-009	-3.079665e-003	-3.228032e-003
1.189875000000027e-009	-3.101247e-003	-3.249611e-003
1.190125000000027e-009	-3.122390e-003	-3.270752e-003
1.190375000000027e-009	-3.143087e-003	-3.291447e-003
1.190625000000027e-009	-3.163329e-003	-3.311688e-003
1.190875000000027e-009	-3.183110e-003	-3.331467e-003
1.191125000000027e-009	-3.202423e-003	-3.350778e-003
1.191375000000027e-009	-3.221259e-003	-3.369612e-003
1.191625000000028e-009	-3.239613e-003	-3.387964e-003
1.191875000000028e-009	-3.257477e-003	-3.405828e-003
1.192125000000028e-009	-3.274847e-003	-3.423195e-003
1.192375000000028e-009	-3.291714e-003	-3.440062e-003
1.192625000000028e-009	-3.308075e-003	-3.456420e-003
1.192875000000028e-009	-3.323922e-003	-3.472267e-003
1.193125000000028e-009	-3.339251e-003	-3.487594e-003
1.193375000000028e-009	-3.354057e-003	-3.502399e-003
1.193625000000028e-009	-3.368334e-003	-3.516675e-003
1.193875000000028e-009	-3.382078e-003	-3.530418e-003
1.194125000000028e-009	-3.395285e-003	-3.543623e-003
1.194375000000028e-009	-3.407950e-003	-3.556288e-003
1.194625000000028e-009	-3.420070e-003	-3.568407e-003
1.194875000000029e-009	-3.431641e-003	-3.579977e-003
1.195125000000029e-009	-3.442659e-003	-3.590994e-003
1.195375000000029e-009	-3.453121e-003	-3.601456e-003
1.195625000000029e-009	-3.463025e-003	-3.611359e-003
1.195875000000029e-009	-3.472368e-003	-3.620701e-003
1.196125000000029e-009	-3.481147e-003	-3.629480e-003
1.196375000000029e-009	-3.489361e-003	-3.637693e-003
1.196625000000029e-009	-3.497006e-003	-3.645338e-003
1.196875000000029e-009	-3.504082e-003	-3.652414e-003
1.197125000000029e-009	-3.510587e-003	-3.658918e-003
1.197375000000029e-009	-3.516520e-003	-3.664851e-003
1.197625000000029e-009	-3.521880e-003	-3.670211e-003
1.197875000000029e-009	-3.526666e-003	-3.674997e-003
1.198125000000030e-009	-3.530878e-003	-3.679208e-003
1.198375000000030e-009	-3.534514e-003	-3.682845e-003
1.198625000000030e-009	-3.537576e-003	-3.685907e-003
1.198875000000030e-009	-3.540063e-003	-3.688394e-003
1.199125000000030e-009	-3.541976e-003	-3.690307e-003
1.199375000000030e-009	-3.543315e-003	-3.691646e-003
1.199625000000030e-009	-3.544081e-003	-3.692484e-003
1.199750000000000e-009	-3.544250e-003	-3.692652e-003
1.200000000000000e-009	-3.544158e-003	-3.692632e-003
1.200024999999994e-009	-3.544115e-003	-3.692587e-003
1.200074999999982e-009	-3.544017e-003	-3.692480e-003
1.200174999999958e-009	-3.543752e-003	-3.692181e-003
1.200374999999910e-009	-3.542950e-003	-4.220128e-003
1.200624999999910e-009	-3.541437e-003	-5.672903e-003
1.200750000000000e-009	-3.540468e-003	-6.068547e-003
1.201000000000000e-009	-3.538106e-003	-6.066256e-003
1.201025000000000e-009	-3.537836e-003	-6.065985e-003
1.201075000000000e-009	-3.537285e-003	-6.065424e-003
1.201175000000000e-009	-3.536116e-003	-6.064221e-003
1.201375000000000e-009	-3.533507e-003	-6.061546e-003
1.201625000000000e-009	-3.529744e-003	-6.057755e-003
1.201875000000000e-009	-3.525425e-003	-6.053437e-003
1.202125000000000e-009	-3.520553e-003	-6.048566e-003
1.202375000000000e-009	-3.515130e-003	-6.043144e-003
1.202625000000001e-009	-3.509161e-003	-6.037175e-003
1.202875000000001e-009	-3.502648e-003	-6.030663e-003
1.203125000000001e-009	-3.495596e-003	-6.023612e-003
1.203375000000001e-009	-3.488008e-003	-6.016025e-003
1.203625000000001e-009	-3.479888e-003	-6.007907e-003
1.203875000000001e-009	-3.471242e-003	-5.999261e-003
1.204125000000001e-009	-3.462073e-003	-5.990093e-003
1.204375000000001e-009	-3.452386e-003	-5.980407e-003
1.204625000000001e-009	-3.442185e-003	-5.970208e-003
1.204875000000001e-009	-3.431478e-003	-5.959502e-003
1.205125000000001e-009	-3.420268e-003	-5.948293e-003
1.205375000000001e-009	-3.408561e-003	-5.936588e-003
1.205625000000001e-009	-3.396363e-003	-5.924392e-003
1.205875000000002e-009	-3.383681e-003	-5.911711e-003
1.206125000000002e-009	-3.370520e-003	-5.898552e-003
1.206375000000002e-009	-3.356887e-003	-5.884921e-003
1.206625000000002e-009	-3.342789e-003	-5.870824e-003
1.206875000000002e-009	-3.328232e-003	-5.856269e-003
1.207125000000002e-009	-3.313224e-003	-5.841263e-003
1.207375000000002e-009	-3.297772e-003	-5.825813e-003
1.207625000000002e-009	-3.281884e-003	-5.809927e-003
1.207875000000002e-009	-3.265568e-003	-5.793612e-003
1.208125000000002e-009	-3.248831e-003	-5.776878e-003
1.208375000000002e-009	-3.231683e-003	-5.759732e-003
1.208625000000002e-009	-3.214132e-003	-5.742183e-003
1.208875000000002e-009	-3.196186e-003	-5.724240e-003
1.209125000000003e-009	-3.177856e-003	-5.705912e-003
1.209375000000003e-009	-3.159150e-003	-5.687208e-003
1.209625000000003e-009	-3.140077e-003	-5.668139e-003
1.209875000000003e-009	-3.120649e-003	-5.648713e-003
1.210125000000003e-009	-3.100875e-003	-5.628941e-003
1.210375000000003e-009	-3.080765e-003	-5.608834e-003
1.210625000000003e-009	-3.060331e-003	-5.588403e-003
1.210875000000003e-009	-3.039584e-003	-5.567658e-003
1.211125000000003e-009	-3.018533e-003	-5.546611e-003
1.211375000000003e-009	-2.997193e-003	-5.525273e-003
1.211625000000003e-009	-2.975573e-003	-5.503656e-003
1.211875000000003e-009	-2.953686e-003	-5.481773e-003
1.212125000000003e-009	-2.931545e-003	-5.459635e-003
1.212375000000004e-009	-2.909163e-003	-5.437256e-003
1.212625000000004e-009	-2.886552e-003	-5.414648e-003
1.212875000000004e-009	-2.863726e-003	-5.391825e-003
1.213125000000004e-009	-2.840698e-003	-5.368800e-003
1.213375000000004e-009	-2.817482e-003	-5.345588e-003
1.213625000000004e-009	-2.794092e-003	-5.322202e-003
1.213875000000004e-009	-2.770542e-003	-5.298656e-003
1.214125000000004e-009	-2.746848e-003	-5.274965e-003
1.214375000000004e-009	-2.723024e-003	-5.251145e-003
1.214625000000004e-009	-2.699085e-003	-5.227210e-003
1.214875000000004e-009	-2.675047e-003	-5.203176e-003
1.215125000000004e-009	-2.650926e-003	-5.179059e-003
1.215375000000004e-009	-2.626737e-003	-5.154875e-003
1.215625000000005e-009	-2.602498e-003	-5.130639e-003
1.215875000000005e-009	-2.578223e-003	-5.106369e-003
1.216125000000005e-009	-2.553931e-003	-5.082080e-003
1.216375000000005e-009	-2.529637e-003	-5.057791e-003
1.216625000000005e-009	-2.505359e-003	-5.033518e-003
1.216875000000005e-009	-2.481116e-003	-5.009278e-003
1.217125000000005e-009	-2.456923e-003	-4.985090e-003
1.217375000000005e-009	-2.432799e-003	-4.960970e-003
1.217625000000005e-009	-2.408762e-003	-4.936938e-003
1.217875000000005e-009	-2.384830e-003	-4.913010e-003
1.218125000000005e-009	-2.361021e-003	-4.889206e-003
1.218375000000005e-009	-2.337353e-003	-4.865543e-003
1.218625000000005e-009	-2.313846e-003	-4.842041e-003
1.218875000000006e-009	-2.290518e-003	-4.818717e-003
1.219125000000006e-009	-2.267388e-003	-4.795592e-003
1.219375000000006e-009	-2.244474e-003	-4.772683e-003
1.219625000000006e-009	-2.221796e-003	-4.750010e-003
1.219875000000006e-009	-2.199372e-003	-4.727591e-003
1.220125000000006e-009	-2.177222e-003	-4.705445e-003
1.220375000000006e-009	-2.155365e-003	-4.683592e-003
1.220625000000006e-009	-2.133819e-003	-4.662052e-003
1.220875000000006e-009	-2.112604e-003	-4.640842e-003
1.221125000000006e-009	-2.091739e-003	-4.619982e-003
1.221375000000006e-009	-2.071243e-003	-4.599490e-003
1.221625000000006e-009	-2.051135e-003	-4.579387e-003
1.221875000000006e-009	-2.031433e-003	-4.559690e-003
1.222125000000007e-009	-2.012157e-003	-4.540418e-003
1.222375000000007e-009	-1.993325e-003	-4.521590e-003
1.222625000000007e-009	-1.974955e-003	-4.503225e-003
1.222875000000007e-009	-1.957066e-003	-4.485340e-003
1.223125000000007e-009	-1.939675e-003	-4.467954e-003
1.223375000000007e-009	-1.922802e-003	-4.451085e-003
1.223625000000007e-009	-1.906462e-003	-4.434750e-003
1.223875000000007e-009	-1.890675e-003	-4.418967e-003
1.224125000000007e-009	-1.875456e-003	-4.403752e-003
1.224375000000007e-009	-1.860823e-003	-4.389124e-003
1.224625000000007e-009	-1.846793e-003	-4.375097e-003
1.224875000000007e-009	-1.833380e-003	-4.361689e-003
1.225125000000007e-009	-1.820602e-003	-4.348915e-003
1.225375000000008e-009	-1.808474e-003	-4.336790e-003
1.225625000000008e-009	-1.797010e-003	-4.325330e-003
1.225875000000008e-009	-1.786226e-003	-4.314549e-003
1.226125000000008e-009	-1.776135e-003	-4.304462e-003
1.226375000000008e-009	-1.766751e-003	-4.295081e-003
1.226625000000008e-009	-1.758088e-003	-4.286421e-003
1.226875000000008e-009	-1.750158e-003	-4.278494e-003
1.227125000000008e-009	-1.742973e-003	-4.271312e-003
1.227375000000008e-009	-1.736545e-003	-4.264886e-003
1.227625000000008e-009	-1.730885e-003	-4.259229e-003
1.227875000000008e-009	-1.726003e-003	-4.254350e-003
1.228125000000008e-009	-1.721910e-003	-4.250260e-003
1.228375000000008e-009	-1.718615e-003	-4.246966e-003
1.228625000000009e-009	-1.716126e-003	-4.244480e-003
1.228875000000009e-009	-1.714452e-003	-4.242808e-003
1.229125000000009e-009	-1.713600e-003	-4.241957e-003
1.229375000000009e-009	-1.713576e-003	-4.241935e-003
1.229625000000009e-009	-1.714387e-003	-4.242748e-003
1.229875000000009e-009	-1.716039e-003	-4.244400e-003
1.230125000000009e-009	-1.718535e-003	-4.246897e-003
1.230375000000009e-009	-1.721879e-003	-4.250242e-003
1.230625000000009e-009	-1.726075e-003	-4.254439e-003
1.230875000000009e-009	-1.731126e-003	-4.259490e-003
1.231125000000009e-009	-1.737033e-003	-4.265397e-003
1.231375000000009e-009	-1.743796e-003	-4.272161e-003
1.231625000000009e-009	-1.751417e-003	-4.279782e-003
1.231875000000010e-009	-1.759895e-003	-4.288259e-003
1.232125000000010e-009	-1.769228e-003	-4.297591e-003
1.232375000000010e-009	-1.779414e-003	-4.307777e-003
1.232625000000010e-009	-1.790451e-003	-4.318813e-003
1.232875000000010e-009	-1.802335e-003	-4.330696e-003
1.233125000000010e-009	-1.815061e-003	-4.343420e-003
1.233375000000010e-009	-1.828625e-003	-4.356983e-003
1.233625000000010e-009	-1.843020e-003	-4.371376e-003
1.233875000000010e-009	-1.858239e-003	-4.386594e-003
1.234125000000010e-009	-1.874276e-003	-4.402629e-003
1.234375000000010e-009	-1.891122e-003	-4.419473e-003
1.234625000000010e-009	-1.908768e-003	-4.437116e-003
1.234875000000010e-009	-1.927205e-003	-4.455550e-003
1.235125000000011e-009	-1.946421e-003	-4.474763e-003
1.235375000000011e-009	-1.966405e-003	-4.494744e-003
1.235625000000011e-009	-1.987147e-003	-4.515483e-003
1.235875000000011e-009	-2.008632e-003	-4.536965e-003
1.236125000000011e-009	-2.030848e-003	-4.559177e-003
1.236375000000011e-009	-2.053780e-003	-4.582106e-003
1.236625000000011e-009	-2.077415e-003	-4.605737e-003
1.236875000000011e-009	-2.101735e-003	-4.630053e-003
1.237125000000011e-009	-2.126726e-003	-4.655039e-003
1.237375000000011e-009	-2.152370e-003	-4.680679e-003
1.237625000000011e-009	-2.178651e-003	-4.706955e-003
1.237875000000011e-009	-2.205549e-003	-4.733849e-003
1.238125000000011e-009	-2.233047e-003	-4.761342e-003
1.238375000000012e-009	-2.261125e-003	-4.789416e-003
1.238625000000012e-009	-2.289764e-003	-4.818049e-003
1.238875000000012e-009	-2.318944e-003	-4.847224e-003
1.239125000000012e-009	-2.348643e-003	-4.876917e-003
1.239375000000012e-009	-2.378840e-003	-4.907109e-003
1.239625000000012e-009	-2.409513e-003	-4.937776e-003
1.239875000000012e-009	-2.440640e-003	-4.968898e-003
1.240125000000012e-009	-2.472199e-003	-5.000451e-003
1.240375000000012e-009	-2.504165e-003	-5.032411e-003
1.240625000000012e-009	-2.536516e-003	-5.064757e-003
1.240875000000012e-009	-2.569228e-003	-5.097462e-003
1.241125000000012e-009	-2.602275e-003	-5.130503e-003
1.241375000000012e-009	-2.635634e-003	-5.163856e-003
1.241625000000012e-009	-2.669279e-003	-5.197494e-003
1.241875000000013e-009	-2.703185e-003	-5.231394e-003
1.242125000000013e-009	-2.737327e-003	-5.265529e-003
1.242375000000013e-009	-2.771677e-003	-5.299873e-003
1.242625000000013e-009	-2.806211e-003	-5.334400e-003
1.242875000000013e-009	-2.840901e-003	-5.369083e-003
1.243125000000013e-009	-2.875722e-003	-5.403898e-003
1.243375000000013e-009	-2.910646e-003	-5.438815e-003
1.243625000000013e-009	-2.945646e-003	-5.473808e-003
1.243875000000013e-009	-2.980696e-003	-5.508852e-003
1.244125000000013e-009	-3.015768e-003	-5.543916e-003
1.244375000000013e-009	-3.050835e-003	-5.578977e-003
1.244625000000013e-009	-3.085870e-003	-5.614005e-003
1.244875000000013e-009	-3.120845e-003	-5.648973e-003
1.245125000000014e-009	-3.155733e-003	-5.683854e-003
1.245375000000014e-009	-3.190506e-003	-5.718621e-003
1.245625000000014e-009	-3.225138e-003	-5.753245e-003
1.245875000000014e-009	-3.259600e-003	-5.787700e-003
1.246125000000014e-009	-3.293865e-003	-5.821960e-003
1.246375000000014e-009	-3.327907e-003	-5.855994e-003
1.246625000000014e-009	-3.361698e-003	-5.889778e-003
1.246875000000014e-009	-3.395211e-003	-5.923284e-003
1.247125000000014e-009	-3.428419e-003	-5.956486e-003
1.247375000000014e-009	-3.461295e-003	-5.989356e-003
1.247625000000014e-009	-3.493813e-003	-6.021867e-003
1.247875000000014e-009	-3.525947e-003	-6.053994e-003
1.248125000000014e-009	-3.557670e-003	-6.085711e-003
1.248375000000015e-009	-3.588956e-003	-6.116990e-003
1.248625000000015e-009	-3.619780e-003	-6.147808e-003
1.248875000000015e-009	-3.650117e-003	-6.178138e-003
1.249125000000015e-009	-3.679940e-003	-6.207955e-003
1.249375000000015e-009	-3.709225e-003	-6.237235e-003
1.249625000000015e-009	-3.737949e-003	-6.265952e-003
1.249875000000015e-009	-3.766086e-003	-6.294083e-003
1.250125000000015e-009	-3.793612e-003	-6.321603e-003
1.250375000000015e-009	-3.820505e-003	-6.348491e-003
1.250625000000015e-009	-3.846740e-003	-6.374720e-003
1.250875000000015e-009	-3.872296e-003	-6.400270e-003
1.251125000000015e-009	-3.897150e-003	-6.425119e-003
1.251375000000015e-009	-3.921279e-003	-6.449243e-003
1.251625000000016e-009	-3.944663e-003	-6.472621e-003
1.251875000000016e-009	-3.967280e-003	-6.495233e-003
1.252125000000016e-009	-3.989110e-003	-6.517058e-003
1.252375000000016e-009	-4.010133e-003	-6.538076e-003
1.252625000000016e-009	-4.030328e-003	-6.558266e-003
1.252875000000016e-009	-4.049677e-003	-6.577611e-003
1.253125000000016e-009	-4.068161e-003	-6.596090e-003
1.253375000000016e-009	-4.085762e-003	-6.613687e-003
1.253625000000016e-009	-4.102463e-003	-6.630383e-003
1.253875000000016e-009	-4.118246e-003	-6.646162e-003
1.254125000000016e-009	-4.133094e-003	-6.661006e-003
1.254375000000016e-009	-4.146992e-003	-6.674901e-003
1.254625000000016e-009	-4.159925e-003	-6.687830e-003
1.254875000000017e-009	-4.171877e-003	-6.699779e-003
1.255125000000017e-009	-4.182835e-003	-6.710733e-003
1.255375000000017e-009	-4.192785e-003	-6.720680e-003
1.255625000000017e-009	-4.201713e-003	-6.729605e-003
1.255875000000017e-009	-4.209608e-003	-6.737497e-003
1.256125000000017e-009	-4.216459e-003	-6.744344e-003
1.256375000000017e-009	-4.222252e-003	-6.750135e-003
1.256625000000017e-009	-4.226979e-003	-6.754860e-003
1.256875000000017e-009	-4.230630e-003	-6.758508e-003
1.257125000000017e-009	-4.233195e-003	-6.761071e-003
1.257375000000017e-009	-4.234666e-003	-6.762540e-003
1.257625000000017e-009	-4.235035e-003	-6.762908e-003
1.257875000000017e-009	-4.234296e-003	-6.762167e-003
1.258125000000018e-009	-4.232442e-003	-6.760311e-003
1.258375000000018e-009	-4.229467e-003	-6.757335e-003
1.258625000000018e-009	-4.225366e-003	-6.753234e-003
1.258875000000018e-009	-4.220136e-003	-6.748003e-003
1.259125000000018e-009	-4.213773e-003	-6.741639e-003
1.259375000000018e-009	-4.206274e-003	-6.734139e-003
1.259625000000018e-009	-4.197637e-003	-6.725502e-003
1.259875000000018e-009	-4.187861e-003	-6.715726e-003
1.260125000000018e-009	-4.176945e-003	-6.704810e-003
1.260375000000018e-009	-4.164890e-003	-6.692756e-003
1.260625000000018e-009	-4.151697e-003	-6.679563e-003
1.260875000000018e-009	-4.137367e-003	-6.665234e-003
1.261125000000018e-009	-4.121904e-003	-6.649772e-003
1.261375000000019e-009	-4.105311e-003	-6.633179e-003
1.261625000000019e-009	-4.087591e-003	-6.615461e-003
1.261875000000019e-009	-4.068750e-003	-6.596621e-003
1.262125000000019e-009	-4.048794e-003	-6.576667e-003
1.262375000000019e-009	-4.027728e-003	-6.555603e-003
1.262625000000019e-009	-4.005561e-003	-6.533438e-003
1.262875000000019e-009	-3.982300e-003	-6.510179e-003
1.263125000000019e-009	-3.957955e-003	-6.485836e-003
1.263375000000019e-009	-3.932535e-003	-6.460418e-003
1.263625000000019e-009	-3.906050e-003	-6.433937e-003
1.263875000000019e-009	-3.878512e-003	-6.406402e-003
1.264125000000019e-009	-3.849933e-003	-6.377826e-003
1.264375000000019e-009	-3.820326e-003	-6.348222e-003
1.264625000000020e-009	-3.789705e-003	-6.317605e-003
1.264875000000020e-009	-3.758084e-003	-6.285988e-003
1.265125000000020e-009	-3.725478e-003	-6.253386e-003
1.265375000000020e-009	-3.691904e-003	-6.219815e-003
1.265625000000020e-009	-3.657378e-003	-6.185294e-003
1.265875000000020e-009	-3.621917e-003	-6.149839e-003
1.266125000000020e-009	-3.585542e-003	-6.113468e-003
1.266375000000020e-009	-3.548270e-003	-6.076200e-003
1.266625000000020e-009	-3.510121e-003	-6.038057e-003
1.266875000000020e-009	-3.471117e-003	-5.999058e-003
1.267125000000020e-009	-3.431278e-003	-5.959225e-003
1.267375000000020e-009	-3.390627e-003	-5.918580e-003
1.267625000000020e-009	-3.349188e-003	-5.877146e-003
1.267875000000021e-009	-3.306982e-003	-5.834947e-003
1.268125000000021e-009	-3.264036e-003	-5.792007e-003
1.268375000000021e-009	-3.220374e-003	-5.748351e-003
1.268625000000021e-009	-3.176022e-003	-5.704006e-003
1.268875000000021e-009	-3.131006e-003	-5.658997e-003
1.269125000000021e-009	-3.085354e-003	-5.613351e-003
