time	V(d_3p)
5.752961796866889e-010	1.338031e-003
5.772493046866889e-010	1.231403e-003
5.792024296866888e-010	1.064725e-003
5.821321171866887e-010	7.202424e-004
5.833876975438315e-010	5.364406e-004
5.846432779009744e-010	3.512244e-004
5.858988582581172e-010	1.645937e-004
5.871544386152600e-010	-2.345149e-005
5.884100189724028e-010	-2.129111e-004
5.896655993295456e-010	-4.037853e-004
5.909211796866884e-010	-5.960739e-004
5.938508671866883e-010	-9.667202e-004
5.958039921866883e-010	-1.152472e-003
5.977571171866882e-010	-1.275489e-003
5.997102421866882e-010	-1.328533e-003
6.016633671866881e-010	-1.310019e-003
6.036164921866880e-010	-1.224874e-003
6.065461796866880e-010	-9.983788e-004
6.078017600438307e-010	-8.664801e-004
6.090573404009736e-010	-7.388995e-004
6.103129207581164e-010	-6.156371e-004
6.115685011152592e-010	-4.966930e-004
6.128240814724020e-010	-3.820671e-004
6.140796618295449e-010	-2.717594e-004
6.153352421866877e-010	-1.657699e-004
6.182649296866876e-010	6.140401e-006
6.211946171866875e-010	1.090148e-004
6.228687243295446e-010	1.366785e-004
6.245428314724016e-010	1.653371e-004
6.262169386152588e-010	1.949907e-004
6.278910457581159e-010	2.256392e-004
6.295651529009730e-010	2.572827e-004
6.312392600438300e-010	2.899212e-004
6.329133671866871e-010	3.235546e-004
6.352850189724013e-010	3.983163e-004
6.376566707581156e-010	4.690295e-004
6.400283225438298e-010	5.356942e-004
6.423999743295440e-010	5.983104e-004
6.447716261152582e-010	6.568781e-004
6.471432779009725e-010	7.113973e-004
6.495149296866866e-010	7.618679e-004
6.520260904009723e-010	7.882241e-004
6.545372511152579e-010	7.729446e-004
6.570484118295436e-010	7.160292e-004
6.595595725438292e-010	6.174780e-004
6.620707332581148e-010	4.772910e-004
6.645818939724004e-010	2.954682e-004
6.670930546866861e-010	7.200964e-005
6.684881439724003e-010	-6.396340e-005
6.698832332581146e-010	-1.915669e-004
6.712783225438288e-010	-3.108008e-004
6.726734118295431e-010	-4.216651e-004
6.740685011152573e-010	-5.241599e-004
6.754635904009716e-010	-6.182851e-004
6.768586796866858e-010	-7.040407e-004
6.797883671866857e-010	-8.015073e-004
6.827180546866856e-010	-7.986723e-004
6.856477421866855e-010	-6.928541e-004
6.885774296866854e-010	-4.980172e-004
6.898330100438282e-010	-3.856701e-004
6.910885904009711e-010	-2.743426e-004
6.923441707581139e-010	-1.640348e-004
6.935997511152567e-010	-5.474676e-005
6.948553314723995e-010	5.352164e-005
6.961109118295424e-010	1.607704e-004
6.973664921866852e-010	2.669994e-004
7.002961796866851e-010	4.478257e-004
7.032258671866850e-010	5.521662e-004
7.061555546866849e-010	5.854651e-004
7.079691707581134e-010	5.683828e-004
7.097827868295420e-010	5.502928e-004
7.115964029009705e-010	5.311953e-004
7.134100189723989e-010	5.110901e-004
7.152236350438274e-010	4.899773e-004
7.170372511152560e-010	4.678568e-004
7.188508671866845e-010	4.447288e-004
7.213620279009702e-010	4.403322e-004
7.238731886152558e-010	4.303047e-004
7.263843493295414e-010	4.146461e-004
7.288955100438270e-010	3.933566e-004
7.314066707581127e-010	3.664360e-004
7.339178314723983e-010	3.338845e-004
7.364289921866840e-010	2.957020e-004
7.386611350438267e-010	2.386425e-004
7.408932779009696e-010	1.739094e-004
7.431254207581123e-010	1.015024e-004
7.453575636152551e-010	2.142166e-005
7.475897064723979e-010	-6.633285e-005
7.498218493295407e-010	-1.617611e-004
7.520539921866835e-010	-2.648632e-004
7.540071171866834e-010	-3.520849e-004
7.559602421866834e-010	-4.183359e-004
7.579133671866833e-010	-4.636161e-004
7.598664921866832e-010	-4.879254e-004
7.618196171866832e-010	-4.912640e-004
7.637727421866831e-010	-4.736318e-004
7.657258671866831e-010	-4.350288e-004
7.686555546866830e-010	-3.178277e-004
7.701901529009687e-010	-2.273081e-004
7.717247511152543e-010	-1.351603e-004
7.732593493295400e-010	-4.138433e-005
7.747939475438256e-010	5.401979e-005
7.763285457581113e-010	1.510521e-004
7.778631439723969e-010	2.497125e-004
7.793977421866826e-010	3.500011e-004
7.823274296866826e-010	4.895956e-004
7.852571171866825e-010	5.720982e-004
7.881868046866824e-010	5.931291e-004
7.898609118295395e-010	5.710743e-004
7.915350189723965e-010	5.438356e-004
7.932091261152536e-010	5.114130e-004
7.948832332581108e-010	4.738067e-004
7.965573404009679e-010	4.310164e-004
7.982314475438249e-010	3.830424e-004
7.999055546866820e-010	3.298845e-004
8.024167154009677e-010	2.795116e-004
8.049278761152533e-010	2.322421e-004
8.074390368295390e-010	1.880759e-004
8.099501975438245e-010	1.470132e-004
8.124613582581102e-010	1.090538e-004
8.149725189723958e-010	7.419775e-005
8.174836796866815e-010	4.244512e-005
8.204133671866814e-010	-1.704614e-005
8.233430546866813e-010	-7.227005e-005
8.262727421866812e-010	-1.232266e-004
8.292024296866811e-010	-1.699158e-004
8.321321171866810e-010	-2.123376e-004
8.350618046866809e-010	-2.504920e-004
8.379914921866808e-010	-2.843791e-004
8.406421618295379e-010	-2.875570e-004
8.432928314723949e-010	-2.698453e-004
8.459435011152520e-010	-2.312440e-004
8.485941707581091e-010	-1.717530e-004
8.512448404009662e-010	-9.137250e-005
8.538955100438232e-010	9.897632e-006
8.565461796866803e-010	1.320574e-004
8.586388136152516e-010	2.314071e-004
8.607314475438230e-010	3.139665e-004
8.628240814723943e-010	3.797357e-004
8.649167154009658e-010	4.287146e-004
8.670093493295371e-010	4.609032e-004
8.691019832581085e-010	4.763016e-004
8.711946171866798e-010	4.749097e-004
8.731477421866798e-010	4.407847e-004
8.751008671866797e-010	4.028002e-004
8.770539921866796e-010	3.609561e-004
8.790071171866796e-010	3.152524e-004
8.809602421866795e-010	2.656892e-004
8.829133671866795e-010	2.122665e-004
8.848664921866794e-010	1.549842e-004
8.877961796866793e-010	1.037752e-004
8.907258671866792e-010	5.689595e-005
8.936555546866791e-010	1.434640e-005
8.965852421866790e-010	-2.387343e-005
