time	V(d_3p)
4.989186502192088e-010	3.941909e-003
5.018483377192087e-010	4.204315e-003
5.035224448620658e-010	4.295634e-003
5.051965520049229e-010	4.377493e-003
5.068706591477800e-010	4.449889e-003
5.085447662906371e-010	4.512824e-003
5.102188734334942e-010	4.566298e-003
5.118929805763512e-010	4.610309e-003
5.135670877192084e-010	4.644860e-003
5.153807037906369e-010	4.720079e-003
5.171943198620654e-010	4.796057e-003
5.190079359334940e-010	4.872791e-003
5.208215520049224e-010	4.950284e-003
5.226351680763509e-010	5.028533e-003
5.244487841477794e-010	5.107540e-003
5.262624002192080e-010	5.187305e-003
5.289130698620651e-010	5.239093e-003
5.315637395049221e-010	5.180936e-003
5.342144091477791e-010	5.012835e-003
5.368650787906362e-010	4.734789e-003
5.395157484334933e-010	4.346798e-003
5.421664180763503e-010	3.848863e-003
5.448170877192074e-010	3.240983e-003
5.464911948620645e-010	2.821712e-003
5.481653020049215e-010	2.402400e-003
5.498394091477787e-010	1.983046e-003
5.515135162906358e-010	1.563650e-003
5.531876234334929e-010	1.144213e-003
5.548617305763499e-010	7.247348e-004
5.565358377192070e-010	3.052146e-004
5.587679805763498e-010	-2.301219e-004
5.610001234334927e-010	-7.491370e-004
5.632322662906354e-010	-1.251831e-003
5.654644091477782e-010	-1.738203e-003
5.676965520049209e-010	-2.208254e-003
5.699286948620638e-010	-2.661984e-003
5.721608377192066e-010	-3.099392e-003
5.750905252192065e-010	-3.579324e-003
5.780202127192064e-010	-3.934338e-003
5.809499002192063e-010	-4.128827e-003
5.829030252192062e-010	-4.157597e-003
5.848561502192062e-010	-4.102675e-003
5.877858377192061e-010	-3.868164e-003
5.907155252192060e-010	-3.469856e-003
5.936452127192059e-010	-2.939018e-003
5.951798109334916e-010	-2.609035e-003
5.967144091477772e-010	-2.269058e-003
5.982490073620629e-010	-1.919087e-003
5.997836055763485e-010	-1.559122e-003
6.013182037906343e-010	-1.189164e-003
6.028528020049199e-010	-8.092109e-004
6.043874002192056e-010	-4.192643e-004
6.059219984334913e-010	-3.542073e-005
6.074565966477769e-010	3.329442e-004
6.089911948620626e-010	6.858305e-004
6.105257930763482e-010	1.023238e-003
6.120603912906339e-010	1.345167e-003
6.135949895049195e-010	1.651617e-003
6.151295877192052e-010	1.942589e-003
6.180592752192052e-010	2.412310e-003
6.209889627192051e-010	2.781561e-003
6.239186502192050e-010	3.049772e-003
6.268483377192049e-010	3.224554e-003
6.296385162906334e-010	3.299731e-003
6.324286948620619e-010	3.333826e-003
6.352188734334904e-010	3.326839e-003
6.380090520049188e-010	3.278771e-003
6.407992305763473e-010	3.189622e-003
6.435894091477758e-010	3.059391e-003
6.463795877192043e-010	2.888078e-003
6.484722216477756e-010	2.738053e-003
6.505648555763470e-010	2.585109e-003
6.526574895049183e-010	2.429248e-003
6.547501234334898e-010	2.270468e-003
6.568427573620611e-010	2.108769e-003
6.589353912906325e-010	1.944153e-003
6.610280252192038e-010	1.776618e-003
6.632601680763466e-010	1.629171e-003
6.654923109334895e-010	1.493779e-003
6.677244537906322e-010	1.370444e-003
6.699565966477750e-010	1.259164e-003
6.721887395049177e-010	1.159940e-003
6.744208823620606e-010	1.072773e-003
6.766530252192034e-010	9.976607e-004
6.791641859334890e-010	8.963992e-004
6.816753466477746e-010	7.746399e-004
6.841865073620603e-010	6.323826e-004
6.866976680763459e-010	4.696275e-004
6.892088287906316e-010	2.863745e-004
6.917199895049171e-010	8.262352e-005
6.942311502192028e-010	-1.416253e-004
6.967423109334885e-010	-3.689399e-004
6.992534716477741e-010	-5.721141e-004
7.017646323620598e-010	-7.511480e-004
7.042757930763453e-010	-9.060415e-004
7.067869537906310e-010	-1.036795e-003
7.092981145049166e-010	-1.143407e-003
7.118092752192023e-010	-1.225880e-003
7.145994537906308e-010	-1.294432e-003
7.173896323620593e-010	-1.332813e-003
7.201798109334878e-010	-1.341023e-003
7.229699895049162e-010	-1.319062e-003
7.257601680763447e-010	-1.266929e-003
7.285503466477732e-010	-1.184625e-003
7.313405252192017e-010	-1.072149e-003
7.332936502192016e-010	-9.537196e-004
7.352467752192015e-010	-8.206548e-004
7.371999002192015e-010	-6.729547e-004
7.391530252192014e-010	-5.106192e-004
7.411061502192014e-010	-3.336484e-004
7.430592752192013e-010	-1.420423e-004
7.450124002192012e-010	6.419919e-005
7.469655252192012e-010	2.734293e-004
7.489186502192011e-010	4.704871e-004
7.508717752192011e-010	6.553727e-004
7.528249002192010e-010	8.280861e-004
7.547780252192009e-010	9.886272e-004
7.567311502192009e-010	1.136996e-003
7.586842752192008e-010	1.273193e-003
7.613349448620579e-010	1.402263e-003
7.639856145049149e-010	1.493853e-003
7.666362841477720e-010	1.547962e-003
7.692869537906291e-010	1.564590e-003
7.719376234334862e-010	1.543739e-003
7.745882930763432e-010	1.485406e-003
7.772389627192003e-010	1.389593e-003
7.805871770049144e-010	1.249313e-003
7.839353912906286e-010	1.105163e-003
7.872836055763428e-010	9.571424e-004
7.906318198620570e-010	8.052513e-004
7.939800341477712e-010	6.494899e-004
7.973282484334854e-010	4.898582e-004
8.006764627191995e-010	3.263561e-004
8.040246770049137e-010	1.838552e-004
8.073728912906279e-010	6.463940e-005
8.107211055763421e-010	-3.129138e-005
8.140693198620563e-010	-1.039371e-004
8.174175341477704e-010	-1.532978e-004
8.207657484334847e-010	-1.793734e-004
8.241139627191988e-010	-1.821640e-004
8.270436502191987e-010	-1.963895e-004
8.299733377191986e-010	-2.187812e-004
8.329030252191985e-010	-2.493391e-004
8.358327127191985e-010	-2.880632e-004
8.387624002191984e-010	-3.349535e-004
8.416920877191983e-010	-3.900099e-004
8.446217752191982e-010	-4.532325e-004
8.476909716477695e-010	-4.889002e-004
8.507601680763408e-010	-5.072285e-004
8.538293645049121e-010	-5.082175e-004
8.568985609334836e-010	-4.918670e-004
8.599677573620549e-010	-4.581771e-004
8.630369537906262e-010	-4.071479e-004
8.661061502191975e-010	-3.387793e-004
8.700124002191974e-010	-2.605194e-004
8.739186502191973e-010	-1.690361e-004
8.778249002191972e-010	-6.432945e-005
8.817311502191970e-010	5.360060e-005
8.856374002191969e-010	1.847540e-004
8.895436502191968e-010	3.291309e-004
8.934499002191967e-010	4.867311e-004
8.973561502191966e-010	6.183196e-004
9.012624002191964e-010	7.099914e-004
9.051686502191963e-010	7.617463e-004
9.090749002191962e-010	7.735845e-004
9.129811502191961e-010	7.455059e-004
9.168874002191960e-010	6.775104e-004
9.207936502191958e-010	5.695982e-004
9.258159716477675e-010	4.198514e-004
9.308382930763392e-010	2.875345e-004
9.358606145049108e-010	1.726474e-004
9.408829359334825e-010	7.519013e-005
9.459052573620541e-010	-4.837278e-006
9.509275787906259e-010	-6.743483e-005
9.559499002191975e-010	-1.126025e-004
9.577635162906262e-010	-1.181817e-004
9.595771323620549e-010	-1.213779e-004
9.613907484334837e-010	-1.221913e-004
9.632043645049122e-010	-1.206219e-004
9.650179805763409e-010	-1.166696e-004
9.668315966477697e-010	-1.103344e-004
9.686452127191984e-010	-1.016164e-004
9.696217752191985e-010	-9.782094e-005
9.728304805763415e-010	-9.142622e-005
9.760391859334848e-010	-8.895011e-005
9.792478912906278e-010	-9.039261e-005
9.824565966477708e-010	-9.575373e-005
9.856653020049139e-010	-1.050335e-004
9.888740073620571e-010	-1.182318e-004
9.920827127192002e-010	-1.353488e-004
9.998952127192008e-010	-1.100723e-004
1.000000000000000e-009	-1.092441e-004
