Freq.	V(d_3p)
2.97852000000000e+009	(-7.09062808669880e+000dB,-3.09497973554049e+001°)
2.99851000000000e+009	(-7.08053753059644e+000dB,-3.12056595785166e+001°)
3.01850000000000e+009	(-7.07043947848278e+000dB,-3.14625519339210e+001°)
3.03849000000000e+009	(-7.06033562409759e+000dB,-3.17204801903557e+001°)
3.05848000000000e+009	(-7.05022768167017e+000dB,-3.19794500230384e+001°)
3.07847000000000e+009	(-7.04011738595546e+000dB,-3.22394670103343e+001°)
3.09846000000000e+009	(-7.03000649225453e+000dB,-3.25005366303571e+001°)
3.11845000000000e+009	(-7.01989677642045e+000dB,-3.27626642575065e+001°)
3.13844000000000e+009	(-7.00979003484712e+000dB,-3.30258551589427e+001°)
3.15843000000000e+009	(-6.99968808444212e+000dB,-3.32901144910055e+001°)
3.17842000000000e+009	(-6.98959276258091e+000dB,-3.35554472955745e+001°)
3.19841000000000e+009	(-6.97950592704316e+000dB,-3.38218584963825e+001°)
3.21840000000000e+009	(-6.96942945592977e+000dB,-3.40893528952770e+001°)
3.23839000000000e+009	(-6.95936524755982e+000dB,-3.43579351684416e+001°)
3.25838000000000e+009	(-6.94931522034662e+000dB,-3.46276098625790e+001°)
3.27837000000000e+009	(-6.93928131265242e+000dB,-3.48983813910610e+001°)
3.29836000000000e+009	(-6.92926548262097e+000dB,-3.51702540300520e+001°)
3.31835000000000e+009	(-6.91926970798663e+000dB,-3.54432319146120e+001°)
3.33834000000000e+009	(-6.90929598585999e+000dB,-3.57173190347878e+001°)
3.35833000000000e+009	(-6.89934633248911e+000dB,-3.59925192316962e+001°)
3.37832000000000e+009	(-6.88942278299572e+000dB,-3.62688361936125e+001°)
3.39831000000000e+009	(-6.87952739108567e+000dB,-3.65462734520680e+001°)
3.41830000000000e+009	(-6.86966222873322e+000dB,-3.68248343779691e+001°)
3.43829000000000e+009	(-6.85982938583851e+000dB,-3.71045221777484e+001°)
3.45828000000000e+009	(-6.85003096985867e+000dB,-3.73853398895550e+001°)
3.47827000000000e+009	(-6.84026910541057e+000dB,-3.76672903794984e+001°)
3.49826000000000e+009	(-6.83054593384693e+000dB,-3.79503763379591e+001°)
3.51825000000000e+009	(-6.82086361280416e+000dB,-3.82346002759727e+001°)
3.53824000000000e+009	(-6.81122431572288e+000dB,-3.85199645217073e+001°)
3.55823000000000e+009	(-6.80163023134118e+000dB,-3.88064712170440e+001°)
3.57822000000000e+009	(-6.79208356316068e+000dB,-3.90941223142758e+001°)
3.59821000000000e+009	(-6.78258652888605e+000dB,-3.93829195729402e+001°)
3.61820000000000e+009	(-6.77314135983848e+000dB,-3.96728645567981e+001°)
3.63819000000000e+009	(-6.76375030034523e+000dB,-3.99639586309779e+001°)
3.65818000000000e+009	(-6.75441560710432e+000dB,-4.02562029592988e+001°)
3.67817000000000e+009	(-6.74513954852734e+000dB,-4.05495985017865e+001°)
3.69816000000000e+009	(-6.73592440406191e+000dB,-4.08441460124029e+001°)
3.71815000000000e+009	(-6.72677246349484e+000dB,-4.11398460369981e+001°)
3.73814000000000e+009	(-6.71768602623891e+000dB,-4.14366989115047e+001°)
3.75813000000000e+009	(-6.70866740060562e+000dB,-4.17347047603888e+001°)
3.77812000000000e+009	(-6.69971890306651e+000dB,-4.20338634953668e+001°)
3.79811000000000e+009	(-6.69084285750625e+000dB,-4.23341748144072e+001°)
3.81810000000000e+009	(-6.68204159447115e+000dB,-4.26356382010240e+001°)
3.83809000000000e+009	(-6.67331745041579e+000dB,-4.29382529238732e+001°)
3.85808000000000e+009	(-6.66467276695367e+000dB,-4.32420180366607e+001°)
3.87807000000000e+009	(-6.65610989011396e+000dB,-4.35469323783689e+001°)
3.89806000000000e+009	(-6.64763116961043e+000dB,-4.38529945738023e+001°)
3.91805000000000e+009	(-6.63923895812711e+000dB,-4.41602030344567e+001°)
3.93804000000000e+009	(-6.63093561062493e+000dB,-4.44685559597062e+001°)
3.95803000000000e+009	(-6.62272348367588e+000dB,-4.47780513383079e+001°)
3.97802000000000e+009	(-6.61460493482868e+000dB,-4.50886869502087e+001°)
3.99801000000000e+009	(-6.60658232201236e+000dB,-4.54004603686463e+001°)
4.01800000000000e+009	(-6.59865800298282e+000dB,-4.57133689625253e+001°)
4.03799000000000e+009	(-6.59083433481793e+000dB,-4.60274098990464e+001°)
4.05798000000000e+009	(-6.58311367346636e+000dB,-4.63425801465646e+001°)
4.07797000000000e+009	(-6.57549837335525e+000dB,-4.66588764776424e+001°)
4.09796000000000e+009	(-6.56799078706214e+000dB,-4.69762954722653e+001°)
4.11795000000000e+009	(-6.56059326505385e+000dB,-4.72948335211785e+001°)
4.13794000000000e+009	(-6.55330815549899e+000dB,-4.76144868293002e+001°)
4.15793000000000e+009	(-6.54613780415526e+000dB,-4.79352514191587e+001°)
4.17792000000000e+009	(-6.53908455433472e+000dB,-4.82571231343049e+001°)
4.19791000000000e+009	(-6.53215074694894e+000dB,-4.85800976426380e+001°)
4.21790000000000e+009	(-6.52533872063659e+000dB,-4.89041704395873e+001°)
4.23789000000000e+009	(-6.51865081196982e+000dB,-4.92293368510809e+001°)
4.25788000000000e+009	(-6.51208935574222e+000dB,-4.95555920362416e+001°)
4.27787000000000e+009	(-6.50565668533421e+000dB,-4.98829309897382e+001°)
4.29786000000000e+009	(-6.49935513315138e+000dB,-5.02113485437266e+001°)
4.31785000000000e+009	(-6.49318703113333e+000dB,-5.05408393693112e+001°)
4.33784000000000e+009	(-6.48715471132562e+000dB,-5.08713979774660e+001°)
4.35783000000000e+009	(-6.48126050650677e+000dB,-5.12030187193451e+001°)
4.37782000000000e+009	(-6.47550675086353e+000dB,-5.15356957859336e+001°)
4.39781000000000e+009	(-6.46989578070262e+000dB,-5.18694232069734e+001°)
4.41780000000000e+009	(-6.46442993518873e+000dB,-5.22041948491288e+001°)
4.43779000000000e+009	(-6.45911155709641e+000dB,-5.25400044133413e+001°)
4.45778000000000e+009	(-6.45394299356240e+000dB,-5.28768454313497e+001°)
4.47777000000000e+009	(-6.44892659682490e+000dB,-5.32147112613492e+001°)
4.49776000000000e+009	(-6.44406472493459e+000dB,-5.35535950827815e+001°)
4.51775000000000e+009	(-6.43935974242173e+000dB,-5.38934898902523e+001°)
4.53774000000000e+009	(-6.43481402090557e+000dB,-5.42343884865896e+001°)
4.55773000000000e+009	(-6.43042993962922e+000dB,-5.45762834750674e+001°)
4.57772000000000e+009	(-6.42620988590431e+000dB,-5.49191672508293e+001°)
4.59771000000000e+009	(-6.42215625545305e+000dB,-5.52630319915577e+001°)
4.61770000000000e+009	(-6.41827145263090e+000dB,-5.56078696474563e+001°)
4.63769000000000e+009	(-6.41455789051816e+000dB,-5.59536719306079e+001°)
4.65768000000000e+009	(-6.41101799086874e+000dB,-5.63004303037961e+001°)
4.67767000000000e+009	(-6.40765418390477e+000dB,-5.66481359688814e+001°)
4.69766000000000e+009	(-6.40446890794823e+000dB,-5.69967798548280e+001°)
4.71765000000000e+009	(-6.40146460888315e+000dB,-5.73463526054957e+001°)
4.73764000000000e+009	(-6.39864373944165e+000dB,-5.76968445672999e+001°)
4.75763000000000e+009	(-6.39600875831204e+000dB,-5.80482457768690e+001°)
4.77762000000000e+009	(-6.39356212906626e+000dB,-5.84005459488043e+001°)
4.79761000000000e+009	(-6.39130631890792e+000dB,-5.87537344636729e+001°)
4.81760000000000e+009	(-6.38924379724361e+000dB,-5.91078003563463e+001°)
4.83759000000000e+009	(-6.38737703408320e+000dB,-5.94627323048016e+001°)
4.85758000000000e+009	(-6.38570849827309e+000dB,-5.98185186194944e+001°)
4.87757000000000e+009	(-6.38424065557505e+000dB,-6.01751472334097e+001°)
4.89756000000000e+009	(-6.38297596659634e+000dB,-6.05326056928889e+001°)
4.91755000000000e+009	(-6.38191688458571e+000dB,-6.08908811493149e+001°)
4.93754000000000e+009	(-6.38106585310732e+000dB,-6.12499603517431e+001°)
4.95753000000000e+009	(-6.38042530360590e+000dB,-6.16098296405387e+001°)
4.97752000000000e+009	(-6.37999765287849e+000dB,-6.19704749420811e+001°)
4.99751000000000e+009	(-6.37978530046830e+000dB,-6.23318817645807e+001°)
5.01750000000000e+009	(-6.37979062599536e+000dB,-6.26940351950395e+001°)
5.03749000000000e+009	(-6.38001598644148e+000dB,-6.30569198973804e+001°)
5.05748000000000e+009	(-6.38046371340416e+000dB,-6.34205201117551e+001°)
5.07747000000000e+009	(-6.38113611033517e+000dB,-6.37848196550315e+001°)
5.09746000000000e+009	(-6.38203544977964e+000dB,-6.41498019224461e+001°)
5.11745000000000e+009	(-6.38316397062917e+000dB,-6.45154498904080e+001°)
5.13744000000000e+009	(-6.38452387540427e+000dB,-6.48817461204209e+001°)
5.15743000000000e+009	(-6.38611732757749e+000dB,-6.52486727640876e+001°)
5.17742000000000e+009	(-6.38794644894975e+000dB,-6.56162115691543e+001°)
5.19741000000000e+009	(-6.39001331709166e+000dB,-6.59843438865420e+001°)
5.21740000000000e+009	(-6.39231996285884e+000dB,-6.63530506783170e+001°)
5.23739000000000e+009	(-6.39486836798916e+000dB,-6.67223125265349e+001°)
5.25738000000000e+009	(-6.39766046279202e+000dB,-6.70921096429017e+001°)
5.27737000000000e+009	(-6.40069812393256e+000dB,-6.74624218791858e+001°)
5.29736000000000e+009	(-6.40398317232029e+000dB,-6.78332287383185e+001°)
5.31735000000000e+009	(-6.40751737110241e+000dB,-6.82045093861191e+001°)
5.33734000000000e+009	(-6.41130242376788e+000dB,-6.85762426635757e+001°)
5.35733000000000e+009	(-6.41533997236359e+000dB,-6.89484070996249e+001°)
5.37732000000000e+009	(-6.41963159582370e+000dB,-6.93209809243645e+001°)
5.39731000000000e+009	(-6.42417880841358e+000dB,-6.96939420826401e+001°)
5.41730000000000e+009	(-6.42898305828784e+000dB,-7.00672682479522e+001°)
5.43729000000000e+009	(-6.43404572616127e+000dB,-7.04409368366237e+001°)
5.45728000000000e+009	(-6.43936812409243e+000dB,-7.08149250221828e+001°)
5.47727000000000e+009	(-6.44495149437708e+000dB,-7.11892097499130e+001°)
5.49726000000000e+009	(-6.45079700854969e+000dB,-7.15637677515161e+001°)
5.51725000000000e+009	(-6.45690576649005e+000dB,-7.19385755598652e+001°)
5.53724000000000e+009	(-6.46327879563262e+000dB,-7.23136095237912e+001°)
5.55723000000000e+009	(-6.46991705027565e+000dB,-7.26888458228812e+001°)
5.57722000000000e+009	(-6.47682141098530e+000dB,-7.30642604822522e+001°)
5.59721000000000e+009	(-6.48399268409357e+000dB,-7.34398293872720e+001°)
5.61720000000000e+009	(-6.49143160128496e+000dB,-7.38155282982052e+001°)
5.63719000000000e+009	(-6.49913881926979e+000dB,-7.41913328647579e+001°)
5.65718000000000e+009	(-6.50711491953794e+000dB,-7.45672186405046e+001°)
5.67717000000000e+009	(-6.51536040819457e+000dB,-7.49431610971763e+001°)
5.69716000000000e+009	(-6.52387571586871e+000dB,-7.53191356387998e+001°)
5.71715000000000e+009	(-6.53266119769582e+000dB,-7.56951176156699e+001°)
5.73714000000000e+009	(-6.54171713336927e+000dB,-7.60710823381437e+001°)
5.75713000000000e+009	(-6.55104372725794e+000dB,-7.64470050902516e+001°)
5.77712000000000e+009	(-6.56064110858698e+000dB,-7.68228611431101e+001°)
5.79711000000000e+009	(-6.57050933167941e+000dB,-7.71986257681353e+001°)
5.81710000000000e+009	(-6.58064837625543e+000dB,-7.75742742500470e+001°)
5.83709000000000e+009	(-6.59105814778699e+000dB,-7.79497818996568e+001°)
5.85708000000000e+009	(-6.60173847790550e+000dB,-7.83251240664475e+001°)
5.87707000000000e+009	(-6.61268912486007e+000dB,-7.87002761509181e+001°)
5.89706000000000e+009	(-6.62390977402471e+000dB,-7.90752136167172e+001°)
5.91705000000000e+009	(-6.63540003845097e+000dB,-7.94499120025421e+001°)
5.93704000000000e+009	(-6.64715945946654e+000dB,-7.98243469338128e+001°)
5.95703000000000e+009	(-6.65918750731583e+000dB,-8.01984941341115e+001°)
5.97702000000000e+009	(-6.67148358184174e+000dB,-8.05723294363959e+001°)
5.99701000000000e+009	(-6.68404701320675e+000dB,-8.09458287939721e+001°)
6.01700000000000e+009	(-6.69687706265238e+000dB,-8.13189682912366e+001°)
6.03699000000000e+009	(-6.70997292329421e+000dB,-8.16917241541828e+001°)
6.05698000000000e+009	(-6.72333372095262e+000dB,-8.20640727606657e+001°)
6.07697000000000e+009	(-6.73695851501641e+000dB,-8.24359906504338e+001°)
6.09696000000000e+009	(-6.75084629933978e+000dB,-8.28074545349179e+001°)
6.11695000000000e+009	(-6.76499600316859e+000dB,-8.31784413067810e+001°)
6.13694000000000e+009	(-6.77940649209806e+000dB,-8.35489280492274e+001°)
6.15693000000000e+009	(-6.79407656905815e+000dB,-8.39188920450673e+001°)
6.17692000000000e+009	(-6.80900497532619e+000dB,-8.42883107855417e+001°)
6.19691000000000e+009	(-6.82419039156637e+000dB,-8.46571619789001e+001°)
6.21690000000000e+009	(-6.83963143889362e+000dB,-8.50254235587319e+001°)
6.23689000000000e+009	(-6.85532667996193e+000dB,-8.53930736920584e+001°)
6.25688000000000e+009	(-6.87127462007498e+000dB,-8.57600907871687e+001°)
6.27687000000000e+009	(-6.88747370831912e+000dB,-8.61264535012132e+001°)
6.29686000000000e+009	(-6.90392233871632e+000dB,-8.64921407475514e+001°)
6.31685000000000e+009	(-6.92061885139742e+000dB,-8.68571317028420e+001°)
6.33684000000000e+009	(-6.93756153379306e+000dB,-8.72214058138892e+001°)
6.35683000000000e+009	(-6.95474862184225e+000dB,-8.75849428042397e+001°)
6.37682000000000e+009	(-6.97217830121758e+000dB,-8.79477226805236e+001°)
6.39681000000000e+009	(-6.98984870856512e+000dB,-8.83097257385488e+001°)
6.41680000000000e+009	(-7.00775793275916e+000dB,-8.86709325691424e+001°)
6.43679000000000e+009	(-7.02590401616908e+000dB,-8.90313240637424e+001°)
6.45678000000000e+009	(-7.04428495593872e+000dB,-8.93908814197339e+001°)
6.47677000000000e+009	(-7.06289870527728e+000dB,-8.97495861455423e+001°)
6.49676000000000e+009	(-7.08174317475926e+000dB,-9.01074200654676e+001°)
6.51675000000000e+009	(-7.10081623363338e+000dB,-9.04643653242753e+001°)
6.53674000000000e+009	(-7.12011571113971e+000dB,-9.08204043915361e+001°)
6.55673000000000e+009	(-7.13963939783374e+000dB,-9.11755200657164e+001°)
6.57672000000000e+009	(-7.15938504691535e+000dB,-9.15296954780243e+001°)
6.59671000000000e+009	(-7.17935037556358e+000dB,-9.18829140960078e+001°)
6.61670000000000e+009	(-7.19953306627425e+000dB,-9.22351597269109e+001°)
6.63669000000000e+009	(-7.21993076820163e+000dB,-9.25864165207855e+001°)
6.65668000000000e+009	(-7.24054109850050e+000dB,-9.29366689733638e+001°)
6.67667000000000e+009	(-7.26136164367006e+000dB,-9.32859019286920e+001°)
6.69666000000000e+009	(-7.28238996089773e+000dB,-9.36341005815247e+001°)
6.71665000000000e+009	(-7.30362357940175e+000dB,-9.39812504794888e+001°)
6.73664000000000e+009	(-7.32506000177241e+000dB,-9.43273375250147e+001°)
6.75663000000000e+009	(-7.34669670530963e+000dB,-9.46723479770337e+001°)
6.77662000000000e+009	(-7.36853114335877e+000dB,-9.50162684524557e+001°)
6.79661000000000e+009	(-7.39056074664006e+000dB,-9.53590859274163e+001°)
6.81660000000000e+009	(-7.41278292457507e+000dB,-9.57007877383073e+001°)
6.83659000000000e+009	(-7.43519506660509e+000dB,-9.60413615825882e+001°)
6.85658000000000e+009	(-7.45779454350459e+000dB,-9.63807955193802e+001°)
6.87657000000000e+009	(-7.48057870868680e+000dB,-9.67190779698522e+001°)
6.89656000000000e+009	(-7.50354489950118e+000dB,-9.70561977173939e+001°)
6.91655000000000e+009	(-7.52669043852191e+000dB,-9.73921439075897e+001°)
6.93654000000000e+009	(-7.55001263482772e+000dB,-9.77269060479821e+001°)
6.95653000000000e+009	(-7.57350878527125e+000dB,-9.80604740076472e+001°)
