Freq.	mag(V(d_3p))
Step Information: C_d=100f  (Run: 1/10)
1.15542300000000e+010	(-1.28560155443724e+001dB,0.00000000000000e+000°)
1.15742200000000e+010	(-1.28334305497109e+001dB,0.00000000000000e+000°)
1.15942100000000e+010	(-1.28122653870921e+001dB,0.00000000000000e+000°)
1.16142000000000e+010	(-1.27925749336130e+001dB,0.00000000000000e+000°)
1.16341900000000e+010	(-1.27744136290229e+001dB,0.00000000000000e+000°)
1.16541800000000e+010	(-1.27578352119790e+001dB,0.00000000000000e+000°)
1.16741700000000e+010	(-1.27428924240423e+001dB,0.00000000000000e+000°)
1.16941600000000e+010	(-1.27296366785008e+001dB,0.00000000000000e+000°)
1.17141500000000e+010	(-1.27181176913433e+001dB,0.00000000000000e+000°)
1.17341400000000e+010	(-1.27083830722922e+001dB,0.00000000000000e+000°)
1.17541300000000e+010	(-1.27004778748831e+001dB,0.00000000000000e+000°)
1.17741200000000e+010	(-1.26944441063729e+001dB,0.00000000000000e+000°)
1.17941100000000e+010	(-1.26903202009986e+001dB,0.00000000000000e+000°)
1.18141000000000e+010	(-1.26881404640798e+001dB,0.00000000000000e+000°)
1.18340900000000e+010	(-1.26879344999267e+001dB,0.00000000000000e+000°)
1.18540800000000e+010	(-1.26897266436874e+001dB,0.00000000000000e+000°)
1.18740700000000e+010	(-1.26935354261878e+001dB,0.00000000000000e+000°)
1.18940600000000e+010	(-1.26993731111960e+001dB,0.00000000000000e+000°)
1.19140500000000e+010	(-1.27072453555847e+001dB,0.00000000000000e+000°)
1.19340400000000e+010	(-1.27171510530257e+001dB,0.00000000000000e+000°)
1.19540300000000e+010	(-1.27290824286355e+001dB,0.00000000000000e+000°)
1.19740200000000e+010	(-1.27430254519595e+001dB,0.00000000000000e+000°)
1.19940100000000e+010	(-1.27589606246223e+001dB,0.00000000000000e+000°)
1.20140000000000e+010	(-1.27768641727521e+001dB,0.00000000000000e+000°)
1.20339900000000e+010	(-1.27967096301245e+001dB,0.00000000000000e+000°)
1.20539800000000e+010	(-1.28184697363518e+001dB,0.00000000000000e+000°)
1.20739700000000e+010	(-1.28421185010895e+001dB,0.00000000000000e+000°)
1.20939600000000e+010	(-1.28676332121972e+001dB,0.00000000000000e+000°)
1.21139500000000e+010	(-1.28949961107745e+001dB,0.00000000000000e+000°)
1.21339400000000e+010	(-1.29241954387069e+001dB,0.00000000000000e+000°)
1.21539300000000e+010	(-1.29552256004232e+001dB,0.00000000000000e+000°)
1.21739200000000e+010	(-1.29880862743843e+001dB,0.00000000000000e+000°)
1.21939100000000e+010	(-1.30227804498225e+001dB,0.00000000000000e+000°)
1.22139000000000e+010	(-1.30593115232780e+001dB,0.00000000000000e+000°)
1.22338900000000e+010	(-1.30976797318022e+001dB,0.00000000000000e+000°)
1.22538800000000e+010	(-1.31378782922996e+001dB,0.00000000000000e+000°)
1.22738700000000e+010	(-1.31798896400901e+001dB,0.00000000000000e+000°)
1.22938600000000e+010	(-1.32236821146558e+001dB,0.00000000000000e+000°)
1.23138500000000e+010	(-1.32692073448223e+001dB,0.00000000000000e+000°)
1.23338400000000e+010	(-1.33163984673921e+001dB,0.00000000000000e+000°)
1.23538300000000e+010	(-1.33651692006634e+001dB,0.00000000000000e+000°)
1.23738200000000e+010	(-1.34154137077243e+001dB,0.00000000000000e+000°)
1.23938100000000e+010	(-1.34670071331460e+001dB,0.00000000000000e+000°)
1.24138000000000e+010	(-1.35198066796866e+001dB,0.00000000000000e+000°)
1.24337900000000e+010	(-1.35736531011033e+001dB,0.00000000000000e+000°)
1.24537800000000e+010	(-1.36283725126851e+001dB,0.00000000000000e+000°)
1.24737700000000e+010	(-1.36837784526761e+001dB,0.00000000000000e+000°)
1.24937600000000e+010	(-1.37396741576576e+001dB,0.00000000000000e+000°)
1.25137500000000e+010	(-1.37958550382426e+001dB,0.00000000000000e+000°)
1.25337400000000e+010	(-1.38521113556821e+001dB,0.00000000000000e+000°)
1.25537300000000e+010	(-1.39082311046000e+001dB,0.00000000000000e+000°)
1.25737200000000e+010	(-1.39640031027063e+001dB,0.00000000000000e+000°)
1.25937100000000e+010	(-1.40192202763479e+001dB,0.00000000000000e+000°)
1.26137000000000e+010	(-1.40736831129329e+001dB,0.00000000000000e+000°)
1.26336900000000e+010	(-1.41272032296355e+001dB,0.00000000000000e+000°)
1.26536800000000e+010	(-1.41796069845943e+001dB,0.00000000000000e+000°)
1.26736700000000e+010	(-1.42307390344183e+001dB,0.00000000000000e+000°)
1.26936600000000e+010	(-1.42804657226400e+001dB,0.00000000000000e+000°)
1.27136500000000e+010	(-1.43286781701677e+001dB,0.00000000000000e+000°)
1.27336400000000e+010	(-1.43752949328830e+001dB,0.00000000000000e+000°)
1.27536300000000e+010	(-1.44202640949049e+001dB,0.00000000000000e+000°)
1.27736200000000e+010	(-1.44635646795734e+001dB,0.00000000000000e+000°)
1.27936100000000e+010	(-1.45052072838033e+001dB,0.00000000000000e+000°)
1.28136000000000e+010	(-1.45452338740233e+001dB,0.00000000000000e+000°)
1.28335900000000e+010	(-1.45837167212921e+001dB,0.00000000000000e+000°)
1.28535800000000e+010	(-1.46207564963828e+001dB,0.00000000000000e+000°)
1.28735700000000e+010	(-1.46564795890962e+001dB,0.00000000000000e+000°)
1.28935600000000e+010	(-1.46910347561326e+001dB,0.00000000000000e+000°)
1.29135500000000e+010	(-1.47245892351119e+001dB,0.00000000000000e+000°)
1.29335400000000e+010	(-1.47573244861276e+001dB,0.00000000000000e+000°)
1.29535300000000e+010	(-1.47894317348673e+001dB,0.00000000000000e+000°)
1.29735200000000e+010	(-1.48211074923322e+001dB,0.00000000000000e+000°)
1.29935100000000e+010	(-1.48525492161983e+001dB,0.00000000000000e+000°)
1.30135000000000e+010	(-1.48839512595112e+001dB,0.00000000000000e+000°)
1.30334900000000e+010	(-1.49155012260454e+001dB,0.00000000000000e+000°)
1.30534800000000e+010	(-1.49473768210105e+001dB,0.00000000000000e+000°)
1.30734700000000e+010	(-1.49797432535927e+001dB,0.00000000000000e+000°)
1.30934600000000e+010	(-1.50127512165813e+001dB,0.00000000000000e+000°)
1.31134500000000e+010	(-1.50465354400614e+001dB,0.00000000000000e+000°)
1.31334400000000e+010	(-1.50812137922939e+001dB,0.00000000000000e+000°)
1.31534300000000e+010	(-1.51168868822761e+001dB,0.00000000000000e+000°)
1.31734200000000e+010	(-1.51536381053237e+001dB,0.00000000000000e+000°)
1.31934100000000e+010	(-1.51915340651336e+001dB,0.00000000000000e+000°)
1.32134000000000e+010	(-1.52306253026075e+001dB,0.00000000000000e+000°)
1.32333900000000e+010	(-1.52709472624573e+001dB,0.00000000000000e+000°)
1.32533800000000e+010	(-1.53125214324068e+001dB,0.00000000000000e+000°)
1.32733700000000e+010	(-1.53553565957649e+001dB,0.00000000000000e+000°)
1.32933600000000e+010	(-1.53994501454544e+001dB,0.00000000000000e+000°)
1.33133500000000e+010	(-1.54447894155604e+001dB,0.00000000000000e+000°)
1.33333400000000e+010	(-1.54913529945191e+001dB,0.00000000000000e+000°)
1.33533300000000e+010	(-1.55391119918081e+001dB,0.00000000000000e+000°)
1.33733200000000e+010	(-1.55880312371022e+001dB,0.00000000000000e+000°)
1.33933100000000e+010	(-1.56380703971617e+001dB,0.00000000000000e+000°)
1.34133000000000e+010	(-1.56891850011247e+001dB,0.00000000000000e+000°)
1.34332900000000e+010	(-1.57413273693706e+001dB,0.00000000000000e+000°)
1.34532800000000e+010	(-1.57944474447457e+001dB,0.00000000000000e+000°)
1.34732700000000e+010	(-1.58484935277593e+001dB,0.00000000000000e+000°)
1.34932600000000e+010	(-1.59034129194659e+001dB,0.00000000000000e+000°)
1.35132500000000e+010	(-1.59591524772445e+001dB,0.00000000000000e+000°)
1.35332400000000e+010	(-1.60156590896700e+001dB,0.00000000000000e+000°)
1.35532300000000e+010	(-1.60728800772359e+001dB,0.00000000000000e+000°)
1.35732200000000e+010	(-1.61307635259295e+001dB,0.00000000000000e+000°)
1.35932100000000e+010	(-1.61892585606418e+001dB,0.00000000000000e+000°)
1.36132000000000e+010	(-1.62483155651976e+001dB,0.00000000000000e+000°)
1.36331900000000e+010	(-1.63078863554545e+001dB,0.00000000000000e+000°)
1.36531800000000e+010	(-1.63679243115023e+001dB,0.00000000000000e+000°)
1.36731700000000e+010	(-1.64283844745197e+001dB,0.00000000000000e+000°)
1.36931600000000e+010	(-1.64892236133515e+001dB,0.00000000000000e+000°)
1.37131500000000e+010	(-1.65504002653666e+001dB,0.00000000000000e+000°)
1.37331400000000e+010	(-1.66118747556725e+001dB,0.00000000000000e+000°)
1.37531300000000e+010	(-1.66736091982914e+001dB,0.00000000000000e+000°)
1.37731200000000e+010	(-1.67355674824727e+001dB,0.00000000000000e+000°)
1.37931100000000e+010	(-1.67977152469057e+001dB,0.00000000000000e+000°)
1.38131000000000e+010	(-1.68600198442327e+001dB,0.00000000000000e+000°)
1.38330900000000e+010	(-1.69224502979296e+001dB,0.00000000000000e+000°)
1.38530800000000e+010	(-1.69849772533210e+001dB,0.00000000000000e+000°)
1.38730700000000e+010	(-1.70475729242332e+001dB,0.00000000000000e+000°)
1.38930600000000e+010	(-1.71102110365555e+001dB,0.00000000000000e+000°)
1.39130500000000e+010	(-1.71728667697745e+001dB,0.00000000000000e+000°)
1.39330400000000e+010	(-1.72355166973679e+001dB,0.00000000000000e+000°)
1.39530300000000e+010	(-1.72981387267882e+001dB,0.00000000000000e+000°)
1.39730200000000e+010	(-1.73607120396382e+001dB,0.00000000000000e+000°)
1.39930100000000e+010	(-1.74232170325160e+001dB,0.00000000000000e+000°)
1.40130000000000e+010	(-1.74856352589221e+001dB,0.00000000000000e+000°)
1.40329900000000e+010	(-1.75479493725250e+001dB,0.00000000000000e+000°)
1.40529800000000e+010	(-1.76101430720215e+001dB,0.00000000000000e+000°)
1.40729700000000e+010	(-1.76722010477639e+001dB,0.00000000000000e+000°)
1.40929600000000e+010	(-1.77341089302772e+001dB,0.00000000000000e+000°)
1.41129500000000e+010	(-1.77958532407490e+001dB,0.00000000000000e+000°)
1.41329400000000e+010	(-1.78574213435412e+001dB,0.00000000000000e+000°)
1.41529300000000e+010	(-1.79188014007445e+001dB,0.00000000000000e+000°)
1.41729200000000e+010	(-1.79799823287721e+001dB,0.00000000000000e+000°)
1.41929100000000e+010	(-1.80409537569745e+001dB,0.00000000000000e+000°)
1.42129000000000e+010	(-1.81017059882400e+001dB,0.00000000000000e+000°)
1.42328900000000e+010	(-1.81622299615351e+001dB,0.00000000000000e+000°)
1.42528800000000e+010	(-1.82225172163311e+001dB,0.00000000000000e+000°)
1.42728700000000e+010	(-1.82825598588550e+001dB,0.00000000000000e+000°)
1.42928600000000e+010	(-1.83423505301003e+001dB,0.00000000000000e+000°)
1.43128500000000e+010	(-1.84018823755291e+001dB,0.00000000000000e+000°)
1.43328400000000e+010	(-1.84611490163962e+001dB,0.00000000000000e+000°)
1.43528300000000e+010	(-1.85201445226213e+001dB,0.00000000000000e+000°)
1.43728200000000e+010	(-1.85788633871429e+001dB,0.00000000000000e+000°)
1.43928100000000e+010	(-1.86373005016797e+001dB,0.00000000000000e+000°)
1.44128000000000e+010	(-1.86954511338336e+001dB,0.00000000000000e+000°)
1.44327900000000e+010	(-1.87533109054646e+001dB,0.00000000000000e+000°)
1.44527800000000e+010	(-1.88108757722735e+001dB,0.00000000000000e+000°)
1.44727700000000e+010	(-1.88681420045297e+001dB,0.00000000000000e+000°)
1.44927600000000e+010	(-1.89251061688820e+001dB,0.00000000000000e+000°)
1.45127500000000e+010	(-1.89817651111942e+001dB,0.00000000000000e+000°)
1.45327400000000e+010	(-1.90381159403504e+001dB,0.00000000000000e+000°)
1.45527300000000e+010	(-1.90941560129755e+001dB,0.00000000000000e+000°)
1.45727200000000e+010	(-1.91498829190207e+001dB,0.00000000000000e+000°)
1.45927100000000e+010	(-1.92052944681650e+001dB,0.00000000000000e+000°)
1.46127000000000e+010	(-1.92603886769867e+001dB,0.00000000000000e+000°)
1.46326900000000e+010	(-1.93151637568621e+001dB,0.00000000000000e+000°)
1.46526800000000e+010	(-1.93696181025483e+001dB,0.00000000000000e+000°)
1.46726700000000e+010	(-1.94237502814124e+001dB,0.00000000000000e+000°)
1.46926600000000e+010	(-1.94775590232700e+001dB,0.00000000000000e+000°)
1.47126500000000e+010	(-1.95310432107967e+001dB,0.00000000000000e+000°)
1.47326400000000e+010	(-1.95842018704813e+001dB,0.00000000000000e+000°)
1.47526300000000e+010	(-1.96370341640882e+001dB,0.00000000000000e+000°)
1.47726200000000e+010	(-1.96895393806001e+001dB,0.00000000000000e+000°)
1.47926100000000e+010	(-1.97417169286139e+001dB,0.00000000000000e+000°)
1.48126000000000e+010	(-1.97935663291619e+001dB,0.00000000000000e+000°)
1.48325900000000e+010	(-1.98450872089365e+001dB,0.00000000000000e+000°)
1.48525800000000e+010	(-1.98962792938927e+001dB,0.00000000000000e+000°)
1.48725700000000e+010	(-1.99471424032068e+001dB,0.00000000000000e+000°)
1.48925600000000e+010	(-1.99976764435735e+001dB,0.00000000000000e+000°)
1.49125500000000e+010	(-2.00478814038185e+001dB,0.00000000000000e+000°)
1.49325400000000e+010	(-2.00977573498108e+001dB,0.00000000000000e+000°)
1.49525300000000e+010	(-2.01473044196567e+001dB,0.00000000000000e+000°)
1.49725200000000e+010	(-2.01965228191594e+001dB,0.00000000000000e+000°)
1.49925100000000e+010	(-2.02454128175296e+001dB,0.00000000000000e+000°)
1.50125000000000e+010	(-2.02939747433322e+001dB,0.00000000000000e+000°)
1.50324900000000e+010	(-2.03422089806558e+001dB,0.00000000000000e+000°)
1.50524800000000e+010	(-2.03901159654934e+001dB,0.00000000000000e+000°)
1.50724700000000e+010	(-2.04376961823206e+001dB,0.00000000000000e+000°)
1.50924600000000e+010	(-2.04849501608617e+001dB,0.00000000000000e+000°)
1.51124500000000e+010	(-2.05318784730327e+001dB,0.00000000000000e+000°)
1.51324400000000e+010	(-2.05784817300505e+001dB,0.00000000000000e+000°)
1.51524300000000e+010	(-2.06247605797007e+001dB,0.00000000000000e+000°)
1.51724200000000e+010	(-2.06707157037539e+001dB,0.00000000000000e+000°)
1.51924100000000e+010	(-2.07163478155218e+001dB,0.00000000000000e+000°)
1.52124000000000e+010	(-2.07616576575472e+001dB,0.00000000000000e+000°)
1.52323900000000e+010	(-2.08066459994190e+001dB,0.00000000000000e+000°)
1.52523800000000e+010	(-2.08513136357057e+001dB,0.00000000000000e+000°)
1.52723700000000e+010	(-2.08956613840006e+001dB,0.00000000000000e+000°)
1.52923600000000e+010	(-2.09396900830739e+001dB,0.00000000000000e+000°)
1.53123500000000e+010	(-2.09834005911240e+001dB,0.00000000000000e+000°)
1.53323400000000e+010	(-2.10267937841243e+001dB,0.00000000000000e+000°)
1.53523300000000e+010	(-2.10698705542580e+001dB,0.00000000000000e+000°)
1.53723200000000e+010	(-2.11126318084403e+001dB,0.00000000000000e+000°)
1.53923100000000e+010	(-2.11550784669180e+001dB,0.00000000000000e+000°)
1.54123000000000e+010	(-2.11972114619462e+001dB,0.00000000000000e+000°)
1.54322900000000e+010	(-2.12390317365367e+001dB,0.00000000000000e+000°)
1.54522800000000e+010	(-2.12805402432744e+001dB,0.00000000000000e+000°)
1.54722700000000e+010	(-2.13217379431981e+001dB,0.00000000000000e+000°)
1.54922600000000e+010	(-2.13626258047402e+001dB,0.00000000000000e+000°)
1.55122500000000e+010	(-2.14032048027280e+001dB,0.00000000000000e+000°)
1.55322400000000e+010	(-2.14434759174353e+001dB,0.00000000000000e+000°)
1.55522300000000e+010	(-2.14834401336886e+001dB,0.00000000000000e+000°)
1.55722200000000e+010	(-2.15230984400212e+001dB,0.00000000000000e+000°)
1.55922100000000e+010	(-2.15624518278727e+001dB,0.00000000000000e+000°)
1.56122000000000e+010	(-2.16015012908347e+001dB,0.00000000000000e+000°)
1.56321900000000e+010	(-2.16402478239363e+001dB,0.00000000000000e+000°)
1.56521800000000e+010	(-2.16786924229692e+001dB,0.00000000000000e+000°)
1.56721700000000e+010	(-2.17168360838513e+001dB,0.00000000000000e+000°)
1.56921600000000e+010	(-2.17546798020241e+001dB,0.00000000000000e+000°)
1.57121500000000e+010	(-2.17922245718860e+001dB,0.00000000000000e+000°)
1.57321400000000e+010	(-2.18294713862538e+001dB,0.00000000000000e+000°)
1.57521300000000e+010	(-2.18664212358590e+001dB,0.00000000000000e+000°)
1.57721200000000e+010	(-2.19030751088684e+001dB,0.00000000000000e+000°)
1.57921100000000e+010	(-2.19394339904347e+001dB,0.00000000000000e+000°)
1.58121000000000e+010	(-2.19754988622714e+001dB,0.00000000000000e+000°)
1.58320900000000e+010	(-2.20112707022527e+001dB,0.00000000000000e+000°)
1.58520800000000e+010	(-2.20467504840365e+001dB,0.00000000000000e+000°)
1.58720700000000e+010	(-2.20819391767090e+001dB,0.00000000000000e+000°)
1.58920600000000e+010	(-2.21168377444499e+001dB,0.00000000000000e+000°)
1.59120500000000e+010	(-2.21514471462185e+001dB,0.00000000000000e+000°)
1.59320400000000e+010	(-2.21857683354572e+001dB,0.00000000000000e+000°)
1.59520300000000e+010	(-2.22198022598131e+001dB,0.00000000000000e+000°)
1.59720200000000e+010	(-2.22535498608777e+001dB,0.00000000000000e+000°)
1.59920100000000e+010	(-2.22870120739398e+001dB,0.00000000000000e+000°)
1.60120000000000e+010	(-2.23201898277566e+001dB,0.00000000000000e+000°)
1.60319900000000e+010	(-2.23530840443366e+001dB,0.00000000000000e+000°)
1.60519800000000e+010	(-2.23856956387387e+001dB,0.00000000000000e+000°)
1.60719700000000e+010	(-2.24180255188814e+001dB,0.00000000000000e+000°)
1.60919600000000e+010	(-2.24500745853664e+001dB,0.00000000000000e+000°)
1.61119500000000e+010	(-2.24818437313130e+001dB,0.00000000000000e+000°)
1.61319400000000e+010	(-2.25133338422033e+001dB,0.00000000000000e+000°)
1.61519300000000e+010	(-2.25445457957381e+001dB,0.00000000000000e+000°)
1.61719200000000e+010	(-2.25754804617033e+001dB,0.00000000000000e+000°)
1.61919100000000e+010	(-2.26061387018445e+001dB,0.00000000000000e+000°)
1.62119000000000e+010	(-2.26365213697515e+001dB,0.00000000000000e+000°)
1.62318900000000e+010	(-2.26666293107504e+001dB,0.00000000000000e+000°)
1.62518800000000e+010	(-2.26964633618049e+001dB,0.00000000000000e+000°)
1.62718700000000e+010	(-2.27260243514239e+001dB,0.00000000000000e+000°)
1.62918600000000e+010	(-2.27553130995770e+001dB,0.00000000000000e+000°)
1.63118500000000e+010	(-2.27843304176171e+001dB,0.00000000000000e+000°)
1.63318400000000e+010	(-2.28130771082087e+001dB,0.00000000000000e+000°)
1.63518300000000e+010	(-2.28415539652623e+001dB,0.00000000000000e+000°)
1.63718200000000e+010	(-2.28697617738764e+001dB,0.00000000000000e+000°)
1.63918100000000e+010	(-2.28977013102824e+001dB,0.00000000000000e+000°)
1.64118000000000e+010	(-2.29253733417964e+001dB,0.00000000000000e+000°)
1.64317900000000e+010	(-2.29527786267757e+001dB,0.00000000000000e+000°)
1.64517800000000e+010	(-2.29799179145799e+001dB,0.00000000000000e+000°)
1.64717700000000e+010	(-2.30067919455367e+001dB,0.00000000000000e+000°)
1.64917600000000e+010	(-2.30334014509108e+001dB,0.00000000000000e+000°)
1.65117500000000e+010	(-2.30597471528789e+001dB,0.00000000000000e+000°)
1.65317400000000e+010	(-2.30858297645064e+001dB,0.00000000000000e+000°)
1.65517300000000e+010	(-2.31116499897287e+001dB,0.00000000000000e+000°)
1.65717200000000e+010	(-2.31372085233370e+001dB,0.00000000000000e+000°)
1.65917100000000e+010	(-2.31625060509654e+001dB,0.00000000000000e+000°)
1.66117000000000e+010	(-2.31875432490811e+001dB,0.00000000000000e+000°)
1.66316900000000e+010	(-2.32123207849799e+001dB,0.00000000000000e+000°)
1.66516800000000e+010	(-2.32368393167823e+001dB,0.00000000000000e+000°)
1.66716700000000e+010	(-2.32610994934324e+001dB,0.00000000000000e+000°)
1.66916600000000e+010	(-2.32851019546999e+001dB,0.00000000000000e+000°)
1.67116500000000e+010	(-2.33088473311845e+001dB,0.00000000000000e+000°)
1.67316400000000e+010	(-2.33323362443223e+001dB,0.00000000000000e+000°)
1.67516300000000e+010	(-2.33555693063926e+001dB,0.00000000000000e+000°)
1.67716200000000e+010	(-2.33785471205308e+001dB,0.00000000000000e+000°)
1.67916100000000e+010	(-2.34012702807378e+001dB,0.00000000000000e+000°)
1.68116000000000e+010	(-2.34237393718951e+001dB,0.00000000000000e+000°)
1.68315900000000e+010	(-2.34459549697799e+001dB,0.00000000000000e+000°)
1.68515800000000e+010	(-2.34679176410803e+001dB,0.00000000000000e+000°)
1.68715700000000e+010	(-2.34896279434150e+001dB,0.00000000000000e+000°)
1.68915600000000e+010	(-2.35110864253506e+001dB,0.00000000000000e+000°)
1.69115500000000e+010	(-2.35322936264224e+001dB,0.00000000000000e+000°)
1.69315400000000e+010	(-2.35532500771546e+001dB,0.00000000000000e+000°)
1.69515300000000e+010	(-2.35739562990814e+001dB,0.00000000000000e+000°)
1.69715200000000e+010	(-2.35944128047702e+001dB,0.00000000000000e+000°)
1.69915100000000e+010	(-2.36146200978422e+001dB,0.00000000000000e+000°)
1.70115000000000e+010	(-2.36345786729971e+001dB,0.00000000000000e+000°)
1.70314900000000e+010	(-2.36542890160340e+001dB,0.00000000000000e+000°)
1.70514800000000e+010	(-2.36737516038764e+001dB,0.00000000000000e+000°)
1.70714700000000e+010	(-2.36929669045943e+001dB,0.00000000000000e+000°)
1.70914600000000e+010	(-2.37119353774265e+001dB,0.00000000000000e+000°)
1.71114500000000e+010	(-2.37306574728047e+001dB,0.00000000000000e+000°)
1.71314400000000e+010	(-2.37491336323756e+001dB,0.00000000000000e+000°)
1.71514300000000e+010	(-2.37673642890220e+001dB,0.00000000000000e+000°)
1.71714200000000e+010	(-2.37853498668861e+001dB,0.00000000000000e+000°)
1.71914100000000e+010	(-2.38030907813897e+001dB,0.00000000000000e+000°)
1.72114000000000e+010	(-2.38205874392566e+001dB,0.00000000000000e+000°)
1.72313900000000e+010	(-2.38378402385303e+001dB,0.00000000000000e+000°)
1.72513800000000e+010	(-2.38548495685981e+001dB,0.00000000000000e+000°)
1.72713700000000e+010	(-2.38716158102070e+001dB,0.00000000000000e+000°)
1.72913600000000e+010	(-2.38881393354860e+001dB,0.00000000000000e+000°)
1.73113500000000e+010	(-2.39044205079628e+001dB,0.00000000000000e+000°)
1.73313400000000e+010	(-2.39204596825841e+001dB,0.00000000000000e+000°)
1.73513300000000e+010	(-2.39362572057329e+001dB,0.00000000000000e+000°)
1.73713200000000e+010	(-2.39518134152480e+001dB,0.00000000000000e+000°)
1.73913100000000e+010	(-2.39671286404416e+001dB,0.00000000000000e+000°)
1.74113000000000e+010	(-2.39822032021180e+001dB,0.00000000000000e+000°)
1.74312900000000e+010	(-2.39970374125912e+001dB,0.00000000000000e+000°)
1.74512800000000e+010	(-2.40116315757035e+001dB,0.00000000000000e+000°)
1.74712700000000e+010	(-2.40259859868451e+001dB,0.00000000000000e+000°)
1.74912600000000e+010	(-2.40401009329723e+001dB,0.00000000000000e+000°)
1.75112500000000e+010	(-2.40539766926254e+001dB,0.00000000000000e+000°)
1.75312400000000e+010	(-2.40676135359506e+001dB,0.00000000000000e+000°)
1.75512300000000e+010	(-2.40810117247172e+001dB,0.00000000000000e+000°)
1.75712200000000e+010	(-2.40941715123391e+001dB,0.00000000000000e+000°)
1.75912100000000e+010	(-2.41070931438957e+001dB,0.00000000000000e+000°)
1.76112000000000e+010	(-2.41197768561512e+001dB,0.00000000000000e+000°)
1.76311900000000e+010	(-2.41322228775765e+001dB,0.00000000000000e+000°)
1.76511800000000e+010	(-2.41444314283709e+001dB,0.00000000000000e+000°)
1.76711700000000e+010	(-2.41564027204833e+001dB,0.00000000000000e+000°)
1.76911600000000e+010	(-2.41681369576347e+001dB,0.00000000000000e+000°)
1.77111500000000e+010	(-2.41796343353404e+001dB,0.00000000000000e+000°)
1.77311400000000e+010	(-2.41908950409317e+001dB,0.00000000000000e+000°)
1.77511300000000e+010	(-2.42019192535799e+001dB,0.00000000000000e+000°)
1.77711200000000e+010	(-2.42127071443172e+001dB,0.00000000000000e+000°)
1.77911100000000e+010	(-2.42232588760618e+001dB,0.00000000000000e+000°)
1.78111000000000e+010	(-2.42335746036384e+001dB,0.00000000000000e+000°)
1.78310900000000e+010	(-2.42436544738022e+001dB,0.00000000000000e+000°)
1.78510800000000e+010	(-2.42534986252621e+001dB,0.00000000000000e+000°)
1.78710700000000e+010	(-2.42631071887026e+001dB,0.00000000000000e+000°)
1.78910600000000e+010	(-2.42724802868067e+001dB,0.00000000000000e+000°)
1.79110500000000e+010	(-2.42816180342780e+001dB,0.00000000000000e+000°)
1.79310400000000e+010	(-2.42905205378641e+001dB,0.00000000000000e+000°)
1.79510300000000e+010	(-2.42991878963770e+001dB,0.00000000000000e+000°)
1.79710200000000e+010	(-2.43076202007177e+001dB,0.00000000000000e+000°)
1.79910100000000e+010	(-2.43158175338943e+001dB,0.00000000000000e+000°)
1.80110000000000e+010	(-2.43237799710472e+001dB,0.00000000000000e+000°)
1.80309900000000e+010	(-2.43315075794682e+001dB,0.00000000000000e+000°)
1.80509800000000e+010	(-2.43390004186220e+001dB,0.00000000000000e+000°)
1.80709700000000e+010	(-2.43462585401684e+001dB,0.00000000000000e+000°)
1.80909600000000e+010	(-2.43532819879811e+001dB,0.00000000000000e+000°)
1.81109500000000e+010	(-2.43600707981695e+001dB,0.00000000000000e+000°)
1.81309400000000e+010	(-2.43666249990990e+001dB,0.00000000000000e+000°)
1.81509300000000e+010	(-2.43729446114109e+001dB,0.00000000000000e+000°)
1.81709200000000e+010	(-2.43790296480428e+001dB,0.00000000000000e+000°)
1.81909100000000e+010	(-2.43848801142479e+001dB,0.00000000000000e+000°)
1.82109000000000e+010	(-2.43904960076161e+001dB,0.00000000000000e+000°)
1.82308900000000e+010	(-2.43958773180924e+001dB,0.00000000000000e+000°)
1.82508800000000e+010	(-2.44010240279974e+001dB,0.00000000000000e+000°)
1.82708700000000e+010	(-2.44059361120482e+001dB,0.00000000000000e+000°)
1.82908600000000e+010	(-2.44106135373750e+001dB,0.00000000000000e+000°)
1.83108500000000e+010	(-2.44150562635443e+001dB,0.00000000000000e+000°)
1.83308400000000e+010	(-2.44192642425766e+001dB,0.00000000000000e+000°)
1.83508300000000e+010	(-2.44232374189680e+001dB,0.00000000000000e+000°)
1.83708200000000e+010	(-2.44269757297086e+001dB,0.00000000000000e+000°)
1.83908100000000e+010	(-2.44304791043038e+001dB,0.00000000000000e+000°)
1.84108000000000e+010	(-2.44337474647946e+001dB,0.00000000000000e+000°)
1.84307900000000e+010	(-2.44367807257790e+001dB,0.00000000000000e+000°)
1.84507800000000e+010	(-2.44395787944322e+001dB,0.00000000000000e+000°)
1.84707700000000e+010	(-2.44421415705276e+001dB,0.00000000000000e+000°)
1.84907600000000e+010	(-2.44444689464602e+001dB,0.00000000000000e+000°)
1.85107500000000e+010	(-2.44465608072673e+001dB,0.00000000000000e+000°)
1.85307400000000e+010	(-2.44484170306517e+001dB,0.00000000000000e+000°)
1.85507300000000e+010	(-2.44500374870050e+001dB,0.00000000000000e+000°)
1.85707200000000e+010	(-2.44514220394299e+001dB,0.00000000000000e+000°)
1.85907100000000e+010	(-2.44525705437674e+001dB,0.00000000000000e+000°)
1.86107000000000e+010	(-2.44534828486185e+001dB,0.00000000000000e+000°)
1.86306900000000e+010	(-2.44541587953717e+001dB,0.00000000000000e+000°)
1.86506800000000e+010	(-2.44545982182288e+001dB,0.00000000000000e+000°)
1.86706700000000e+010	(-2.44548009442322e+001dB,0.00000000000000e+000°)
1.86906600000000e+010	(-2.44547667932926e+001dB,0.00000000000000e+000°)
