Freq.	V(d_3p)
4.41780000000000e+009	(-6.51309165285245e+000dB,-5.41210635952296e+001°)
4.43779000000000e+009	(-6.50897611378519e+000dB,-5.44686626478526e+001°)
4.45778000000000e+009	(-6.50503111320327e+000dB,-5.48172780014303e+001°)
4.47777000000000e+009	(-6.50125916724337e+000dB,-5.51669007942729e+001°)
4.49776000000000e+009	(-6.49766279255112e+000dB,-5.55175219372746e+001°)
4.51775000000000e+009	(-6.49424450667325e+000dB,-5.58691321079382e+001°)
4.53774000000000e+009	(-6.49100682838326e+000dB,-5.62217217436051e+001°)
4.55773000000000e+009	(-6.48795227792503e+000dB,-5.65752810339246e+001°)
4.57772000000000e+009	(-6.48508337716038e+000dB,-5.69297999126049e+001°)
4.59771000000000e+009	(-6.48240264960532e+000dB,-5.72852680484986e+001°)
4.61770000000000e+009	(-6.47991262034319e+000dB,-5.76416748360902e+001°)
4.63769000000000e+009	(-6.47761581580092e+000dB,-5.79990093854639e+001°)
4.65768000000000e+009	(-6.47551476337830e+000dB,-5.83572605118349e+001°)
4.67767000000000e+009	(-6.47361199092039e+000dB,-5.87164167247459e+001°)
4.69766000000000e+009	(-6.47191002602532e+000dB,-5.90764662170299e+001°)
4.71765000000000e+009	(-6.47041139518163e+000dB,-5.94373968536509e+001°)
4.73764000000000e+009	(-6.46911862273071e+000dB,-5.97991961605376e+001°)
4.75763000000000e+009	(-6.46803422965221e+000dB,-6.01618513135293e+001°)
4.77762000000000e+009	(-6.46716073217341e+000dB,-6.05253491275544e+001°)
4.79761000000000e+009	(-6.46650064020300e+000dB,-6.08896760461597e+001°)
4.81760000000000e+009	(-6.46605645559505e+000dB,-6.12548181315096e+001°)
4.83759000000000e+009	(-6.46583067024815e+000dB,-6.16207610549674e+001°)
4.85758000000000e+009	(-6.46582576404861e+000dB,-6.19874900883693e+001°)
4.87757000000000e+009	(-6.46604420266656e+000dB,-6.23549900960883e+001°)
4.89756000000000e+009	(-6.46648843521739e+000dB,-6.27232455279849e+001°)
4.91755000000000e+009	(-6.46716089180041e+000dB,-6.30922404133270e+001°)
4.93754000000000e+009	(-6.46806398092931e+000dB,-6.34619583557504e+001°)
4.95753000000000e+009	(-6.46920008686894e+000dB,-6.38323825293237e+001°)
4.97752000000000e+009	(-6.47057156689435e+000dB,-6.42034956757678e+001°)
4.99751000000000e+009	(-6.47218074848838e+000dB,-6.45752801028677e+001°)
5.01750000000000e+009	(-6.47402992649392e+000dB,-6.49477176841040e+001°)
5.03749000000000e+009	(-6.47612136023742e+000dB,-6.53207898595173e+001°)
5.05748000000000e+009	(-6.47845727064089e+000dB,-6.56944776378102e+001°)
5.07747000000000e+009	(-6.48103983733663e+000dB,-6.60687615996784e+001°)
5.09746000000000e+009	(-6.48387119580226e+000dB,-6.64436219023512e+001°)
5.11745000000000e+009	(-6.48695343452894e+000dB,-6.68190382853158e+001°)
5.13744000000000e+009	(-6.49028859223801e+000dB,-6.71949900771878e+001°)
5.15743000000000e+009	(-6.49387865515807e+000dB,-6.75714562036813e+001°)
5.17742000000000e+009	(-6.49772555437538e+000dB,-6.79484151966330e+001°)
5.19741000000000e+009	(-6.50183116326734e+000dB,-6.83258452040183e+001°)
5.21740000000000e+009	(-6.50619729502941e+000dB,-6.87037240008997e+001°)
5.23739000000000e+009	(-6.51082570030350e+000dB,-6.90820290012449e+001°)
5.25738000000000e+009	(-6.51571806491536e+000dB,-6.94607372705443e+001°)
5.27737000000000e+009	(-6.52087600772691e+000dB,-6.98398255391599e+001°)
5.29736000000000e+009	(-6.52630107860820e+000dB,-7.02192702163350e+001°)
5.31735000000000e+009	(-6.53199475653332e+000dB,-7.05990474047982e+001°)
5.33734000000000e+009	(-6.53795844780276e+000dB,-7.09791329158867e+001°)
5.35733000000000e+009	(-6.54419348439406e+000dB,-7.13595022851278e+001°)
5.37732000000000e+009	(-6.55070112244154e+000dB,-7.17401307882078e+001°)
5.39731000000000e+009	(-6.55748254084557e+000dB,-7.21209934572691e+001°)
5.41730000000000e+009	(-6.56453884001054e+000dB,-7.25020650974724e+001°)
5.43729000000000e+009	(-6.57187104071010e+000dB,-7.28833203037675e+001°)
5.45728000000000e+009	(-6.57948008307769e+000dB,-7.32647334778195e+001°)
5.47727000000000e+009	(-6.58736682572092e+000dB,-7.36462788450402e+001°)
5.49726000000000e+009	(-6.59553204495562e+000dB,-7.40279304716762e+001°)
5.51725000000000e+009	(-6.60397643415731e+000dB,-7.44096622819114e+001°)
5.53724000000000e+009	(-6.61270060322675e+000dB,-7.47914480749451e+001°)
5.55723000000000e+009	(-6.62170507816523e+000dB,-7.51732615420071e+001°)
5.57722000000000e+009	(-6.63099030075667e+000dB,-7.55550762832800e+001°)
5.59721000000000e+009	(-6.64055662835198e+000dB,-7.59368658246959e+001°)
5.61720000000000e+009	(-6.65040433375222e+000dB,-7.63186036345829e+001°)
5.63719000000000e+009	(-6.66053360518603e+000dB,-7.67002631401379e+001°)
5.65718000000000e+009	(-6.67094454637805e+000dB,-7.70818177437025e+001°)
5.67717000000000e+009	(-6.68163717670403e+000dB,-7.74632408388271e+001°)
5.69716000000000e+009	(-6.69261143142878e+000dB,-7.78445058261023e+001°)
5.71715000000000e+009	(-6.70386716202356e+000dB,-7.82255861287494e+001°)
5.73714000000000e+009	(-6.71540413655853e+000dB,-7.86064552079510e+001°)
5.75713000000000e+009	(-6.72722204016797e+000dB,-7.89870865779183e+001°)
5.77712000000000e+009	(-6.73932047558371e+000dB,-7.93674538206798e+001°)
5.79711000000000e+009	(-6.75169896373398e+000dB,-7.97475306005892e+001°)
5.81710000000000e+009	(-6.76435694440496e+000dB,-8.01272906785416e+001°)
5.83709000000000e+009	(-6.77729377696105e+000dB,-8.05067079258960e+001°)
5.85708000000000e+009	(-6.79050874112215e+000dB,-8.08857563380987e+001°)
5.87707000000000e+009	(-6.80400103779445e+000dB,-8.12644100480024e+001°)
5.89706000000000e+009	(-6.81776978995227e+000dB,-8.16426433388816e+001°)
5.91705000000000e+009	(-6.83181404356875e+000dB,-8.20204306571377e+001°)
5.93704000000000e+009	(-6.84613276859289e+000dB,-8.23977466246953e+001°)
5.95703000000000e+009	(-6.86072485997025e+000dB,-8.27745660510876e+001°)
5.97702000000000e+009	(-6.87558913870620e+000dB,-8.31508639452281e+001°)
5.99701000000000e+009	(-6.89072435296819e+000dB,-8.35266155268696e+001°)
6.01700000000000e+009	(-6.90612917922668e+000dB,-8.39017962377506e+001°)
6.03699000000000e+009	(-6.92180222343137e+000dB,-8.42763817524261e+001°)
6.05698000000000e+009	(-6.93774202222215e+000dB,-8.46503479887846e+001°)
6.07697000000000e+009	(-6.95394704417172e+000dB,-8.50236711182519e+001°)
6.09696000000000e+009	(-6.97041569105980e+000dB,-8.53963275756807e+001°)
6.11695000000000e+009	(-6.98714629917544e+000dB,-8.57682940689248e+001°)
6.13694000000000e+009	(-7.00413714064744e+000dB,-8.61395475881038e+001°)
6.15693000000000e+009	(-7.02138642480044e+000dB,-8.65100654145498e+001°)
6.17692000000000e+009	(-7.03889229953539e+000dB,-8.68798251294475e+001°)
6.19691000000000e+009	(-7.05665285273326e+000dB,-8.72488046221580e+001°)
6.21690000000000e+009	(-7.07466611367954e+000dB,-8.76169820982348e+001°)
6.23689000000000e+009	(-7.09293005450985e+000dB,-8.79843360871284e+001°)
6.25688000000000e+009	(-7.11144259167361e+000dB,-8.83508454495823e+001°)
6.27687000000000e+009	(-7.13020158741518e+000dB,-8.87164893847215e+001°)
6.29686000000000e+009	(-7.14920485127138e+000dB,-8.90812474368329e+001°)
6.31685000000000e+009	(-7.16845014158377e+000dB,-8.94450995018423e+001°)
6.33684000000000e+009	(-7.18793516702432e+000dB,-8.98080258334839e+001°)
6.35683000000000e+009	(-7.20765758813335e+000dB,-9.01700070491716e+001°)
6.37682000000000e+009	(-7.22761501886896e+000dB,-9.05310241355640e+001°)
6.39681000000000e+009	(-7.24780502816605e+000dB,-9.08910584538347e+001°)
6.41680000000000e+009	(-7.26822514150407e+000dB,-9.12500917446416e+001°)
6.43679000000000e+009	(-7.28887284248268e+000dB,-9.16081061328028e+001°)
6.45678000000000e+009	(-7.30974557440339e+000dB,-9.19650841316767e+001°)
6.47677000000000e+009	(-7.33084074185731e+000dB,-9.23210086472527e+001°)
6.49676000000000e+009	(-7.35215571231647e+000dB,-9.26758629819512e+001°)
6.51675000000000e+009	(-7.37368781772886e+000dB,-9.30296308381378e+001°)
6.53674000000000e+009	(-7.39543435611572e+000dB,-9.33822963213524e+001°)
6.55673000000000e+009	(-7.41739259316984e+000dB,-9.37338439432562e+001°)
6.57672000000000e+009	(-7.43955976385428e+000dB,-9.40842586243007e+001°)
6.59671000000000e+009	(-7.46193307400065e+000dB,-9.44335256961193e+001°)
6.61670000000000e+009	(-7.48450970190537e+000dB,-9.47816309036456e+001°)
6.63669000000000e+009	(-7.50728679992380e+000dB,-9.51285604069601e+001°)
6.65668000000000e+009	(-7.53026149606108e+000dB,-9.54743007828701e+001°)
6.67667000000000e+009	(-7.55343089555834e+000dB,-9.58188390262244e+001°)
6.69666000000000e+009	(-7.57679208247451e+000dB,-9.61621625509649e+001°)
6.71665000000000e+009	(-7.60034212126206e+000dB,-9.65042591909204e+001°)
6.73664000000000e+009	(-7.62407805833604e+000dB,-9.68451172003440e+001°)
6.75663000000000e+009	(-7.64799692363617e+000dB,-9.71847252541977e+001°)
6.77662000000000e+009	(-7.67209573218085e+000dB,-9.75230724481853e+001°)
6.79661000000000e+009	(-7.69637148561209e+000dB,-9.78601482985415e+001°)
6.81660000000000e+009	(-7.72082117373175e+000dB,-9.81959427415735e+001°)
6.83659000000000e+009	(-7.74544177602702e+000dB,-9.85304461329639e+001°)
6.85658000000000e+009	(-7.77023026318570e+000dB,-9.88636492468340e+001°)
6.87657000000000e+009	(-7.79518359860003e+000dB,-9.91955432745714e+001°)
6.89656000000000e+009	(-7.82029873985849e+000dB,-9.95261198234259e+001°)
6.91655000000000e+009	(-7.84557264022529e+000dB,-9.98553709148745e+001°)
6.93654000000000e+009	(-7.87100225010646e+000dB,-1.00183288982760e+002°)
6.95653000000000e+009	(-7.89658451850254e+000dB,-1.00509866871201e+002°)
